experiment,partition,perturbation,step,actual_duration_s,amplification_median,amplification_p90,velocity_rmse,attitude_rmse,body_rate_rmse,nominal_velocity_rmse
S0,train,rate_1_-1,4,0.07967704907059665,0.4732071734746863,0.6309650007436369,0.9753596111440455,2.872825796880527,1.176477871115483,0.9762322048518544
S0,train,rate_1_-1,5,0.09976108148694035,0.39098857684979027,0.550576600317638,1.1091206391052921,3.6484331867379307,1.1078318849395306,1.11051257971951
S0,train,rate_1_-1,6,0.11951449786623315,0.37999592066939947,0.4968568322298878,1.2006601167717565,4.446588666526145,1.032807619285905,1.2023832406066306
S0,train,rate_1_-1,7,0.1400955148041248,0.3956627742555819,0.481636771212391,1.2350587764553667,5.208967359529403,0.9929667342916368,1.2369203599604812
S0,train,rate_1_-1,8,0.15985106527805326,0.40140933273660245,0.4698474332062975,1.2271813082691947,5.731901477149032,0.9471143362041998,1.2288845121503174
S0,train,rate_1_-1,9,0.17993723129232722,0.39428740890448366,0.46631243027870756,1.1920196630130482,6.17068226161055,0.9386689811018271,1.1935096257561546
S0,train,rate_1_-1,10,0.20002128159006433,0.37364454891977994,0.47830127384739274,1.1598939351766553,6.599073874906099,0.9436691076029908,1.161266355314555
S0,train,rate_1_-1,11,0.21977459862828252,0.34225675518535165,0.4733663723822658,1.1805971263263177,6.973553011899068,0.9537933771863927,1.1821273681482551
S0,train,rate_1_-1,12,0.23936379800240196,0.3239949632476048,0.4429816517207894,1.227618691332926,7.287175388211056,0.8890249980455501,1.2293640513898003
S0,train,rate_1_-1,13,0.2597764144341151,0.3192175339328076,0.42524804259579296,1.2855201025466894,7.606819961397632,0.8697849476392242,1.2874099632427773
S0,train,rate_1_-1,14,0.27986662884553276,0.3200040835994688,0.4046126702061847,1.3128649407475785,7.784080825287038,1.021091238445911,1.3146390397572212
S0,train,rate_1_-1,15,0.2996200790007909,0.32131131781161415,0.4146710888158552,1.3200502332710395,8.070355851233119,1.0173051129629131,1.321584313520105
S0,train,rate_1_-1,16,0.32019907732804614,0.32371183055393005,0.4047920267101386,1.309189654738634,8.394957216909154,0.9795185455920352,1.3105436702035573
S0,train,rate_1_-1,17,0.33962389876445137,0.31911404589170084,0.39651921596939255,1.3136766304715075,8.658296531772793,0.912448783703958,1.3149391572152331
S0,train,rate_1_-1,18,0.35954357832670214,0.3188168259324532,0.38886960451325253,1.3251239339511116,8.860269019381821,0.9479661978389895,1.3263789647358446
S0,train,rate_1_-1,19,0.37995829780896506,0.3226748477251969,0.38514970409058336,1.3332490348966448,9.146486476950392,0.9037890395581503,1.3346196326341806
S0,train,rate_1_-1,20,0.40021076301733655,0.32411339232795566,0.38553133238382314,1.3138604208328666,9.489840400365646,0.9442563737443618,1.315423208832643
S0,train,rate_2_+1,0,0.0,1.0,1.000000170754734,0.0,1.428636563053906e-06,0.08726645748441475,0.0
S0,train,rate_2_+1,1,0.019418666247899286,0.9637099659122323,0.9784785428747209,0.26576019257806527,0.6693945370130887,0.6473778516108981,0.26581847717881535
S0,train,rate_2_+1,2,0.03983761618534719,0.9239788824205097,0.9452032177705135,0.5329861044574392,1.2769858058487724,0.8438986906534324,0.5329959364108753
S0,train,rate_2_+1,3,0.05942251582940416,0.8908739790787885,0.9259140287479256,0.7970390908767576,2.090920354572832,1.0723643028682077,0.7966644370689299
S0,train,rate_2_+1,4,0.07967704907059665,0.8623700193618793,0.9150308220832999,0.9771989340675874,2.8384666247364403,1.1731284112494733,0.9762322048518544
S0,train,rate_2_+1,5,0.09976108148694035,0.8407825655318251,0.9133594832825138,1.1122203207648544,3.610098811199958,1.1071416394041744,1.11051257971951
S0,train,rate_2_+1,6,0.11951449786623315,0.8283183663962879,0.9124301591792708,1.204571831714458,4.42334498432651,1.0342544184034028,1.2023832406066306
S0,train,rate_2_+1,7,0.1400955148041248,0.8241879374416126,0.9046681185372536,1.2393592316452036,5.185408387560107,0.9951016243631343,1.2369203599604812
S0,train,rate_2_+1,8,0.15985106527805326,0.8287341968627915,0.9183987884610098,1.2311718238924307,5.716718835261189,0.9480583530969572,1.2288845121503174
S0,train,rate_2_+1,9,0.17993723129232722,0.8422283885551298,0.9347912514836452,1.195414774130783,6.159541969017244,0.936918537452317,1.1935096257561546
S0,train,rate_2_+1,10,0.20002128159006433,0.857746664178201,0.9530648937999467,1.1624887128199008,6.593481357165142,0.9429060699516317,1.161266355314555
S0,train,rate_2_+1,11,0.21977459862828252,0.8764441368203044,0.973753383718502,1.1826364140513987,6.973774492739071,0.9536504967741183,1.1821273681482551
S0,train,rate_2_+1,12,0.23936379800240196,0.8937170027148296,0.9994550362657442,1.2294508249194924,7.287884133979342,0.8900192021256116,1.2293640513898003
S0,train,rate_2_+1,13,0.2597764144341151,0.9086785325269839,1.0233515722156776,1.2873574360182405,7.610302931413502,0.868681673336188,1.2874099632427773
S0,train,rate_2_+1,14,0.27986662884553276,0.9187082387280957,1.0364807244372052,1.3145558873328538,7.7937067165137295,1.017377251851657,1.3146390397572212
S0,train,rate_2_+1,15,0.2996200790007909,0.9384651164299691,1.0509631762293015,1.3213308988008636,8.072123999370808,1.0148271243900249,1.321584313520105
S0,train,rate_2_+1,16,0.32019907732804614,0.9558484179488498,1.0751414831039046,1.3103039539989982,8.385491946060036,0.9789311407821613,1.3105436702035573
S0,train,rate_2_+1,17,0.33962389876445137,0.9634867894746098,1.09310502628513,1.3148149561021352,8.645322282888774,0.9123109604791672,1.3149391572152331
S0,train,rate_2_+1,18,0.35954357832670214,0.9756735975444103,1.108988571897903,1.3259637030694826,8.851916701590419,0.9503188038806698,1.3263789647358446
S0,train,rate_2_+1,19,0.37995829780896506,0.9850026970710271,1.1231291812498325,1.3336987435578036,9.142914551773066,0.9041921858713479,1.3346196326341806
S0,train,rate_2_+1,20,0.40021076301733655,0.9916923126047901,1.1431719279899966,1.3141263648981942,9.487228343629832,0.9429109438212101,1.315423208832643
S0,train,rate_2_-1,0,0.0,1.0,1.000000170754734,0.0,1.428636563053906e-06,0.08726645704979748,0.0
S0,train,rate_2_-1,1,0.019418666247899286,0.9635197878269974,0.9783895198940364,0.26588600865832873,0.6772693032886561,0.6454370308400001,0.26581847717881535
S0,train,rate_2_-1,2,0.03983761618534719,0.9240830001196989,0.9472702977433225,0.5330253009869669,1.2809460277674716,0.8403315951865841,0.5329959364108753
S0,train,rate_2_-1,3,0.05942251582940416,0.8889311744015431,0.9270920998102402,0.7963382088518509,2.0904362364996287,1.0694865378722345,0.7966644370689299
S0,train,rate_2_-1,4,0.07967704907059665,0.8618023879366561,0.92150040306655,0.9753906507029775,2.828902833744091,1.173242488230861,0.9762322048518544
S0,train,rate_2_-1,5,0.09976108148694035,0.8410945771199243,0.9057067085949226,1.1090178035425389,3.60044494377555,1.1060799777001866,1.11051257971951
S0,train,rate_2_-1,6,0.11951449786623315,0.8286479230333281,0.9012061004519366,1.2005101800437674,4.402380584187154,1.0314662667647212,1.2023832406066306
S0,train,rate_2_-1,7,0.1400955148041248,0.8260095489462469,0.9101247653616508,1.2349123898875896,5.155343815428073,0.9916183298634993,1.2369203599604812
S0,train,rate_2_-1,8,0.15985106527805326,0.8280164720261911,0.917489920774926,1.227120452383041,5.679480514741852,0.9455679024885318,1.2288845121503174
S0,train,rate_2_-1,9,0.17993723129232722,0.8427585393161922,0.9359466719304661,1.1922155892849475,6.125247017013816,0.9376532112255016,1.1935096257561546
S0,train,rate_2_-1,10,0.20002128159006433,0.8584817206203246,0.9593536369819236,1.160747563380437,6.566792648490175,0.9419219120164295,1.161266355314555
S0,train,rate_2_-1,11,0.21977459862828252,0.8772096302938023,0.9809164509038303,1.1823663772728623,6.9459660638853835,0.9543151153234507,1.1821273681482551
S0,train,rate_2_-1,12,0.23936379800240196,0.8938513440019753,1.0073386030521043,1.2300556247313486,7.267048070393305,0.8903265171389938,1.2293640513898003
S0,train,rate_2_-1,13,0.2597764144341151,0.9099621385527819,1.0308618691530378,1.28825494738717,7.5933137183116886,0.8724229587292738,1.2874099632427773
S0,train,rate_2_-1,14,0.27986662884553276,0.919862967618243,1.0451273343666272,1.3155464272356958,7.765246441199019,1.0251422726065151,1.3146390397572212
S0,train,rate_2_-1,15,0.2996200790007909,0.9357857612066758,1.0595032608177821,1.3227193909626505,8.052889082643594,1.0203622238262857,1.321584313520105
S0,train,rate_2_-1,16,0.32019907732804614,0.95509803626933,1.0872398316836434,1.3117703254737592,8.37797670986772,0.9802252197985122,1.3105436702035573
S0,train,rate_2_-1,17,0.33962389876445137,0.9635427970274333,1.1043684098277546,1.3161554681077694,8.638652540068751,0.9131089986731785,1.3149391572152331
S0,train,rate_2_-1,18,0.35954357832670214,0.9791867908235723,1.1153137199892151,1.3280126553405907,8.83936353848259,0.9478847469318471,1.3263789647358446
S0,train,rate_2_-1,19,0.37995829780896506,0.988549699787564,1.1281599145406707,1.3368701747658112,9.124757236819633,0.903330814299265,1.3346196326341806
S0,train,rate_2_-1,20,0.40021076301733655,0.9972496534959556,1.1425696589669372,1.3181658836597812,9.46329843835258,0.943885997883301,1.315423208832643
S0,train,velocity_+0.05,0,0.0,1.0,1.0000005650113424,0.3566534412961916,1.428636563053906e-06,0.0,0.0
S0,train,velocity_+0.05,1,0.019418666247899286,0.9945361014659059,0.996381052532536,0.43379631632820587,0.6662388580825087,0.6407950282556326,0.26581847717881535
S0,train,velocity_+0.05,2,0.03983761618534719,0.9886772900131294,0.9911912639321959,0.6292834593488142,1.2638132340524155,0.8377741765132121,0.5329959364108753
S0,train,velocity_+0.05,3,0.05942251582940416,0.983225058157926,0.986831706158962,0.8628792230937012,2.070564069949995,1.0679027663189133,0.7966644370689299
S0,train,velocity_+0.05,4,0.07967704907059665,0.9773915616285813,0.9830213575567155,1.028227649399288,2.8083343919672306,1.171719573840251,0.9762322048518544
S0,train,velocity_+0.05,5,0.09976108148694035,0.9721690020384413,0.9798549231025804,1.1524445111159354,3.576590946241192,1.1059536818474298,1.11051257971951
S0,train,velocity_+0.05,6,0.11951449786623315,0.9674283442704457,0.976874643814343,1.2368182958657508,4.383189408704045,1.0323758809005497,1.2023832406066306
S0,train,velocity_+0.05,7,0.1400955148041248,0.9623618469212886,0.9736761019653256,1.2676364584324509,5.14208066913681,0.9942326209568578,1.2369203599604812
S0,train,velocity_+0.05,8,0.15985106527805326,0.9572984393075561,0.9704511764549062,1.2591745896705964,5.669822483938134,0.9479443782197207,1.2288845121503174
S0,train,velocity_+0.05,9,0.17993723129232722,0.953230888866401,0.9662726050885972,1.226655513788075,6.11734082313656,0.9390763787086962,1.1935096257561546
S0,train,velocity_+0.05,10,0.20002128159006433,0.9496899619166292,0.9619410553687667,1.197325100185609,6.561184367854666,0.9450806262363289,1.161266355314555
S0,train,velocity_+0.05,11,0.21977459862828252,0.9448481087259122,0.9584183497713019,1.2149570202579294,6.944954205136433,0.9547488015110348,1.1821273681482551
S0,train,velocity_+0.05,12,0.23936379800240196,0.9400840743785506,0.9565231598493408,1.2595301357997934,7.265286420697418,0.8892891546613042,1.2293640513898003
S0,train,velocity_+0.05,13,0.2597764144341151,0.9354620738370629,0.9546277546959437,1.3143999089865295,7.587340839929475,0.8679608095675788,1.2874099632427773
S0,train,velocity_+0.05,14,0.27986662884553276,0.9325536177260845,0.9518606689232524,1.3429519157312826,7.763360989252322,1.0190323797913776,1.3146390397572212
S0,train,velocity_+0.05,15,0.2996200790007909,0.9280879720902036,0.9490264517133817,1.3534091815801332,8.039240190535963,1.0153586827289218,1.321584313520105
S0,train,velocity_+0.05,16,0.32019907732804614,0.9234961184998529,0.9460250335259082,1.343658599082894,8.353403226887119,0.97888239506527,1.3105436702035573
S0,train,velocity_+0.05,17,0.33962389876445137,0.9198690813877803,0.9430672028865675,1.345874130680909,8.609706270794769,0.9117179016537613,1.3149391572152331
S0,train,velocity_+0.05,18,0.35954357832670214,0.9133837562026348,0.9405658637253378,1.3523272259804826,8.815976706511478,0.9483325093944405,1.3263789647358446
S0,train,velocity_+0.05,19,0.37995829780896506,0.9111068367636375,0.9375717061571274,1.3559620510638686,9.106256225851054,0.9018407829262902,1.3346196326341806
S0,train,velocity_+0.05,20,0.40021076301733655,0.9081157443525224,0.9347397866043081,1.3365646922143208,9.448124427607334,0.9428826883865835,1.315423208832643
S0,train,velocity_+0.10,0,0.0,0.9999999694226239,1.0000002720501995,0.7133069080557539,1.428636563053906e-06,0.0,0.0
S0,train,velocity_+0.10,1,0.019418666247899286,0.994547122200072,0.9964063005787521,0.7465185900774425,0.6661638411689027,0.6406045299667724,0.26581847717881535
S0,train,velocity_+0.10,2,0.03983761618534719,0.9887388593759683,0.9912489634116043,0.8697751859663813,1.2630107705778062,0.8371994331689316,0.5329959364108753
S0,train,velocity_+0.10,3,0.05942251582940416,0.9833593790273674,0.9869058185545219,1.0489705035559824,2.068822111508077,1.0675200582938396,0.7966644370689299
S0,train,velocity_+0.10,4,0.07967704907059665,0.9775129076000776,0.9832187748451588,1.1851752984837602,2.805759598512654,1.1722831511639902,0.9762322048518544
S0,train,velocity_+0.10,5,0.09976108148694035,0.9722591132049265,0.9800108114087492,1.2898542987316952,3.5739858704901994,1.1069840812030527,1.11051257971951
S0,train,velocity_+0.10,6,0.11951449786623315,0.9675720537659194,0.9768746532056927,1.360918016659281,4.381653290211645,1.0329613565543065,1.2023832406066306
S0,train,velocity_+0.10,7,0.1400955148041248,0.9625684418770315,0.9736064050759482,1.385604140984458,5.143574037618881,0.9958814930899841,1.2369203599604812
S0,train,velocity_+0.10,8,0.15985106527805326,0.9574909206393927,0.9705287984294788,1.3764991800246396,5.673020707636288,0.9500172721651743,1.2288845121503174
S0,train,velocity_+0.10,9,0.17993723129232722,0.9533038423541855,0.9665193873294228,1.3477990383511609,6.125461345135421,0.941967544161654,1.1935096257561546
S0,train,velocity_+0.10,10,0.20002128159006433,0.9500141509615474,0.9621783174893508,1.3221695342638013,6.577011246489067,0.9484620127572916,1.161266355314555
S0,train,velocity_+0.10,11,0.21977459862828252,0.9453938099228124,0.9588040421882081,1.3349812191145745,6.965866852027013,0.9565415292200314,1.1821273681482551
S0,train,velocity_+0.10,12,0.23936379800240196,0.9408221355909123,0.9564062862784742,1.3736250039461657,7.2899646395018705,0.8894347310503085,1.2293640513898003
S0,train,velocity_+0.10,13,0.2597764144341151,0.9364105028577439,0.9546349263586693,1.4216740031377448,7.610507621529524,0.8662548655649247,1.2874099632427773
S0,train,velocity_+0.10,14,0.27986662884553276,0.9335582992870127,0.9518829754595286,1.4491768567230416,7.7863407523654296,1.017477418930829,1.3146390397572212
S0,train,velocity_+0.10,15,0.2996200790007909,0.9292693353679138,0.948988642133334,1.4616274426070046,8.055768336502037,1.013772923519983,1.321584313520105
S0,train,velocity_+0.10,16,0.32019907732804614,0.9248491859460961,0.9459814576067627,1.452929921784438,8.365459150674708,0.9784418027647768,1.3105436702035573
S0,train,velocity_+0.10,17,0.33962389876445137,0.9211794276134662,0.9430414907376218,1.4524845270700624,8.61826696340378,0.9110967932106724,1.3149391572152331
S0,train,velocity_+0.10,18,0.35954357832670214,0.9151137957751776,0.9409797014710889,1.4534964441393128,8.82743402789513,0.9478504790297904,1.3263789647358446
S0,train,velocity_+0.10,19,0.37995829780896506,0.9124665656721891,0.9385661654713151,1.4521168036561984,9.1195131707942,0.9001974200581103,1.3346196326341806
S0,train,velocity_+0.10,20,0.40021076301733655,0.908062660804313,0.9359506000125232,1.432907957505975,9.460847352723722,0.9427857186854901,1.315423208832643
S0,train,velocity_-0.05,0,0.0,1.000000030364263,1.0000005650113424,0.35665345639180707,1.428636563053906e-06,0.0,0.0
S0,train,velocity_-0.05,1,0.019418666247899286,0.9945015159622712,0.99633308139653,0.45245309830327296,0.6663820222382174,0.6411527722421488,0.26581847717881535
S0,train,velocity_-0.05,2,0.03983761618534719,0.9886077745201678,0.9911255937184414,0.64862384423502,1.2655232911727297,0.8391383713083064,0.5329959364108753
S0,train,velocity_-0.05,3,0.05942251582940416,0.9830513733788029,0.9866934702394989,0.8778207213671052,2.074567689510272,1.0690244495188015,0.7966644370689299
S0,train,velocity_-0.05,4,0.07967704907059665,0.9772127827305621,0.982823998566954,1.044886011480687,2.814698277350505,1.1710498038702433,0.9762322048518544
S0,train,velocity_-0.05,5,0.09976108148694035,0.9720314153364662,0.9795152491649779,1.1742208369493097,3.583875696273316,1.1043038798251803,1.11051257971951
S0,train,velocity_-0.05,6,0.11951449786623315,0.9671406029707719,0.9766364421362353,1.2648298957210293,4.389145859285887,1.0310418888985928,1.2023832406066306
S0,train,velocity_-0.05,7,0.1400955148041248,0.9619465088466086,0.9735186295011632,1.2995140939883176,5.142574575815972,0.9908817447463061,1.2369203599604812
S0,train,velocity_-0.05,8,0.15985106527805326,0.9571362420428311,0.9698941837349468,1.2916087445068818,5.6671426173463,0.9445695046606308,1.2288845121503174
S0,train,velocity_-0.05,9,0.17993723129232722,0.9531217310200191,0.9657285330759343,1.2551822500000556,6.1056122106436,0.9346995339262193,1.1935096257561546
S0,train,velocity_-0.05,10,0.20002128159006433,0.9488186814060866,0.9613906237167497,1.2217010434266797,6.535845666005775,0.9391741300437978,1.161266355314555
S0,train,velocity_-0.05,11,0.21977459862828252,0.9447819310768977,0.958120176645871,1.243236000371638,6.910847615024286,0.9528432286932008,1.1821273681482551
S0,train,velocity_-0.05,12,0.23936379800240196,0.9393595640735524,0.9564460921268721,1.2888456683411076,7.225177367391335,0.8906938120514075,1.2293640513898003
S0,train,velocity_-0.05,13,0.2597764144341151,0.9348027828887032,0.9545008034884606,1.3453536432408346,7.552034795018148,0.8727269907605969,1.2874099632427773
S0,train,velocity_-0.05,14,0.27986662884553276,0.9316833840540698,0.9517608966585221,1.3688772152106878,7.7307756158377385,1.0231237486149947,1.3146390397572212
S0,train,velocity_-0.05,15,0.2996200790007909,0.9267609549874876,0.9487536993172064,1.3712655028743548,8.021478853971768,1.0195664649471927,1.321584313520105
S0,train,velocity_-0.05,16,0.32019907732804614,0.9211386428876505,0.9456714766178055,1.3589337634482392,8.346813649961952,0.9798748433848391,1.3105436702035573
S0,train,velocity_-0.05,17,0.33962389876445137,0.9189093975940896,0.9424886365530445,1.3645887306183369,8.611932998909952,0.9134098579686792,1.3149391572152331
S0,train,velocity_-0.05,18,0.35954357832670214,0.9145448680905817,0.9391695551027702,1.3796436487254595,8.813546071896539,0.9497685266158241,1.3263789647358446
S0,train,velocity_-0.05,19,0.37995829780896506,0.9084409084066725,0.9357661398334967,1.3912642921958516,9.101136596001483,0.9055721637907518,1.3346196326341806
S0,train,velocity_-0.05,20,0.40021076301733655,0.9057047369655598,0.9321919917703196,1.37266587728375,9.444228321229955,0.9440611672140756,1.315423208832643
S0,train,velocity_-0.10,0,0.0,1.0,1.0000002444448433,0.7133069262817995,1.428636563053906e-06,0.0,0.0
S0,train,velocity_-0.10,1,0.019418666247899286,0.9944974914583398,0.9963107600046313,0.768330071722291,0.6664490770310039,0.6413180774647518,0.26581847717881535
S0,train,velocity_-0.10,2,0.03983761618534719,0.9886020567881662,0.9911359718951398,0.8976836880840191,1.2664255517279221,0.8399252881458603,0.5329959364108753
S0,train,velocity_-0.10,3,0.05942251582940416,0.9830109337337656,0.9866282759756565,1.0733806788118836,2.0768176325905157,1.0697619682985717,0.7966644370689299
S0,train,velocity_-0.10,4,0.07967704907059665,0.9771181730944647,0.9827284823345016,1.2138144008165548,2.818463386643275,1.170958631018214,0.9762322048518544
S0,train,velocity_-0.10,5,0.09976108148694035,0.9719345734326856,0.9793295386035601,1.328358304813658,3.5885462584888406,1.1037059160092002,1.11051257971951
S0,train,velocity_-0.10,6,0.11951449786623315,0.9669993252858444,0.9763942898300009,1.4112373529331774,4.393577982322332,1.0303146372417198,1.2023832406066306
S0,train,velocity_-0.10,7,0.1400955148041248,0.9616739661302087,0.9732346722399499,1.4431893264197988,5.1446307899267145,0.9892140944326665,1.2369203599604812
S0,train,velocity_-0.10,8,0.15985106527805326,0.957069406665398,0.9695925844277775,1.4350454523502816,5.667794598728129,0.9433243243379853,1.2288845121503174
S0,train,velocity_-0.10,9,0.17993723129232722,0.9527604049224726,0.9654029924344322,1.3990158023612524,6.102212122713674,0.9332803185238522,1.1935096257561546
S0,train,velocity_-0.10,10,0.20002128159006433,0.9483041457333161,0.9610755772468839,1.3656896634207234,6.526649103859704,0.9366491020575081,1.161266355314555
S0,train,velocity_-0.10,11,0.21977459862828252,0.9441414968989543,0.9578937131731275,1.385711247115031,6.898016605032857,0.9526942044468417,1.1821273681482551
S0,train,velocity_-0.10,12,0.23936379800240196,0.9385900971080622,0.9562380875030438,1.4265960306201,7.210028726471034,0.8921321746634803,1.2293640513898003
S0,train,velocity_-0.10,13,0.2597764144341151,0.9339827170168725,0.954365651827208,1.4780571937951714,7.539966924315545,0.8757047033981656,1.2874099632427773
S0,train,velocity_-0.10,14,0.27986662884553276,0.9311842987815202,0.9513071322127982,1.4964811501099011,7.721035290744381,1.0255908155229991,1.3146390397572212
S0,train,velocity_-0.10,15,0.2996200790007909,0.9261335713845185,0.9481649214006287,1.4940891542573402,8.019864616010254,1.0222136039227232,1.321584313520105
S0,train,velocity_-0.10,16,0.32019907732804614,0.9207731965272089,0.9450385437743537,1.4805827131026954,8.351733398135531,0.9805250312281102,1.3105436702035573
S0,train,velocity_-0.10,17,0.33962389876445137,0.918520411369531,0.9417885245472026,1.4864694569617416,8.622086411399797,0.9145482063991401,1.3149391572152331
S0,train,velocity_-0.10,18,0.35954357832670214,0.9140936532365845,0.9383947302652283,1.5034038479094023,8.822039047338768,0.9508233643163785,1.3263789647358446
S0,train,velocity_-0.10,19,0.37995829780896506,0.9079039935087182,0.9349605020442028,1.5168411181517198,9.108722302490108,0.9077714432757293,1.3346196326341806
S0,train,velocity_-0.10,20,0.40021076301733655,0.9040599827102294,0.931314257729163,1.4989630908785974,9.452563426767831,0.9454085090920237,1.315423208832643
S0,validation,attitude_0_+1,0,0.0,0.9999999252948054,1.0000005378774013,0.0,2.000000054486324,0.0,0.0
S0,validation,attitude_0_+1,1,0.02010780010372396,0.9986499277227242,0.999159327503838,0.23139487912743792,2.0885229206099796,0.6173497420220473,0.23131490996189946
S0,validation,attitude_0_+1,2,0.0402179798483848,0.9951580948681267,0.996998457337731,0.4215614358469179,2.3530337987454426,0.6420709836619465,0.42138286948363796
S0,validation,attitude_0_+1,3,0.0605228597670793,0.9886869814992586,0.992104056865594,0.5899511939574175,2.7278988054396947,0.7050634312960313,0.5899559811391301
S0,validation,attitude_0_+1,4,0.08003665938973421,0.9780888170058906,0.9845295701836626,0.6862755665646271,3.181776662455328,0.7313098537356327,0.6864560564581249
S0,validation,attitude_0_+1,5,0.09975025847554202,0.9623325202917985,0.9733340256014701,0.7261391629778672,3.3419139616802465,0.8233037331800354,0.7267173797985444
S0,validation,attitude_0_+1,6,0.12025477916002268,0.9419000892727076,0.9526872504379593,0.7166251587321999,3.614902972391437,0.7501481246066651,0.7179687078347826
S0,validation,attitude_0_+1,7,0.1401627585291862,0.9184932335769969,0.9336373809852868,0.667055131330888,3.680695303821695,0.7576680968901137,0.6691447073487963
S0,validation,attitude_0_+1,8,0.15967897891998287,0.8983946600726882,0.9216465846652646,0.6029106418805105,3.6836196856962578,0.7926626969442776,0.6053054224438663
S0,validation,attitude_0_+1,9,0.1799863982200622,0.8839734572443495,0.9216948516915123,0.531848618781057,3.9143241683667287,0.7471768768614061,0.5347388412681531
S0,validation,attitude_0_+1,10,0.20009399920701976,0.8791144072703095,0.9377170391343163,0.48471218662069265,4.107129604516406,0.7238212367784888,0.48835215989799435
S0,validation,attitude_0_+1,11,0.22000711739063258,0.8866291148555014,0.9513091338306211,0.46519147658446824,4.378978564867035,0.6780245012709215,0.4695540377018569
S0,validation,attitude_0_+1,12,0.23971573799848553,0.896217153059738,0.9582631191659912,0.4500376996475535,4.49341694718477,0.7550589890908329,0.45572585415868155
S0,validation,attitude_0_+1,13,0.26022259712219237,0.904890687623964,0.9651250378195046,0.4578266318109882,4.749902147547265,0.7097539119374122,0.46536261256677797
S0,validation,attitude_0_+1,14,0.279936077594757,0.9143105270825008,0.9759711264422772,0.5078961140583833,4.95563519918278,0.7794270636769353,0.5168726866813033
S0,validation,attitude_0_+1,15,0.2998466360569,0.92440895117642,0.9904064560229195,0.5892665779641816,5.2499713739616976,0.7437968796409515,0.5994467133608851
S0,validation,attitude_0_+1,16,0.3197548776865005,0.9299469966644129,0.9919896832126222,0.6623014345380904,5.609970557737711,0.7419331120742689,0.6725236715568128
S0,validation,attitude_0_+1,17,0.33986503481864927,0.9395727983445329,1.0021123342011586,0.7204091933952692,5.976230122511643,0.6583024019141949,0.7309371120526313
S0,validation,attitude_0_+1,18,0.3595786589384079,0.9470129874980856,1.0009013256436787,0.7497439087951342,6.3291019280910925,0.6515797983514453,0.7612370926304267
S0,validation,attitude_0_+1,19,0.379683655500412,0.9510910320149111,1.0075303807350244,0.7449810882495013,6.421869802022307,0.7322609730297792,0.7576654042577715
S0,validation,attitude_0_+1,20,0.39999355852603913,0.9569990549792879,1.0177249802965052,0.7182813776525578,6.553307134542333,0.6850375477691065,0.7317029665551619
S0,validation,attitude_0_-1,0,0.0,0.9999999252948054,1.0000004482311675,0.0,1.9999998559144885,0.0,0.0
S0,validation,attitude_0_-1,1,0.02010780010372396,0.9986551197337508,0.9990568618588893,0.23129791610506484,2.0498824436160477,0.6190762224943906,0.23131490996189946
S0,validation,attitude_0_-1,2,0.0402179798483848,0.9951850260907892,0.9966672593278774,0.4213530774307325,2.183276934717403,0.6488203402816719,0.42138286948363796
S0,validation,attitude_0_-1,3,0.0605228597670793,0.9886775312921384,0.9921419921634251,0.5901893113642771,2.438413393050583,0.7171064773866563,0.5899559811391301
S0,validation,attitude_0_-1,4,0.08003665938973421,0.9783955565350237,0.9846113126076224,0.6869796313863209,2.6779594545228154,0.7499158003792306,0.6864560564581249
S0,validation,attitude_0_-1,5,0.09975025847554202,0.9628681565372648,0.9722076206769039,0.7278348976661037,2.920680432689762,0.8402401224061041,0.7267173797985444
S0,validation,attitude_0_-1,6,0.12025477916002268,0.9422937109431906,0.9513785424269477,0.7201374253623166,3.1484823415344207,0.755542936012968,0.7179687078347826
S0,validation,attitude_0_-1,7,0.1401627585291862,0.9193376637444484,0.9350949615081485,0.6724847870717059,3.339892568088897,0.7554670644597026,0.6691447073487963
S0,validation,attitude_0_-1,8,0.15967897891998287,0.9005844934427516,0.9244929646382961,0.6095639757505356,3.4637348187873425,0.7905363104130692,0.6053054224438663
S0,validation,attitude_0_-1,9,0.1799863982200622,0.8870466048356672,0.9284986945267241,0.540291238827216,3.7886352263814613,0.7473624630331458,0.5347388412681531
S0,validation,attitude_0_-1,10,0.20009399920701976,0.8836136023218375,0.9427871238126543,0.4955175322198855,4.091522364500243,0.7252623144489841,0.48835215989799435
S0,validation,attitude_0_-1,11,0.22000711739063258,0.8914381497017395,0.9600188182385263,0.4782461350818054,4.380714579463699,0.6777007968031805,0.4695540377018569
S0,validation,attitude_0_-1,12,0.23971573799848553,0.9030738199380695,0.9664608264635681,0.4665479094072859,4.464789783595573,0.7559740669092044,0.45572585415868155
S0,validation,attitude_0_-1,13,0.26022259712219237,0.911406698814802,0.9710504820352683,0.4785861981933141,4.801776273780048,0.7103734704848762,0.46536261256677797
S0,validation,attitude_0_-1,14,0.279936077594757,0.9211826952887169,0.9817793507371535,0.5316937138795449,5.111696455712174,0.7837199308943358,0.5168726866813033
S0,validation,attitude_0_-1,15,0.2998466360569,0.929881928439894,0.9910309391563541,0.6155178552423657,5.42449062479824,0.7554923566142885,0.5994467133608851
S0,validation,attitude_0_-1,16,0.3197548776865005,0.9391267336274227,0.9915278706404851,0.6888562348772369,5.8017052412870145,0.7548243010766962,0.6725236715568128
