window_id,log_id,segment_id,start_sample_in_segment,state_sample_count,history_start_timestamp_us,origin_timestamp_us,end_timestamp_us,history_span_s,cohort,mode,command_pattern,n_high_channels,drive_activity,drive_high,common_activity,common_high,differential_activity,differential_high,rudder_activity,rudder_high
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:275,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,275,51,180881397,181380386,182378226,0.4989889999999999,Sep7,Stabilized,lower_change,0,0.0020703273619530464,False,0.15191510441709352,False,0.3689914726813373,False,0.0682596343199353,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:325,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,325,51,181879349,182378226,183376125,0.4988769999999999,Sep7,Stabilized,lower_change,0,0.003585912179202717,False,0.06764268095474195,False,0.39014631720247245,False,0.0320442760758769,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:375,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,375,51,182877205,183376125,184384017,0.49892,Sep7,Stabilized,lower_change,0,0.1917509841103549,False,0.0660108173252043,False,0.3686109646816313,False,0.15581631948199703,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:425,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,425,51,183875104,184384017,185381971,0.508913,Sep7,Stabilized,sustained,1,0.0,False,0.17871588696898932,True,0.423709607199546,False,0.1987314035967207,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:475,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,475,51,184883015,185381971,186379933,0.4989559999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.09402401495622745,False,0.21551528967853437,False,0.1362283002553186,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:525,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,525,51,185880928,186379933,187377745,0.499005,Sep7,Stabilized,sustained,1,0.0,False,0.07996986545458212,False,0.5420437363548373,True,0.09313722013567784,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:575,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,575,51,186878719,187377745,188375657,0.4990259999999999,Sep7,Stabilized,lower_change,0,0.011149191541209434,False,0.04528130740296736,False,0.06485102631350023,False,0.19444888702962942,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:625,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,625,51,187876635,188375657,189383527,0.4990219999999999,Sep7,Stabilized,sustained,1,0.0,False,0.0755773187167476,False,0.5674949895395369,True,0.14879884829558504,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:675,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,675,51,188884517,189383527,190381335,0.4990099999999999,Sep7,Stabilized,sustained,3,0.008783829620139395,False,0.33813098713429923,True,2.220884098744904,True,0.42461285526476467,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:725,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,725,51,189882344,190381335,191379228,0.4989909999999999,Sep7,Stabilized,lower_change,0,0.18963805851260646,False,0.09448015532688561,False,0.25590022443373,False,0.19738628342531894,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:775,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,775,51,190880249,191379228,192377103,0.4989789999999999,Sep7,Stabilized,sustained,1,0.0029278850338261097,False,0.18721043353544028,True,0.13414710184316217,False,0.1389616122246622,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:825,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,825,51,191878135,192377103,193374984,0.4989679999999999,Sep7,Stabilized,sustained,1,0.02342357110228863,False,0.13408986193984293,False,0.45898972171764457,False,0.24147387303452086,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:875,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,875,51,192886006,193374984,194382856,0.4889779999999999,Sep7,Stabilized,lower_change,0,0.006210982085859138,False,0.10320883701358473,False,0.38349853307180354,False,0.16562910255714536,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:925,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,925,51,193873978,194382856,195380713,0.5088779999999999,Sep7,Stabilized,mixed_change,1,0.008281309447812184,False,0.11332653324416117,False,0.42193787895876766,False,0.335955844157922,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:975,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,975,51,194881758,195380713,196378685,0.498955,Sep7,Stabilized,lower_change,0,0.005855770067652219,False,0.07954369763913449,False,0.48057649498070637,False,0.07214996856165243,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1025,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1025,51,195879660,196378685,197376624,0.499025,Sep7,Stabilized,mixed_change,2,0.48533821804470345,True,0.16293939160572243,False,0.6374887289464335,True,0.06593324023392184,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1075,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1075,51,196877533,197376624,198384413,0.4990909999999999,Sep7,Stabilized,lower_change,0,0.0029280595516203416,False,0.12010732689401148,False,0.3106342190709995,False,0.04828982119658857,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1125,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1125,51,197875406,198384413,199382333,0.509007,Sep7,Stabilized,lower_change,0,0.0029278850338261097,False,0.09205411526417819,False,0.2930550323165061,False,0.09503794585807081,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1175,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1175,51,198883325,199382333,200380228,0.4990079999999999,Sep7,Stabilized,sustained,1,0.007464671460517801,False,0.2229250650024152,True,0.20042696809215976,False,0.14238722814872504,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1225,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1225,51,199881161,200380228,201378080,0.499067,Sep7,Stabilized,lower_change,0,0.02101209938511927,False,0.13787938707198838,False,0.4133469564779167,False,0.11755992288045844,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1275,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1275,51,200879042,201378080,202375946,0.499038,Sep7,Stabilized,lower_change,0,0.0,False,0.10266933599628494,False,0.3363149402001369,False,0.058235871450447695,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1325,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1325,51,201876960,202375946,203383859,0.498986,Sep7,Stabilized,lower_change,0,0.007171824358405434,False,0.1725672295938013,False,0.1053459216602479,False,0.07015457344420209,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1375,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1375,51,202884788,203383859,204381716,0.499071,Sep7,Stabilized,sustained,1,0.09270457518968434,False,0.11046253568456019,False,0.5246234827110633,True,0.0666486375569353,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1425,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1425,51,203882690,204381716,205379612,0.4990259999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.10901674864356081,False,0.4817005186994053,False,0.1956288402192483,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1475,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1475,51,204880675,205379612,206377506,0.4989369999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.09032564837734015,False,0.2963371466068649,False,0.16216318791763745,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1525,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1525,51,205878457,206377506,207375392,0.4990489999999999,Sep7,Stabilized,sustained,2,0.0,False,0.2937475835484302,True,0.16963027424557603,False,0.5467515798314212,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1575,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1575,51,206876401,207375392,208383277,0.4989909999999999,Sep7,Stabilized,lower_change,0,0.011149122795235243,False,0.15518706541066613,False,0.16621122818521808,False,0.1751929379500123,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1625,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1625,51,207874249,208383277,209381089,0.5090279999999999,Sep7,Stabilized,sustained,3,0.0,False,0.1972029841824884,True,1.1675555294763054,True,0.3503424183839969,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1675,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1675,51,208882166,209381089,210379015,0.4989229999999999,Sep7,Stabilized,sustained,4,0.4895322840097467,True,0.2890125777276951,True,1.1173924053505406,True,0.33027676077622936,True
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1725,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1725,51,209880014,210379015,211376870,0.499001,Sep7,Stabilized,sustained,1,0.01931132342639568,False,0.20990200418639232,True,0.3280926774230258,False,0.2022434137800923,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1775,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1775,51,210877882,211376870,212374747,0.498988,Sep7,Stabilized,lower_change,0,0.0,False,0.11203684086534223,False,0.40534234062405117,False,0.08092420226410237,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1825,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1825,51,211875761,212374747,213382610,0.498986,Sep7,Stabilized,sustained,1,0.0077464556668918215,False,0.1242515517973214,False,0.5450147075169706,True,0.09301114195147162,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1875,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1875,51,212883648,213382610,214380523,0.4989619999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.12478252577059602,False,0.11986071619345005,False,0.07910615733035044,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1925,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1925,51,213881505,214380523,215378368,0.4990179999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.1246209935601206,False,0.35217891627700687,False,0.035145589688237985,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:1975,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,1975,51,214879369,215378368,216376314,0.4989989999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.05990170294030058,False,0.38804329480188915,False,0.0871423599957579,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2025,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2025,51,215877341,216376314,217384152,0.498973,Sep7,Stabilized,lower_change,0,0.004140654723906093,False,0.07883819442765459,False,0.3119679402543863,False,0.08709626791856524,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2075,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2075,51,216885188,217384152,218382007,0.4989639999999999,Sep7,Stabilized,sustained,2,0.02017952347549222,False,0.37938824659169845,True,0.9441043159430361,True,0.16204409776708797,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2125,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2125,51,217883066,218382007,219379970,0.4989409999999999,Sep7,Stabilized,sustained,1,0.0,False,0.0877328962577229,False,0.6138509100053547,True,0.14935233039251686,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2175,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2175,51,218881018,219379970,220377835,0.4989519999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.14035490981101098,False,0.36463105885161806,False,0.08357712277037133,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2225,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2225,51,219878845,220377835,221375672,0.49899,Sep7,Stabilized,lower_change,0,0.0020704507646687855,False,0.06666983109305899,False,0.22431808242594997,False,0.06606633940629224,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2275,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2275,51,220876743,221375672,222383648,0.4989289999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.09774770945277109,False,0.38736544563697073,False,0.18744429661699322,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2325,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2325,51,221874698,222383648,223381533,0.50895,Sep7,Stabilized,lower_change,0,0.2237900478244825,False,0.08446823908706044,False,0.19567124645757467,False,0.05082991719603265,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2375,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2375,51,222882457,223381533,224379287,0.4990759999999999,Sep7,Stabilized,sustained,1,0.7176814052530206,True,0.07068974516198857,False,0.3543315142331519,False,0.0849163160554864,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2425,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2425,51,223880415,224379287,225377226,0.498872,Sep7,Stabilized,mixed_change,1,0.008281309447812185,False,0.31000503969886345,True,0.42875069889103135,False,0.12536325064822693,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2475,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2475,51,224878258,225377226,226375092,0.4989679999999999,Sep7,Stabilized,sustained,1,0.4735546996979349,True,0.12214417261592778,False,0.17558209073895079,False,0.05628881253642197,False
validation:2026.9.7/log_24_2026-9-7-06-16-04.ulg:3:2525,2026.9.7/log_24_2026-9-7-06-16-04.ulg,3,2525,51,225876073,226375092,227382982,0.499019,Sep7,Stabilized,reversing,1,0.7142660277384264,True,0.14570181533549673,False,0.2784742956316386,False,0.06438187406930845,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:25,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,25,51,209157387,209656399,210654419,0.4990119999999999,Sep7,Stabilized,mixed_change,3,0.08861527908874565,False,0.36256553510635287,True,0.8200056242842965,True,1.2802801565095394,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:75,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,75,51,210155733,210654419,211652477,0.4986859999999999,Sep7,Stabilized,sustained,4,0.317554673962849,True,0.694113462686589,True,1.1200100640777793,True,1.5013132730999144,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:125,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,125,51,211153621,211652477,212650493,0.4988559999999999,Sep7,Stabilized,lower_change,0,0.052945860680190096,False,0.1505306689181197,False,0.3883936812909291,False,0.1384869480873091,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:175,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,175,51,212151762,212650493,213658430,0.498731,Sep7,Stabilized,lower_change,0,0.09557327232757087,False,0.06541038014881174,False,0.18357837580061206,False,0.07957603144176492,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:225,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,225,51,213149844,213658430,214656432,0.508586,Sep7,Stabilized,sustained,2,0.023054500103720295,False,0.21374661548298285,True,0.40902670979462813,False,0.2575910645391206,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:275,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,275,51,214157691,214656432,215654517,0.498741,Sep7,Stabilized,lower_change,0,0.006210982085859138,False,0.16124943185175422,False,0.3632328755521645,False,0.08785659714520788,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:325,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,325,51,215155485,215654517,216652548,0.499032,Sep7,Stabilized,lower_change,0,0.015630628809556357,False,0.06535066607046423,False,0.20354182759991246,False,0.09126239547917772,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:375,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,375,51,216153683,216652548,217650571,0.498865,Sep7,Stabilized,sustained,1,0.006866499052804569,False,0.11954567091765736,False,0.5317885754545453,True,0.22005369338649605,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:425,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,425,51,217151722,217650571,218648666,0.498849,Sep7,Stabilized,mixed_change,3,0.0,False,0.24953977623552973,True,0.5721997208909299,True,0.2361251073819972,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:475,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,475,51,218159457,218648666,219656613,0.489209,Sep7,Stabilized,sustained,1,0.008018343394041682,False,0.07236998446720862,False,0.2881603228750074,False,0.22804490977758465,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:525,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,525,51,219157695,219656613,220654633,0.498918,Sep7,Stabilized,sustained,1,0.007171824358405433,False,0.08638874407259807,False,0.6601443334684922,True,0.19661787903006753,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:575,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,575,51,220155705,220654633,221652633,0.498928,Sep7,Stabilized,sustained,1,0.005477571332220167,False,0.10607240978028155,False,0.3722968070794672,False,0.323180144972348,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:625,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,625,51,221153715,221652633,222650569,0.498918,Sep7,Stabilized,sustained,3,0.008281309447812184,False,0.1943183961384674,True,0.5280581880465784,True,0.3072492590132233,True
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:675,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,675,51,222151766,222650569,223658546,0.498803,Sep7,Stabilized,lower_change,0,0.0029278850338261097,False,0.1023073229822797,False,0.23283786337056395,False,0.053593197233938995,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:725,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,725,51,223149742,223658546,224656583,0.5088039999999999,Sep7,Stabilized,lower_change,0,0.0,False,0.06851759097339184,False,0.24384520616599156,False,0.0476230231815029,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:775,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,775,51,224157734,224656583,225654526,0.498849,Sep7,Stabilized,sustained,1,0.0,False,0.17969722016960984,True,0.17972668825819527,False,0.032810590306004826,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:825,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,825,51,225155695,225654526,226652553,0.4988309999999999,Sep7,Stabilized,lower_change,0,0.02007312853455326,False,0.16231989262690757,False,0.1802541095895088,False,0.06069831730738736,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:875,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,875,51,226153737,226652553,227650517,0.498816,Sep7,Stabilized,lower_change,0,0.005071245637307343,False,0.10796959562324619,False,0.310664297874852,False,0.026635870416232953,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:925,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,925,51,227151704,227650517,228658661,0.4988129999999999,Sep7,Stabilized,lower_change,0,0.005071245637307343,False,0.06953524575647867,False,0.17934204802034573,False,0.08798966253871597,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:975,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,975,51,228159503,228658661,229656494,0.499158,Sep7,Stabilized,sustained,1,0.40756552100631754,True,0.09723325733829424,False,0.32837739746358846,False,0.09381040480716524,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1025,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1025,51,229147745,229656494,230654532,0.508749,Sep7,Stabilized,lower_change,0,0.0,False,0.1605392578052384,False,0.18261573018220695,False,0.12778488596112172,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1075,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1075,51,230155724,230654532,231652531,0.498808,Sep7,Stabilized,lower_change,0,0.0,False,0.08108460303137222,False,0.3441839113693059,False,0.12324321043536733,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1125,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1125,51,231153782,231652531,232650515,0.498749,Sep7,Stabilized,lower_change,0,0.0,False,0.06551014439553578,False,0.20800723314648656,False,0.08872940179256579,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1175,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1175,51,232151823,232650515,233648648,0.4986919999999999,Sep7,Stabilized,lower_change,0,0.0020703273619530464,False,0.10521121272391776,False,0.178746006237215,False,0.22217348742490975,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1225,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1225,51,233149729,233648648,234656563,0.498919,Sep7,Stabilized,lower_change,0,0.0029278850338261097,False,0.1666757674198369,False,0.26488930807008043,False,0.09485564405679532,False
validation:2026.9.7/log_26_2026-9-7-06-30-26.ulg:1:1275,2026.9.7/log_26_2026-9-7-06-30-26.ulg,1,1275,51,234157725,234656563,235654512,0.498838,Sep7,Stabilized,lower_change,0,0.0020703273619530464,False,0.12823886575734034,False,0.22667450111753873,False,0.05130390321991138,False
