mode,pattern,horizon,cohort,metric,seed,value
Stabilized,ALL,200ms,Sep7,attitude_deg,42,2.1359841156469543
Stabilized,ALL,200ms,Sep7,body_rate_rad_s,17,0.599509366167346
Stabilized,ALL,200ms,Sep7,body_rate_rad_s,23,0.6067586891304637
Stabilized,ALL,200ms,Sep7,body_rate_rad_s,42,0.5961232714171765
Stabilized,ALL,200ms,Sep7,p_rad_s,17,0.5374668443798095
Stabilized,ALL,200ms,Sep7,p_rad_s,23,0.544507119711821
Stabilized,ALL,200ms,Sep7,p_rad_s,42,0.5381064001266523
Stabilized,ALL,200ms,Sep7,position_m,17,0.1044465561286748
Stabilized,ALL,200ms,Sep7,position_m,23,0.1044662081061422
Stabilized,ALL,200ms,Sep7,position_m,42,0.10388807573650964
Stabilized,ALL,200ms,Sep7,q_rad_s,17,0.2217932512685281
Stabilized,ALL,200ms,Sep7,q_rad_s,23,0.2263345533620115
Stabilized,ALL,200ms,Sep7,q_rad_s,42,0.21544511954075654
Stabilized,ALL,200ms,Sep7,r_rad_s,17,0.14191189799835072
Stabilized,ALL,200ms,Sep7,r_rad_s,23,0.14037757293760988
Stabilized,ALL,200ms,Sep7,r_rad_s,42,0.13589076292974214
Stabilized,ALL,200ms,Sep7,roll_deg,17,1.4000821691026073
Stabilized,ALL,200ms,Sep7,roll_deg,23,1.411717492099382
Stabilized,ALL,200ms,Sep7,roll_deg,42,1.450420786714727
Stabilized,ALL,200ms,Sep7,velocity_m_s,17,0.1742461249005525
Stabilized,ALL,200ms,Sep7,velocity_m_s,23,0.18782027609279783
Stabilized,ALL,200ms,Sep7,velocity_m_s,42,0.18369422448045303
Stabilized,ALL,500ms,ALL,attitude_deg,17,4.514899863991211
Stabilized,ALL,500ms,ALL,attitude_deg,23,4.563762592174122
Stabilized,ALL,500ms,ALL,attitude_deg,42,4.613679951505037
Stabilized,ALL,500ms,ALL,body_rate_rad_s,17,0.6156229284057916
Stabilized,ALL,500ms,ALL,body_rate_rad_s,23,0.6245800300802449
Stabilized,ALL,500ms,ALL,body_rate_rad_s,42,0.6161856204186829
Stabilized,ALL,500ms,ALL,p_rad_s,17,0.5265289351257555
Stabilized,ALL,500ms,ALL,p_rad_s,23,0.5313177051757142
Stabilized,ALL,500ms,ALL,p_rad_s,42,0.5310791534218731
Stabilized,ALL,500ms,ALL,position_m,17,0.22588601103070635
Stabilized,ALL,500ms,ALL,position_m,23,0.23018908750917674
Stabilized,ALL,500ms,ALL,position_m,42,0.2261478358602774
Stabilized,ALL,500ms,ALL,q_rad_s,17,0.26910371610937356
Stabilized,ALL,500ms,ALL,q_rad_s,23,0.27958629398391227
Stabilized,ALL,500ms,ALL,q_rad_s,42,0.2613921297854228
Stabilized,ALL,500ms,ALL,r_rad_s,17,0.15726175497271444
Stabilized,ALL,500ms,ALL,r_rad_s,23,0.15766361294609632
Stabilized,ALL,500ms,ALL,r_rad_s,42,0.15275305273269674
Stabilized,ALL,500ms,ALL,roll_deg,17,3.082066022642266
Stabilized,ALL,500ms,ALL,roll_deg,23,2.9350737017434567
Stabilized,ALL,500ms,ALL,roll_deg,42,3.1207522074789
Stabilized,ALL,500ms,ALL,velocity_m_s,17,0.42203102266808423
Stabilized,ALL,500ms,ALL,velocity_m_s,23,0.44736173381677824
Stabilized,ALL,500ms,ALL,velocity_m_s,42,0.43301408229196964
Stabilized,ALL,500ms,Sep17,attitude_deg,17,5.327554859478059
Stabilized,ALL,500ms,Sep17,attitude_deg,23,5.353381344512249
Stabilized,ALL,500ms,Sep17,attitude_deg,42,5.5263194118549555
Stabilized,ALL,500ms,Sep17,body_rate_rad_s,17,0.5621593998897133
Stabilized,ALL,500ms,Sep17,body_rate_rad_s,23,0.5879555278234104
Stabilized,ALL,500ms,Sep17,body_rate_rad_s,42,0.5696108727827417
Stabilized,ALL,500ms,Sep17,p_rad_s,17,0.45797958057491883
Stabilized,ALL,500ms,Sep17,p_rad_s,23,0.4734790167971423
Stabilized,ALL,500ms,Sep17,p_rad_s,42,0.46365092768762345
Stabilized,ALL,500ms,Sep17,position_m,17,0.174022174473486
Stabilized,ALL,500ms,Sep17,position_m,23,0.18448745556757096
Stabilized,ALL,500ms,Sep17,position_m,42,0.17662346598869003
Stabilized,ALL,500ms,Sep17,q_rad_s,17,0.2739023970396876
Stabilized,ALL,500ms,Sep17,q_rad_s,23,0.2974930030799479
Stabilized,ALL,500ms,Sep17,q_rad_s,42,0.2783359550253197
Stabilized,ALL,500ms,Sep17,r_rad_s,17,0.17162223098744664
Stabilized,ALL,500ms,Sep17,r_rad_s,23,0.1752364091027586
Stabilized,ALL,500ms,Sep17,r_rad_s,42,0.16934659219786632
Stabilized,ALL,500ms,Sep17,roll_deg,17,3.6424235662992084
Stabilized,ALL,500ms,Sep17,roll_deg,23,3.4006456653834443
Stabilized,ALL,500ms,Sep17,roll_deg,42,3.724454446119709
Stabilized,ALL,500ms,Sep17,velocity_m_s,17,0.4766895434236109
Stabilized,ALL,500ms,Sep17,velocity_m_s,23,0.5364745522321083
Stabilized,ALL,500ms,Sep17,velocity_m_s,42,0.5081842872945931
Stabilized,ALL,500ms,Sep7,attitude_deg,17,3.7925398680029008
Stabilized,ALL,500ms,Sep7,attitude_deg,23,3.8618792567624536
Stabilized,ALL,500ms,Sep7,attitude_deg,42,3.8024448756384412
Stabilized,ALL,500ms,Sep7,body_rate_rad_s,17,0.6631460648645278
Stabilized,ALL,500ms,Sep7,body_rate_rad_s,23,0.6571351431974309
Stabilized,ALL,500ms,Sep7,body_rate_rad_s,42,0.6575853960950749
Stabilized,ALL,500ms,Sep7,p_rad_s,17,0.5874616947264991
Stabilized,ALL,500ms,Sep7,p_rad_s,23,0.5827298726233336
Stabilized,ALL,500ms,Sep7,p_rad_s,42,0.5910153540745394
Stabilized,ALL,500ms,Sep7,position_m,17,0.2719871990815688
Stabilized,ALL,500ms,Sep7,position_m,23,0.27081276034615964
Stabilized,ALL,500ms,Sep7,position_m,42,0.27016949796835504
Stabilized,ALL,500ms,Sep7,q_rad_s,17,0.2648382219490944
Stabilized,ALL,500ms,Sep7,q_rad_s,23,0.2636692192318805
Stabilized,ALL,500ms,Sep7,q_rad_s,42,0.24633095179440337
Stabilized,ALL,500ms,Sep7,r_rad_s,17,0.14449688740406355
Stabilized,ALL,500ms,Sep7,r_rad_s,23,0.14204334969572985
Stabilized,ALL,500ms,Sep7,r_rad_s,42,0.1380032398747682
Stabilized,ALL,500ms,Sep7,roll_deg,17,2.5839704282805394
Stabilized,ALL,500ms,Sep7,roll_deg,23,2.5212319562856895
Stabilized,ALL,500ms,Sep7,roll_deg,42,2.5841279953537364
Stabilized,ALL,500ms,Sep7,velocity_m_s,17,0.3734456708853938
Stabilized,ALL,500ms,Sep7,velocity_m_s,23,0.36815033966981814
Stabilized,ALL,500ms,Sep7,velocity_m_s,42,0.3661961222896377
Stabilized,ALL,interval_0_500ms,ALL,attitude_deg,17,3.020509220491449
Stabilized,ALL,interval_0_500ms,ALL,attitude_deg,23,3.069399181525593
Stabilized,ALL,interval_0_500ms,ALL,attitude_deg,42,3.101030159832736
Stabilized,ALL,interval_0_500ms,ALL,body_rate_rad_s,17,0.5941056119545123
Stabilized,ALL,interval_0_500ms,ALL,body_rate_rad_s,23,0.5995832226307668
Stabilized,ALL,interval_0_500ms,ALL,body_rate_rad_s,42,0.5943686589318306
Stabilized,ALL,interval_0_500ms,ALL,p_rad_s,17,0.5123982136012721
Stabilized,ALL,interval_0_500ms,ALL,p_rad_s,23,0.5127270269666003
Stabilized,ALL,interval_0_500ms,ALL,p_rad_s,42,0.5144587899129123
Stabilized,ALL,interval_0_500ms,ALL,position_m,17,0.1287496244891717
Stabilized,ALL,interval_0_500ms,ALL,position_m,23,0.13061086080847129
Stabilized,ALL,interval_0_500ms,ALL,position_m,42,0.1285595361823247
Stabilized,ALL,interval_0_500ms,ALL,q_rad_s,17,0.2566975984122898
Stabilized,ALL,interval_0_500ms,ALL,q_rad_s,23,0.267356389516488
Stabilized,ALL,interval_0_500ms,ALL,q_rad_s,42,0.2528453226779991
Stabilized,ALL,interval_0_500ms,ALL,r_rad_s,17,0.14975676655852094
Stabilized,ALL,interval_0_500ms,ALL,r_rad_s,23,0.15011656808338517
Stabilized,ALL,interval_0_500ms,ALL,r_rad_s,42,0.14902122373408855
Stabilized,ALL,interval_0_500ms,ALL,roll_deg,17,2.0596869921439436
Stabilized,ALL,interval_0_500ms,ALL,roll_deg,23,1.9955532514964105
Stabilized,ALL,interval_0_500ms,ALL,roll_deg,42,2.0982513017250297
Stabilized,ALL,interval_0_500ms,ALL,velocity_m_s,17,0.29061146148696315
Stabilized,ALL,interval_0_500ms,ALL,velocity_m_s,23,0.30371248074742013
Stabilized,ALL,interval_0_500ms,ALL,velocity_m_s,42,0.29750533636576654
Stabilized,ALL,interval_0_500ms,Sep17,attitude_deg,17,3.550927802862277
Stabilized,ALL,interval_0_500ms,Sep17,attitude_deg,23,3.612784634078746
Stabilized,ALL,interval_0_500ms,Sep17,attitude_deg,42,3.705874010101378
Stabilized,ALL,interval_0_500ms,Sep17,body_rate_rad_s,17,0.5929119872268842
Stabilized,ALL,interval_0_500ms,Sep17,body_rate_rad_s,23,0.6042663949205818
Stabilized,ALL,interval_0_500ms,Sep17,body_rate_rad_s,42,0.5948347807005295
Stabilized,ALL,interval_0_500ms,Sep17,p_rad_s,17,0.4896951744246292
Stabilized,ALL,interval_0_500ms,Sep17,p_rad_s,23,0.4913071565861496
Stabilized,ALL,interval_0_500ms,Sep17,p_rad_s,42,0.4908384443487555
Stabilized,ALL,interval_0_500ms,Sep17,position_m,17,0.09496823961622397
Stabilized,ALL,interval_0_500ms,Sep17,position_m,23,0.0994258191810948
Stabilized,ALL,interval_0_500ms,Sep17,position_m,42,0.09560509421723383
Stabilized,ALL,interval_0_500ms,Sep17,q_rad_s,17,0.28903365254714025
Stabilized,ALL,interval_0_500ms,Sep17,q_rad_s,23,0.308161371025254
Stabilized,ALL,interval_0_500ms,Sep17,q_rad_s,42,0.2886158574335502
Stabilized,ALL,interval_0_500ms,Sep17,r_rad_s,17,0.16576208709601406
Stabilized,ALL,interval_0_500ms,Sep17,r_rad_s,23,0.16749370650967096
Stabilized,ALL,interval_0_500ms,Sep17,r_rad_s,42,0.16994071496326993
Stabilized,ALL,interval_0_500ms,Sep17,roll_deg,17,2.446975142475968
Stabilized,ALL,interval_0_500ms,Sep17,roll_deg,23,2.3237658674317805
Stabilized,ALL,interval_0_500ms,Sep17,roll_deg,42,2.5122005349356957
Stabilized,ALL,interval_0_500ms,Sep17,velocity_m_s,17,0.36101125512503074
Stabilized,ALL,interval_0_500ms,Sep17,velocity_m_s,23,0.3841540657634898
Stabilized,ALL,interval_0_500ms,Sep17,velocity_m_s,42,0.37403160264899743
Stabilized,ALL,interval_0_500ms,Sep7,attitude_deg,17,2.5490260361618247
Stabilized,ALL,interval_0_500ms,Sep7,attitude_deg,23,2.5863898903672347
Stabilized,ALL,interval_0_500ms,Sep7,attitude_deg,42,2.563391181816166
Stabilized,ALL,interval_0_500ms,Sep7,body_rate_rad_s,17,0.5951666117124039
Stabilized,ALL,interval_0_500ms,Sep7,body_rate_rad_s,23,0.5954204028175979
Stabilized,ALL,interval_0_500ms,Sep7,body_rate_rad_s,42,0.5939543284707649
Stabilized,ALL,interval_0_500ms,Sep7,p_rad_s,17,0.5325786928693994
Stabilized,ALL,interval_0_500ms,Sep7,p_rad_s,23,0.5317669117492232
Stabilized,ALL,interval_0_500ms,Sep7,p_rad_s,42,0.5354546526366072
Stabilized,ALL,interval_0_500ms,Sep7,position_m,17,0.15877752215401417
Stabilized,ALL,interval_0_500ms,Sep7,position_m,23,0.1583308978105837
Stabilized,ALL,interval_0_500ms,Sep7,position_m,42,0.15785237348462772
Stabilized,ALL,interval_0_500ms,Sep7,q_rad_s,17,0.2279544391813116
Stabilized,ALL,interval_0_500ms,Sep7,q_rad_s,23,0.23108529484202933
Stabilized,ALL,interval_0_500ms,Sep7,q_rad_s,42,0.22104929178417582
Stabilized,ALL,interval_0_500ms,Sep7,r_rad_s,17,0.13552981496963817
Stabilized,ALL,interval_0_500ms,Sep7,r_rad_s,23,0.1346702228155756
Stabilized,ALL,interval_0_500ms,Sep7,r_rad_s,42,0.1304261204192606
Stabilized,ALL,interval_0_500ms,Sep7,roll_deg,17,1.7154308585154778
Stabilized,ALL,interval_0_500ms,Sep7,roll_deg,23,1.7038087039983039
Stabilized,ALL,interval_0_500ms,Sep7,roll_deg,42,1.7302964277599928
Stabilized,ALL,interval_0_500ms,Sep7,velocity_m_s,17,0.22803386714201423
Stabilized,ALL,interval_0_500ms,Sep7,velocity_m_s,23,0.2322088496220249
Stabilized,ALL,interval_0_500ms,Sep7,velocity_m_s,42,0.22948198855845015
Stabilized,ALL,interval_500_1000ms,ALL,attitude_deg,17,5.986950387584682
Stabilized,ALL,interval_500_1000ms,ALL,attitude_deg,23,5.948843283372342
Stabilized,ALL,interval_500_1000ms,ALL,attitude_deg,42,5.920986988997792
Stabilized,ALL,interval_500_1000ms,ALL,body_rate_rad_s,17,0.6286373605427328
Stabilized,ALL,interval_500_1000ms,ALL,body_rate_rad_s,23,0.6359388014993244
Stabilized,ALL,interval_500_1000ms,ALL,body_rate_rad_s,42,0.6239705540634599
Stabilized,ALL,interval_500_1000ms,ALL,p_rad_s,17,0.526909785934922
Stabilized,ALL,interval_500_1000ms,ALL,p_rad_s,23,0.525192207466727
Stabilized,ALL,interval_500_1000ms,ALL,p_rad_s,42,0.5292637600710973
Stabilized,ALL,interval_500_1000ms,ALL,position_m,17,0.395554440432541
Stabilized,ALL,interval_500_1000ms,ALL,position_m,23,0.4086316443930395
Stabilized,ALL,interval_500_1000ms,ALL,position_m,42,0.3983183192413557
Stabilized,ALL,interval_500_1000ms,ALL,q_rad_s,17,0.2959058778574971
Stabilized,ALL,interval_500_1000ms,ALL,q_rad_s,23,0.31519833023658195
Stabilized,ALL,interval_500_1000ms,ALL,q_rad_s,42,0.2827856980530357
Stabilized,ALL,interval_500_1000ms,ALL,r_rad_s,17,0.16918817150665325
Stabilized,ALL,interval_500_1000ms,ALL,r_rad_s,23,0.16457808116161968
Stabilized,ALL,interval_500_1000ms,ALL,r_rad_s,42,0.16568501067072217
Stabilized,ALL,interval_500_1000ms,ALL,roll_deg,17,4.352333323834611
Stabilized,ALL,interval_500_1000ms,ALL,roll_deg,23,4.062061287706552
Stabilized,ALL,interval_500_1000ms,ALL,roll_deg,42,4.296114824829213
Stabilized,ALL,interval_500_1000ms,ALL,velocity_m_s,17,0.5903490666072204
Stabilized,ALL,interval_500_1000ms,ALL,velocity_m_s,23,0.6194066691001675
Stabilized,ALL,interval_500_1000ms,ALL,velocity_m_s,42,0.6113412101283503
Stabilized,ALL,interval_500_1000ms,Sep17,attitude_deg,17,6.928135837264371
Stabilized,ALL,interval_500_1000ms,Sep17,attitude_deg,23,6.894432889986184
Stabilized,ALL,interval_500_1000ms,Sep17,attitude_deg,42,6.881895842001306
Stabilized,ALL,interval_500_1000ms,Sep17,body_rate_rad_s,17,0.6317955403008495
Stabilized,ALL,interval_500_1000ms,Sep17,body_rate_rad_s,23,0.64596727288646
Stabilized,ALL,interval_500_1000ms,Sep17,body_rate_rad_s,42,0.6300330946248105
Stabilized,ALL,interval_500_1000ms,Sep17,p_rad_s,17,0.511995341141215
Stabilized,ALL,interval_500_1000ms,Sep17,p_rad_s,23,0.5091956737715639
Stabilized,ALL,interval_500_1000ms,Sep17,p_rad_s,42,0.5129682944621501
Stabilized,ALL,interval_500_1000ms,Sep17,position_m,17,0.32195265567205805
Stabilized,ALL,interval_500_1000ms,Sep17,position_m,23,0.3549285248221976
Stabilized,ALL,interval_500_1000ms,Sep17,position_m,42,0.3351678727295271
Stabilized,ALL,interval_500_1000ms,Sep17,q_rad_s,17,0.31829648754589995
Stabilized,ALL,interval_500_1000ms,Sep17,q_rad_s,23,0.35320875184447587
Stabilized,ALL,interval_500_1000ms,Sep17,q_rad_s,42,0.31529541658064725
Stabilized,ALL,interval_500_1000ms,Sep17,r_rad_s,17,0.18753731957128275
Stabilized,ALL,interval_500_1000ms,Sep17,r_rad_s,23,0.18083289622268317
Stabilized,ALL,interval_500_1000ms,Sep17,r_rad_s,42,0.18428447119274194
Stabilized,ALL,interval_500_1000ms,Sep17,roll_deg,17,5.040242363882588
Stabilized,ALL,interval_500_1000ms,Sep17,roll_deg,23,4.70410104849781
Stabilized,ALL,interval_500_1000ms,Sep17,roll_deg,42,4.993075742002983
Stabilized,ALL,interval_500_1000ms,Sep17,velocity_m_s,17,0.665048693858846
Stabilized,ALL,interval_500_1000ms,Sep17,velocity_m_s,23,0.7349347736572185
Stabilized,ALL,interval_500_1000ms,Sep17,velocity_m_s,42,0.7194868712795843
Stabilized,ALL,interval_500_1000ms,Sep7,attitude_deg,17,5.150341098980515
Stabilized,ALL,interval_500_1000ms,Sep7,attitude_deg,23,5.10831918860448
Stabilized,ALL,interval_500_1000ms,Sep7,attitude_deg,42,5.066845786328002
Stabilized,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,17,0.625830089646629
Stabilized,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,23,0.6270246047107594
Stabilized,ALL,interval_500_1000ms,Sep7,body_rate_rad_s,42,0.6185816291200372
Stabilized,ALL,interval_500_1000ms,Sep7,p_rad_s,17,0.5401670701959949
Stabilized,ALL,interval_500_1000ms,Sep7,p_rad_s,23,0.5394113485290942
Stabilized,ALL,interval_500_1000ms,Sep7,p_rad_s,42,0.5437486183901616
Stabilized,ALL,interval_500_1000ms,Sep7,position_m,17,0.4609782491085258
Stabilized,ALL,interval_500_1000ms,Sep7,position_m,23,0.45636775067823226
Stabilized,ALL,interval_500_1000ms,Sep7,position_m,42,0.45445204947409223
Stabilized,ALL,interval_500_1000ms,Sep7,q_rad_s,17,0.27600311369002795
Stabilized,ALL,interval_500_1000ms,Sep7,q_rad_s,23,0.28141128880734284
Stabilized,ALL,interval_500_1000ms,Sep7,q_rad_s,42,0.25388817047293655
Stabilized,ALL,interval_500_1000ms,Sep7,r_rad_s,17,0.15287781767142705
Stabilized,ALL,interval_500_1000ms,Sep7,r_rad_s,23,0.1501293566628966
Stabilized,ALL,interval_500_1000ms,Sep7,r_rad_s,42,0.14915215687337124
Stabilized,ALL,interval_500_1000ms,Sep7,roll_deg,17,3.7408586215697426
Stabilized,ALL,interval_500_1000ms,Sep7,roll_deg,23,3.491359278114323
Stabilized,ALL,interval_500_1000ms,Sep7,roll_deg,42,3.6765940095636407
Stabilized,ALL,interval_500_1000ms,Sep7,velocity_m_s,17,0.5239493979391088
Stabilized,ALL,interval_500_1000ms,Sep7,velocity_m_s,23,0.5167150206050111
Stabilized,ALL,interval_500_1000ms,Sep7,velocity_m_s,42,0.5152117335494757
Stabilized,lower_change,100ms,ALL,attitude_deg,17,1.3877609420276795
Stabilized,lower_change,100ms,ALL,attitude_deg,23,1.430152288246842
Stabilized,lower_change,100ms,ALL,attitude_deg,42,1.365439783886084
Stabilized,lower_change,100ms,ALL,body_rate_rad_s,17,0.5400669414823734
Stabilized,lower_change,100ms,ALL,body_rate_rad_s,23,0.5361161570300572
Stabilized,lower_change,100ms,ALL,body_rate_rad_s,42,0.532653663704751
Stabilized,lower_change,100ms,ALL,p_rad_s,17,0.4798518102850116
Stabilized,lower_change,100ms,ALL,p_rad_s,23,0.4756040521596243
Stabilized,lower_change,100ms,ALL,p_rad_s,42,0.47585791437035924
Stabilized,lower_change,100ms,ALL,position_m,17,0.040570625879330045
Stabilized,lower_change,100ms,ALL,position_m,23,0.04040567802592109
Stabilized,lower_change,100ms,ALL,position_m,42,0.040330403699771374
Stabilized,lower_change,100ms,ALL,q_rad_s,17,0.2015088363082822
Stabilized,lower_change,100ms,ALL,q_rad_s,23,0.19587539050478478
Stabilized,lower_change,100ms,ALL,q_rad_s,42,0.19144417541262654
Stabilized,lower_change,100ms,ALL,r_rad_s,17,0.1332063554580537
Stabilized,lower_change,100ms,ALL,r_rad_s,23,0.13566420593092357
Stabilized,lower_change,100ms,ALL,r_rad_s,42,0.1307141246756774
Stabilized,lower_change,100ms,ALL,roll_deg,17,1.0116127482812398
Stabilized,lower_change,100ms,ALL,roll_deg,23,1.052710320133556
Stabilized,lower_change,100ms,ALL,roll_deg,42,1.0325700715425215
Stabilized,lower_change,100ms,ALL,velocity_m_s,17,0.125117972994619
Stabilized,lower_change,100ms,ALL,velocity_m_s,23,0.13140477125541677
Stabilized,lower_change,100ms,ALL,velocity_m_s,42,0.12568425035847502
Stabilized,lower_change,100ms,Sep17,attitude_deg,17,1.4891797026747517
Stabilized,lower_change,100ms,Sep17,attitude_deg,23,1.5176216105005238
Stabilized,lower_change,100ms,Sep17,attitude_deg,42,1.4146216846825133
Stabilized,lower_change,100ms,Sep17,body_rate_rad_s,17,0.5298075669665183
Stabilized,lower_change,100ms,Sep17,body_rate_rad_s,23,0.5224764582711768
Stabilized,lower_change,100ms,Sep17,body_rate_rad_s,42,0.5078129172262713
Stabilized,lower_change,100ms,Sep17,p_rad_s,17,0.4664654102944119
Stabilized,lower_change,100ms,Sep17,p_rad_s,23,0.45842654612945555
Stabilized,lower_change,100ms,Sep17,p_rad_s,42,0.4480504552600153
Stabilized,lower_change,100ms,Sep17,position_m,17,0.024894995617134492
Stabilized,lower_change,100ms,Sep17,position_m,23,0.02474139732709413
Stabilized,lower_change,100ms,Sep17,position_m,42,0.02456310991532914
Stabilized,lower_change,100ms,Sep17,q_rad_s,17,0.20309461266035672
Stabilized,lower_change,100ms,Sep17,q_rad_s,23,0.18689157789681346
Stabilized,lower_change,100ms,Sep17,q_rad_s,42,0.18305204217504834
Stabilized,lower_change,100ms,Sep17,r_rad_s,17,0.13007803951941857
Stabilized,lower_change,100ms,Sep17,r_rad_s,23,0.1422924732926158
Stabilized,lower_change,100ms,Sep17,r_rad_s,42,0.132237624538896
Stabilized,lower_change,100ms,Sep17,roll_deg,17,1.034442414254793
Stabilized,lower_change,100ms,Sep17,roll_deg,23,1.0483251679414127
Stabilized,lower_change,100ms,Sep17,roll_deg,42,1.009855193938517
Stabilized,lower_change,100ms,Sep17,velocity_m_s,17,0.14580711974997396
Stabilized,lower_change,100ms,Sep17,velocity_m_s,23,0.15596810037020378
Stabilized,lower_change,100ms,Sep17,velocity_m_s,42,0.14031759473176583
Stabilized,lower_change,100ms,Sep7,attitude_deg,17,1.2976109325636154
Stabilized,lower_change,100ms,Sep7,attitude_deg,23,1.3524017795769026
Stabilized,lower_change,100ms,Sep7,attitude_deg,42,1.3217225387337024
Stabilized,lower_change,100ms,Sep7,body_rate_rad_s,17,0.5491863854964669
Stabilized,lower_change,100ms,Sep7,body_rate_rad_s,23,0.5482403337046176
Stabilized,lower_change,100ms,Sep7,body_rate_rad_s,42,0.5547343272411773
Stabilized,lower_change,100ms,Sep7,p_rad_s,17,0.491750832498878
Stabilized,lower_change,100ms,Sep7,p_rad_s,23,0.49087294640866336
Stabilized,lower_change,100ms,Sep7,p_rad_s,42,0.5005756558017761
Stabilized,lower_change,100ms,Sep7,position_m,17,0.054504519445726096
Stabilized,lower_change,100ms,Sep7,position_m,23,0.054329483091545054
Stabilized,lower_change,100ms,Sep7,position_m,42,0.05434577595260891
Stabilized,lower_change,100ms,Sep7,q_rad_s,17,0.20009925732866038
Stabilized,lower_change,100ms,Sep7,q_rad_s,23,0.20386100171187038
Stabilized,lower_change,100ms,Sep7,q_rad_s,42,0.1989038494015849
Stabilized,lower_change,100ms,Sep7,r_rad_s,17,0.1359870807368405
Stabilized,lower_change,100ms,Sep7,r_rad_s,23,0.12977241272053053
Stabilized,lower_change,100ms,Sep7,r_rad_s,42,0.1293599025750386
Stabilized,lower_change,100ms,Sep7,roll_deg,17,0.991319711860304
Stabilized,lower_change,100ms,Sep7,roll_deg,23,1.0566082331932387
Stabilized,lower_change,100ms,Sep7,roll_deg,42,1.0527610738571922
Stabilized,lower_change,100ms,Sep7,velocity_m_s,17,0.10672762032319236
Stabilized,lower_change,100ms,Sep7,velocity_m_s,23,0.10957070093116164
Stabilized,lower_change,100ms,Sep7,velocity_m_s,42,0.11267683313777208
Stabilized,lower_change,1s,ALL,attitude_deg,17,6.454996443216001
Stabilized,lower_change,1s,ALL,attitude_deg,23,6.320747560965857
Stabilized,lower_change,1s,ALL,attitude_deg,42,6.333649749407247
Stabilized,lower_change,1s,ALL,body_rate_rad_s,17,0.6266945720103283
Stabilized,lower_change,1s,ALL,body_rate_rad_s,23,0.6568263910094175
Stabilized,lower_change,1s,ALL,body_rate_rad_s,42,0.6284794907068972
Stabilized,lower_change,1s,ALL,p_rad_s,17,0.5098024427436482
Stabilized,lower_change,1s,ALL,p_rad_s,23,0.5212689266318105
Stabilized,lower_change,1s,ALL,p_rad_s,42,0.5182359200461595
Stabilized,lower_change,1s,ALL,position_m,17,0.5293796712863554
Stabilized,lower_change,1s,ALL,position_m,23,0.547621451291816
Stabilized,lower_change,1s,ALL,position_m,42,0.509748375851618
Stabilized,lower_change,1s,ALL,q_rad_s,17,0.31721003304555057
Stabilized,lower_change,1s,ALL,q_rad_s,23,0.35585648882528625
Stabilized,lower_change,1s,ALL,q_rad_s,42,0.3069082798425231
Stabilized,lower_change,1s,ALL,r_rad_s,17,0.15404330486163106
Stabilized,lower_change,1s,ALL,r_rad_s,23,0.1518910610771502
Stabilized,lower_change,1s,ALL,r_rad_s,42,0.15420656945890254
Stabilized,lower_change,1s,ALL,roll_deg,17,4.856935215366886
Stabilized,lower_change,1s,ALL,roll_deg,23,4.307369840841778
Stabilized,lower_change,1s,ALL,roll_deg,42,4.865028272744657
Stabilized,lower_change,1s,ALL,velocity_m_s,17,0.6469253319522371
Stabilized,lower_change,1s,ALL,velocity_m_s,23,0.6891753783289547
Stabilized,lower_change,1s,ALL,velocity_m_s,42,0.6073598991895218
Stabilized,lower_change,1s,Sep17,attitude_deg,17,7.317841765500327
Stabilized,lower_change,1s,Sep17,attitude_deg,23,7.087092660498845
Stabilized,lower_change,1s,Sep17,attitude_deg,42,7.193557928513833
Stabilized,lower_change,1s,Sep17,body_rate_rad_s,17,0.6323774465802761
Stabilized,lower_change,1s,Sep17,body_rate_rad_s,23,0.6850742422998184
Stabilized,lower_change,1s,Sep17,body_rate_rad_s,42,0.6439535388378983
Stabilized,lower_change,1s,Sep17,p_rad_s,17,0.4943399126330022
Stabilized,lower_change,1s,Sep17,p_rad_s,23,0.5140523932548672
Stabilized,lower_change,1s,Sep17,p_rad_s,42,0.5012876534222095
Stabilized,lower_change,1s,Sep17,position_m,17,0.4211476928305401
Stabilized,lower_change,1s,Sep17,position_m,23,0.46804285503257015
Stabilized,lower_change,1s,Sep17,position_m,42,0.3921580358174287
Stabilized,lower_change,1s,Sep17,q_rad_s,17,0.34355450800242493
Stabilized,lower_change,1s,Sep17,q_rad_s,23,0.40836106191885796
Stabilized,lower_change,1s,Sep17,q_rad_s,42,0.35413803897152557
Stabilized,lower_change,1s,Sep17,r_rad_s,17,0.15776258151932607
Stabilized,lower_change,1s,Sep17,r_rad_s,23,0.15568393868838076
Stabilized,lower_change,1s,Sep17,r_rad_s,42,0.1631983087762004
Stabilized,lower_change,1s,Sep17,roll_deg,17,5.58426845902363
Stabilized,lower_change,1s,Sep17,roll_deg,23,4.794580639042569
Stabilized,lower_change,1s,Sep17,roll_deg,42,5.662975281329564
Stabilized,lower_change,1s,Sep17,velocity_m_s,17,0.7270338744686129
Stabilized,lower_change,1s,Sep17,velocity_m_s,23,0.8198968257714082
Stabilized,lower_change,1s,Sep17,velocity_m_s,42,0.6570238381902288
Stabilized,lower_change,1s,Sep7,attitude_deg,17,5.688022823407712
