h0_rmse,h1_rmse,h2_rmse,h3_rmse,h4_rmse,h5_rmse,h6_rmse,h7_rmse,h8_rmse,h9_rmse,h10_rmse,h11_rmse,h12_rmse,h13_rmse,h14_rmse,h15_rmse,h16_rmse,h17_rmse,h18_rmse,h19_rmse,h20_rmse,h21_rmse,h22_rmse,h23_rmse,h24_rmse,h25_rmse,h26_rmse,h27_rmse,h28_rmse,h29_rmse,h30_rmse,h31_rmse,h32_rmse,h33_rmse,h34_rmse,h35_rmse,h36_rmse,h37_rmse,h38_rmse,h39_rmse,h40_rmse,h41_rmse,h42_rmse,h43_rmse,h44_rmse,h45_rmse,h46_rmse,h47_rmse,h48_rmse,h49_rmse,h50_rmse,h51_rmse,h52_rmse,h53_rmse,h54_rmse,h55_rmse,h56_rmse,h57_rmse,h58_rmse,h59_rmse,h60_rmse,h61_rmse,h62_rmse,h63_rmse,step
0.34100333,0.36828157,0.23480341,0.26034588,0.23594898,0.3515486,0.26476792,0.2631539,0.21734227,0.29728088,0.3318066,0.2892629,0.27959543,0.310477,0.39112356,0.29216006,0.2925614,0.37014067,0.30437607,0.21281983,0.3355478,0.23021817,0.2862246,0.3261426,0.45984435,0.3269142,0.35049903,0.25315335,0.43672544,0.2794653,0.3160091,0.29310706,0.27511534,0.26540348,0.34536272,0.27345824,0.2165951,0.3283747,0.29626638,0.2727378,0.33961558,0.30201876,0.23032369,0.3432996,0.26649773,0.29664108,0.29015592,0.31996408,0.21599004,0.32796255,0.32464194,0.32118115,0.3329797,0.2292054,0.27370548,0.23746358,0.2970834,0.36980805,0.2773222,0.3258436,0.26588824,0.2720858,0.32744488,0.30806357,139
0.34120187,0.3675284,0.22776796,0.261654,0.2367758,0.35231712,0.26834413,0.26589295,0.21563348,0.2973979,0.33308703,0.2884901,0.28539872,0.3139981,0.39195266,0.29173985,0.2892344,0.36658555,0.30772778,0.20854497,0.34334078,0.22837673,0.2831315,0.32699406,0.46135834,0.32797226,0.35711393,0.25213066,0.43760604,0.27961254,0.32212657,0.2954839,0.2740166,0.26331115,0.34442833,0.27168137,0.21291159,0.32901815,0.29172343,0.26834148,0.3362843,0.29896644,0.22864154,0.34058398,0.2666549,0.29556638,0.29091167,0.31823877,0.21199,0.32501262,0.325424,0.3208318,0.33240116,0.23215786,0.2744474,0.23847093,0.29611224,0.37234333,0.27955323,0.32209355,0.26795885,0.26586777,0.3269971,0.30879128,140
0.339316,0.36703742,0.22276603,0.25942272,0.2419395,0.35110313,0.26564172,0.26625434,0.2158338,0.29455754,0.33515707,0.29169112,0.2878598,0.31708854,0.3924393,0.28630427,0.28242135,0.36693987,0.3059928,0.20869091,0.35162503,0.22669135,0.27443954,0.32796636,0.4618263,0.33022192,0.36213422,0.25071755,0.43902105,0.27951252,0.3311159,0.29870912,0.2719578,0.2631301,0.34563112,0.2707613,0.21509562,0.3284715,0.29394042,0.2646354,0.3323472,0.2983601,0.22734295,0.339549,0.2630518,0.29575542,0.29353416,0.3177009,0.21189477,0.31651932,0.32806173,0.31904715,0.3304499,0.23403141,0.27520823,0.23334599,0.29468593,0.3720701,0.2829388,0.31798753,0.2662972,0.26270518,0.32663962,0.31010723,141
0.33964983,0.36791655,0.2204142,0.25633806,0.24526916,0.34746027,0.26401043,0.2645155,0.21581477,0.29405805,0.33792102,0.2978128,0.2862119,0.31848308,0.39177912,0.28619897,0.2768894,0.3687309,0.303221,0.2106842,0.35552946,0.22799183,0.27541152,0.3299285,0.46076953,0.3326911,0.36550263,0.25409314,0.44099143,0.27940398,0.33421883,0.3012278,0.26961303,0.2647061,0.35031295,0.27014005,0.2143733,0.32719353,0.29122624,0.26671165,0.3322615,0.30214548,0.22683987,0.3427133,0.2583945,0.2956004,0.2962808,0.3175779,0.21103649,0.31537738,0.32762486,0.32264137,0.32981876,0.23647714,0.27385,0.22545186,0.294018,0.37135118,0.28464755,0.31550768,0.2624214,0.26505578,0.3244166,0.31206787,142
0.34524795,0.3681447,0.21727794,0.25241983,0.2463507,0.34436658,0.2653393,0.25877085,0.21726164,0.30111355,0.3389357,0.2985247,0.28705683,0.3195813,0.3942274,0.29031608,0.27739838,0.3704006,0.30338544,0.21070983,0.35635823,0.22798935,0.27969256,0.3344564,0.4601243,0.333273,0.36626136,0.25913864,0.44139704,0.2776854,0.33300287,0.3004018,0.26922664,0.26843005,0.35034728,0.26729447,0.21007413,0.3273288,0.28622732,0.26996866,0.3340954,0.30622116,0.22872765,0.34293395,0.25607756,0.2956862,0.29584846,0.3145485,0.20608698,0.3176698,0.33010045,0.32858616,0.32810983,0.23806258,0.27476177,0.22417925,0.29868105,0.3700872,0.2832364,0.31487736,0.2594875,0.2690475,0.3262296,0.3137775,143
0.34820867,0.36709306,0.2160086,0.2506747,0.24771045,0.34269816,0.26662782,0.25602818,0.21883559,0.29837236,0.33865824,0.2940949,0.28271702,0.31931242,0.3963831,0.2882999,0.2824656,0.37499484,0.30589074,0.20906082,0.3531759,0.22762796,0.2779426,0.3332712,0.4607817,0.32827616,0.36611044,0.2599769,0.44023037,0.2745535,0.32996616,0.30070642,0.27188858,0.26504165,0.34732068,0.26733077,0.20726375,0.32676354,0.28276488,0.2729481,0.3294845,0.30447498,0.23233916,0.3377048,0.25459757,0.29781428,0.29438546,0.3105298,0.20104112,0.32104808,0.32692522,0.3278008,0.32766563,0.23590298,0.27621436,0.22308958,0.29729372,0.36697394,0.28261167,0.3147078,0.25700274,0.27541247,0.32561773,0.313986,144
0.35027215,0.36699045,0.22038125,0.25302565,0.24627042,0.34188843,0.26426142,0.2572036,0.21723126,0.29186952,0.33751944,0.2878659,0.27541158,0.31859165,0.3977191,0.28511447,0.2871223,0.3777481,0.3045908,0.20759135,0.34452698,0.23001082,0.27920857,0.33145425,0.46060783,0.32228383,0.36900893,0.26123542,0.43993175,0.26973808,0.3274071,0.29999134,0.27406675,0.26158416,0.34430766,0.2708088,0.20534424,0.32726264,0.28012294,0.27447155,0.32689205,0.29735488,0.23314385,0.33042306,0.2516513,0.29902312,0.29784524,0.30779848,0.20147611,0.3245478,0.32207295,0.32299834,0.32837617,0.23286101,0.2754296,0.2204669,0.29247168,0.36381507,0.28286397,0.3129629,0.25275645,0.27864587,0.3266694,0.31292143,145
0.3537533,0.36770484,0.23033166,0.2635801,0.24341275,0.3409588,0.25896358,0.25980288,0.21502775,0.29095548,0.33587667,0.2848037,0.27193296,0.3179174,0.39807278,0.28061017,0.28907198,0.3813304,0.29801252,0.20616327,0.33760864,0.22958909,0.28578433,0.3314157,0.46306583,0.3208865,0.36943966,0.26306573,0.44040933,0.26984358,0.32498735,0.29904637,0.2773109,0.2615552,0.34530073,0.2768763,0.20786807,0.3257474,0.27631035,0.27399746,0.3263727,0.2921246,0.23257592,0.32864204,0.25066757,0.29636586,0.29867256,0.30845058,0.20903392,0.33072144,0.31880212,0.31948122,0.3281668,0.23128138,0.27017185,0.21925588,0.290345,0.36254495,0.2818821,0.31290564,0.24883589,0.27681053,0.32857573,0.31050313,146
0.3566069,0.37100315,0.23610803,0.27023333,0.2368479,0.34112918,0.2550759,0.26176506,0.21613042,0.29378656,0.33536255,0.2850236,0.27264193,0.3196909,0.3971831,0.279281,0.2875183,0.38282117,0.2918776,0.20615938,0.33526218,0.23007561,0.29124707,0.32912353,0.46968642,0.32296363,0.368588,0.26197395,0.44270605,0.27096546,0.31947696,0.29286823,0.27997854,0.26173404,0.34849972,0.2835579,0.20928799,0.32393688,0.27644038,0.2755886,0.32891405,0.28870976,0.2320323,0.33569783,0.2544428,0.2903567,0.2941288,0.3134538,0.21488217,0.33312294,0.31933063,0.3177513,0.33090764,0.23298089,0.2667963,0.21750197,0.29529828,0.36265534,0.27883443,0.31443644,0.2495315,0.27072608,0.32601592,0.3067104,147
0.35724956,0.37493724,0.2380252,0.2683324,0.2330489,0.34278086,0.2555314,0.26112777,0.21926752,0.29074204,0.33529863,0.28428257,0.2740345,0.32124296,0.39398682,0.27624017,0.28566355,0.3813909,0.2881056,0.20866743,0.33592364,0.22944753,0.28902134,0.3245085,0.47586635,0.3239496,0.3637483,0.26116124,0.44512227,0.27166906,0.31196985,0.2909556,0.2809746,0.26302886,0.3498157,0.28428,0.21491048,0.32326964,0.2824539,0.28095534,0.33103263,0.2908863,0.23165798,0.34318364,0.2606128,0.2877402,0.2878853,0.31886423,0.21626696,0.33070815,0.32290947,0.31795174,0.33421478,0.23549953,0.26684248,0.2207938,0.3002167,0.36097983,0.27834287,0.319151,0.25477237,0.26824498,0.31963244,0.30291864,148
0.35290864,0.3770187,0.23428416,0.2650616,0.23228177,0.3450627,0.2569842,0.25894433,0.22008859,0.2857046,0.33543107,0.28243196,0.2731901,0.32247877,0.39217815,0.27537334,0.28770545,0.37740728,0.2884896,0.20737083,0.33691105,0.23312113,0.28659874,0.32034597,0.47654825,0.32278332,0.36118189,0.2596809,0.44620228,0.27215365,0.30935603,0.2938311,0.279419,0.26213178,0.35062248,0.28374803,0.22019486,0.3261116,0.29055515,0.28305689,0.3349776,0.2927948,0.23252554,0.34643513,0.26265028,0.28910926,0.28825977,0.32213762,0.21203865,0.3278334,0.32275403,0.3196828,0.33610663,0.23582684,0.27126282,0.22359857,0.30097008,0.35924718,0.2803149,0.3237288,0.26122284,0.27230176,0.3166971,0.3011464,149
0.34570283,0.3760106,0.23274341,0.25891903,0.23364401,0.34706065,0.25501987,0.25787234,0.22116184,0.28488222,0.33502623,0.28260332,0.2747161,0.3243309,0.39368555,0.2781232,0.28839922,0.3741702,0.29059577,0.20774685,0.33797246,0.23560965,0.28409106,0.3219474,0.47545275,0.32203755,0.36139232,0.25642914,0.4443014,0.2755537,0.3115356,0.29862237,0.27673534,0.2642065,0.3506185,0.28361458,0.22170329,0.32990706,0.29278874,0.284109,0.33843505,0.29564288,0.23541042,0.34585437,0.26061118,0.29240286,0.29018593,0.32254842,0.20722726,0.324444,0.32144213,0.32018834,0.33862916,0.2345942,0.27374712,0.22678508,0.29966125,0.35907003,0.2843187,0.32559618,0.26228845,0.27348527,0.32117003,0.30111766,150
0.34181052,0.3744537,0.23075828,0.2550677,0.23272486,0.3490084,0.2532823,0.2582296,0.22454637,0.29024404,0.33418298,0.28144112,0.27874604,0.32499227,0.3960235,0.28842077,0.2923443,0.37384585,0.29613087,0.20913449,0.33978513,0.23899473,0.2846446,0.3259952,0.475022,0.3217733,0.36260974,0.25489923,0.44002107,0.28191075,0.31440195,0.30003303,0.27389425,0.2698898,0.34833497,0.2853742,0.21835758,0.33097702,0.28841203,0.28401545,0.34088162,0.29477182,0.23808318,0.34520265,0.2596583,0.2943188,0.2906794,0.32081696,0.2058889,0.32577303,0.32556513,0.32198313,0.3415863,0.23568115,0.27372047,0.23113361,0.29915807,0.36157224,0.2849527,0.3261102,0.26062566,0.2677481,0.32542002,0.3025785,151
0.34038672,0.3731028,0.22929542,0.2511675,0.23169564,0.35030875,0.25639755,0.25684783,0.22584608,0.29430985,0.33397296,0.27856463,0.28345892,0.32538602,0.39819098,0.2931302,0.2922995,0.3730071,0.30231488,0.21078685,0.34546277,0.23867762,0.2832632,0.32942933,0.47575647,0.3204315,0.36218923,0.2539119,0.44109827,0.28725365,0.31831527,0.30119905,0.27119476,0.26937574,0.34348488,0.2871997,0.2201668,0.32994336,0.288827,0.2807104,0.33788243,0.28834978,0.23858467,0.34362262,0.26038876,0.29647148,0.28917196,0.31999028,0.21227008,0.32869977,0.3297951,0.3221212,0.34211436,0.23789808,0.27309486,0.23469774,0.29712418,0.36571643,0.28582367,0.32360172,0.25873455,0.26367074,0.32892436,0.30433026,152
0.3389548,0.3711475,0.22791024,0.25379983,0.23260053,0.35160497,0.26039758,0.25913224,0.22416346,0.293441,0.33493915,0.2788714,0.2887868,0.3252028,0.39926365,0.29247388,0.287195,0.37250724,0.30395386,0.21280083,0.35446146,0.23642111,0.28024498,0.33012527,0.47720546,0.32051218,0.36353788,0.25496042,0.44634593,0.29011098,0.32490012,0.30104765,0.27162892,0.2665275,0.34003532,0.2905315,0.22063309,0.32867453,0.28825247,0.2769345,0.33519858,0.2846526,0.23730674,0.34169742,0.2605324,0.29820684,0.29056033,0.32226583,0.2190023,0.32935914,0.33021185,0.31934124,0.34211215,0.23936373,0.27090043,0.2352187,0.29222298,0.37030554,0.28548458,0.3219423,0.25494465,0.26455456,0.33192235,0.30505925,153
0.33858502,0.37005213,0.22883506,0.2578831,0.23356013,0.35304374,0.2631582,0.2618601,0.22319059,0.2934177,0.33577627,0.2846276,0.29191962,0.32471725,0.39885014,0.29243824,0.2827655,0.37378025,0.30354032,0.21263374,0.3643525,0.23367693,0.28029475,0.3302234,0.47907147,0.32280654,0.3671963,0.25655422,0.45199928,0.28946197,0.3281109,0.30287853,0.27339685,0.26620036,0.339611,0.29016736,0.21679741,0.3274287,0.28713405,0.2754492,0.33369553,0.28665474,0.23395503,0.3400936,0.2611373,0.29917675,0.29317397,0.32400855,0.21860272,0.328183,0.33151025,0.31787166,0.34303668,0.23808946,0.2723328,0.23252462,0.28823137,0.37322357,0.28402194,0.31892976,0.25493652,0.26613855,0.33489493,0.30568582,154
0.33934382,0.371503,0.22987458,0.2636084,0.23867448,0.3543288,0.26443776,0.26300868,0.22361174,0.29445043,0.33741975,0.29140893,0.29079366,0.32406288,0.39921042,0.29398805,0.27979586,0.37340868,0.30337608,0.21430807,0.3692567,0.23255667,0.28209642,0.3309233,0.48019326,0.32554448,0.36815923,0.25899997,0.45304912,0.28502008,0.32491902,0.3029697,0.27519313,0.26678842,0.3423934,0.28659946,0.2150556,0.32608193,0.2861709,0.27699402,0.33537474,0.2948961,0.23212013,0.34012544,0.26151294,0.29630518,0.29383162,0.32225096,0.21485034,0.32698408,0.33183157,0.31872946,0.34391013,0.23624474,0.27536774,0.22886568,0.28732812,0.37202153,0.28403425,0.31679896,0.25720152,0.27128604,0.3352379,0.30668253,155
0.34262803,0.3715282,0.23204924,0.26688418,0.24372166,0.35533318,0.2664487,0.26244798,0.22481726,0.29504254,0.3365485,0.2947396,0.2874747,0.32335466,0.40091208,0.2949129,0.27904648,0.37598848,0.3054347,0.21287997,0.36849904,0.23088008,0.28130156,0.3313008,0.48004198,0.32815912,0.36941442,0.25771436,0.44961095,0.27742776,0.321332,0.30610535,0.2781531,0.26895985,0.34217912,0.28336206,0.2121726,0.32446903,0.2857531,0.28300875,0.3378888,0.302731,0.23148856,0.34042382,0.259315,0.29392204,0.29317203,0.31961212,0.20987824,0.32512543,0.33080947,0.32088384,0.34591222,0.23431668,0.27487645,0.22605495,0.28748044,0.36780593,0.28531736,0.31755832,0.25881177,0.27465397,0.33249694,0.30651665,156
0.3484734,0.370945,0.23079978,0.2637926,0.24480626,0.3559298,0.2654263,0.26218343,0.2265729,0.29737505,0.33359882,0.2910113,0.28645295,0.32183674,0.40090948,0.29131967,0.28060365,0.37791896,0.30518928,0.20865218,0.36273637,0.23089725,0.2775413,0.3345482,0.47944555,0.3274954,0.36916408,0.25735337,0.44738808,0.27391052,0.32139206,0.30702713,0.28104433,0.27069217,0.33986267,0.2846016,0.20733708,0.3244681,0.28255454,0.2862285,0.337098,0.30477253,0.23096699,0.3402348,0.2586213,0.29383337,0.29489747,0.31709656,0.20304851,0.32360706,0.331756,0.31973252,0.34986687,0.23182143,0.27354103,0.22725342,0.28942943,0.3624313,0.28575426,0.31743604,0.2581245,0.2758567,0.3313751,0.30733892,157
0.3567572,0.37139505,0.23508772,0.2629956,0.24411215,0.3553185,0.26027578,0.26117024,0.22696696,0.29924333,0.33096454,0.2869726,0.28503186,0.32063612,0.39919826,0.28544834,0.28468707,0.38167804,0.29771015,0.20680565,0.35431772,0.23056524,0.2786058,0.33831477,0.47967955,0.32545123,0.3691345,0.2612257,0.44783652,0.2721038,0.32339326,0.3106496,0.28508294,0.27084437,0.3384168,0.28772005,0.20506948,0.32358983,0.2804541,0.2872711,0.33104765,0.29983768,0.23008846,0.34053466,0.25935626,0.2961078,0.29772764,0.3167894,0.20512171,0.32486507,0.33275104,0.31404644,0.35204622,0.23106478,0.26901764,0.22853002,0.29082024,0.3575816,0.28729656,0.31937495,0.2551796,0.27662814,0.32902572,0.30793217,158
0.36370057,0.37351438,0.24197757,0.2670568,0.23967403,0.35508135,0.25689718,0.26454422,0.2274429,0.29908127,0.3300504,0.2857337,0.28293735,0.32131085,0.39725336,0.27748004,0.2864693,0.38576853,0.29326463,0.20589152,0.34910467,0.22646898,0.28142247,0.33985782,0.48353073,0.32453102,0.3686193,0.26622888,0.45105135,0.27585602,0.32157412,0.31047502,0.28897095,0.27275965,0.34062177,0.291017,0.20483185,0.32459086,0.2783044,0.28478676,0.32640335,0.29378435,0.23249607,0.34220156,0.2621551,0.2968299,0.30298346,0.31822416,0.21496458,0.32652333,0.33474156,0.30829722,0.35174695,0.23180754,0.26951116,0.22737217,0.29507986,0.3547284,0.28707325,0.32130626,0.25230524,0.27888298,0.32912818,0.30612594,159
0.3679717,0.376402,0.2451284,0.27362517,0.23904254,0.35383585,0.25708485,0.2693274,0.22806035,0.29590574,0.33042845,0.28998172,0.28333676,0.32296997,0.39577493,0.27027422,0.28821617,0.38557458,0.29384604,0.20555806,0.3484667,0.22551735,0.2847518,0.33516085,0.48745322,0.3263617,0.36474702,0.26775283,0.455193,0.27899837,0.3184398,0.31070593,0.29004765,0.26859522,0.3475649,0.29102448,0.20998077,0.3259155,0.28383595,0.28376114,0.3314856,0.29554972,0.23389116,0.34522212,0.26293793,0.29592457,0.30512074,0.3201311,0.21992111,0.32827935,0.3357178,0.31206647,0.3521086,0.2334691,0.2714042,0.22572869,0.2979002,0.3537636,0.2877575,0.32464862,0.25487906,0.27937624,0.32693452,0.30428877,160
0.3661744,0.37766093,0.2394482,0.27672324,0.24048148,0.35340106,0.25653917,0.2698566,0.22714263,0.29357406,0.3314533,0.29172733,0.28247333,0.3254109,0.39370757,0.2708398,0.29220596,0.38314423,0.29648912,0.2049033,0.3485593,0.22486845,0.2849385,0.3308847,0.4890666,0.32667443,0.36150375,0.26688728,0.45786393,0.28030667,0.31862748,0.3072237,0.2887609,0.2651561,0.35273844,0.290603,0.21546444,0.3276026,0.29056877,0.28481328,0.33763903,0.30180323,0.23520692,0.34728786,0.2647907,0.29738617,0.29960936,0.32167163,0.21528083,0.3275211,0.33413753,0.31894755,0.352608,0.23411638,0.2743543,0.22784092,0.29843092,0.35411093,0.287472,0.3278976,0.25902003,0.27818313,0.32676458,0.30251378,161
0.36107227,0.37814304,0.23469947,0.2729019,0.24410495,0.35387266,0.25763425,0.26631066,0.22601958,0.2954259,0.33150896,0.29159665,0.28167996,0.32729334,0.3934281,0.2774694,0.2925901,0.37957647,0.2993129,0.20408401,0.3507086,0.22983013,0.28577182,0.32734564,0.48852348,0.32706133,0.35926118,0.26446798,0.45868698,0.28115872,0.31931296,0.30597812,0.28550947,0.2654284,0.35378152,0.289142,0.21728453,0.32700932,0.29198545,0.28418642,0.3422303,0.30588368,0.23399982,0.3489155,0.26965663,0.29637963,0.2919337,0.32258862,0.20818621,0.32607615,0.33266184,0.3258355,0.35322914,0.23478593,0.27661812,0.23057564,0.3005952,0.35534856,0.2896351,0.332085,0.2620695,0.27619967,0.3250374,0.30143115,162
0.35321388,0.37660736,0.23590015,0.271008,0.24682654,0.35507664,0.2578887,0.26478627,0.22571453,0.29555663,0.33117738,0.28975594,0.28332418,0.32818145,0.39642528,0.2825424,0.2934211,0.37670958,0.30317912,0.2066976,0.35381714,0.2336477,0.28412917,0.32540968,0.48753673,0.32423604,0.35839072,0.25718388,0.4552032,0.28403726,0.32332003,0.30845073,0.28256166,0.26702464,0.35244092,0.29082078,0.22285223,0.32799736,0.2910357,0.2834648,0.34257594,0.30721223,0.2334165,0.34722856,0.2736667,0.29617935,0.2920939,0.31795666,0.20751247,0.32355866,0.33020505,0.3293175,0.3537152,0.23465872,0.27929777,0.23178163,0.30155253,0.35854062,0.2936773,0.3374254,0.2616485,0.28062892,0.32498372,0.30358288,163
0.34737518,0.37429565,0.23612876,0.26744694,0.24524501,0.35679597,0.25819093,0.26394606,0.22499278,0.29754952,0.33120838,0.28706503,0.2884424,0.329487,0.399951,0.28675714,0.2943624,0.3705898,0.30358237,0.20942037,0.35343036,0.23606622,0.28413755,0.3262192,0.48598546,0.32229042,0.35830694,0.25136748,0.45110825,0.2880259,0.32514757,0.31033456,0.27827975,0.2684655,0.35061368,0.29034194,0.22887662,0.3291924,0.29177848,0.28074592,0.34354693,0.30713487,0.2319717,0.34205213,0.27557036,0.29769048,0.2927082,0.31168166,0.2137055,0.32472298,0.32998973,0.3316349,0.35300574,0.23684306,0.2781372,0.23287855,0.30106613,0.36359885,0.29539514,0.33585358,0.25815907,0.28122374,0.3289846,0.30807328,164
0.34519702,0.37136337,0.2378804,0.26562867,0.240761,0.3576475,0.26020783,0.2637399,0.22519486,0.2988433,0.3326375,0.28845036,0.29292905,0.32857063,0.40156484,0.28877118,0.29371673,0.3681897,0.30593958,0.21362554,0.35555515,0.23331375,0.2777224,0.3302726,0.48420072,0.32404223,0.3591536,0.25028855,0.451125,0.2927679,0.326352,0.31311932,0.27464738,0.2671675,0.34505215,0.28918096,0.22897632,0.3305362,0.28999767,0.27695516,0.33860973,0.30351624,0.23108955,0.33901495,0.27527082,0.30040133,0.29313323,0.30955198,0.2178002,0.32218844,0.33306652,0.3296677,0.35151827,0.23809527,0.2783753,0.23286262,0.29785597,0.36840913,0.29746825,0.33134866,0.2528424,0.27990422,0.33209348,0.31136665,165
0.34693238,0.3703632,0.23995088,0.26729202,0.23832037,0.35677162,0.25945112,0.26320824,0.22620347,0.2994988,0.3351023,0.29415512,0.292474,0.328428,0.4007713,0.28932434,0.29111758,0.36794388,0.30735216,0.21662746,0.36457622,0.23210949,0.2761649,0.3315819,0.48103204,0.32742572,0.3616953,0.2536009,0.45328915,0.29487017,0.32453313,0.3149493,0.27164477,0.26517403,0.34235176,0.2861159,0.22571355,0.3299664,0.28766337,0.27634832,0.33625904,0.2999759,0.23293097,0.3374104,0.2750994,0.3002004,0.29317036,0.31082678,0.21777827,0.32031897,0.33553,0.3273877,0.34874094,0.23660506,0.28003553,0.23145065,0.29843214,0.371703,0.29725096,0.32445726,0.25075376,0.2799174,0.33255687,0.31134066,166
0.34956968,0.3708985,0.23718482,0.26983577,0.23911008,0.3546042,0.25657693,0.26156315,0.22689097,0.29670572,0.33807433,0.29525682,0.28793222,0.32860878,0.39983785,0.28948316,0.2884583,0.3681996,0.3074183,0.21551386,0.37110198,0.23017463,0.2770949,0.33083102,0.47617218,0.3258663,0.36622363,0.25751162,0.45438308,0.28985238,0.32174024,0.31332973,0.26853177,0.26452813,0.34013835,0.28117305,0.22303438,0.32884347,0.28587353,0.27373973,0.33755144,0.29565364,0.23584495,0.3341851,0.27247435,0.29870018,0.2932481,0.3113644,0.2149445,0.3193231,0.33401984,0.3260114,0.34345642,0.2345174,0.28395885,0.22738582,0.29812634,0.3712181,0.29482046,0.31798556,0.2511303,0.28237334,0.3339338,0.3098027,167
0.34755215,0.36993325,0.23125072,0.27166542,0.24201728,0.35277897,0.25280353,0.25964147,0.22837712,0.29450685,0.33876523,0.295025,0.2842473,0.32712966,0.40049568,0.2878592,0.28772324,0.36825556,0.30458614,0.2162039,0.37272418,0.22941598,0.2776092,0.33211455,0.47181463,0.32064635,0.36902684,0.25536162,0.45261478,0.28307834,0.3183485,0.31170785,0.26779887,0.26560804,0.3404552,0.27747682,0.22388943,0.3277998,0.28768978,0.27113846,0.33899763,0.29565564,0.23720099,0.33340594,0.26639438,0.29499447,0.293658,0.3090553,0.21544108,0.3195942,0.33096614,0.32626814,0.33766994,0.2324001,0.2848393,0.2261621,0.29703265,0.367379,0.29278457,0.31417528,0.24935718,0.28140578,0.33550566,0.3095369,168
0.34555936,0.3695979,0.22709121,0.27145296,0.24205686,0.35134628,0.24907792,0.25829673,0.23006958,0.29609963,0.3372949,0.29448405,0.28065065,0.32464018,0.4015573,0.28872108,0.29134464,0.37158936,0.30002335,0.21593535,0.3688172,0.22916716,0.27872443,0.33444878,0.46950826,0.31818345,0.37054425,0.2532371,0.45095906,0.2749332,0.31552717,0.31007007,0.2683589,0.26674765,0.34182972,0.27755743,0.22239366,0.32646644,0.28779155,0.2689248,0.34022626,0.29656947,0.23438098,0.3365269,0.26153713,0.29295254,0.2956037,0.30616617,0.21472628,0.32054478,0.32931453,0.32737452,0.33571813,0.23237878,0.28261358,0.22803989,0.2948667,0.3616199,0.28927347,0.3141148,0.24542513,0.28176177,0.33349302,0.310253,169
0.34922224,0.37022704,0.22511211,0.26795352,0.23775303,0.35044774,0.24716833,0.25732738,0.2309943,0.29662204,0.33586946,0.29161397,0.28062066,0.32064828,0.40163308,0.2870316,0.29441714,0.37697235,0.29352397,0.21381913,0.3602752,0.22907159,0.28095222,0.33457956,0.4711812,0.31941846,0.36970922,0.2592539,0.44903105,0.26922145,0.31595802,0.3024523,0.271623,0.2653219,0.3423748,0.28166884,0.21667172,0.3234419,0.28872323,0.2697292,0.33880356,0.29464474,0.2300101,0.33903113,0.25929525,0.29359028,0.2952095,0.305306,0.2115639,0.32367846,0.3324763,0.32577276,0.34041426,0.23368482,0.27806222,0.23593548,0.29229873,0.35561863,0.283226,0.31315106,0.24403426,0.28134415,0.32938248,0.30877215,170
0.356773,0.370596,0.22832838,0.27157548,0.236511,0.34872377,0.24488486,0.25816193,0.23082891,0.29463527,0.33438018,0.2910668,0.28239468,0.31807345,0.40100852,0.28379816,0.29473934,0.3829575,0.2881615,0.20981058,0.35486323,0.22620165,0.28659517,0.3309801,0.47335362,0.32442766,0.36842352,0.266002,0.45032206,0.26723704,0.31663564,0.30174643,0.27633816,0.26160818,0.34624124,0.2857064,0.20608309,0.32107267,0.28542686,0.27573222,0.33295187,0.29017487,0.22703071,0.33917162,0.2569571,0.29568464,0.29910845,0.3076989,0.21096113,0.32698122,0.33429644,0.3226497,0.34653455,0.23611307,0.27388412,0.23724459,0.29078454,0.3519654,0.27967557,0.31791916,0.2457364,0.27919897,0.3269627,0.30520535,171
0.36100405,0.37363815,0.23747526,0.2772019,0.24035531,0.34774718,0.24591728,0.25985214,0.2305251,0.29079428,0.33514884,0.29231673,0.2796123,0.31697506,0.3996629,0.28081203,0.29452705,0.38647273,0.28685883,0.21023881,0.35248405,0.22447181,0.2917055,0.32519066,0.47624338,0.3286769,0.3666808,0.27004242,0.45451984,0.26558772,0.31538263,0.30340356,0.2819773,0.2611695,0.35217255,0.28845173,0.20297834,0.3193912,0.28896365,0.28341842,0.33267432,0.288221,0.22699577,0.3369641,0.2542504,0.29653108,0.30007073,0.31119603,0.2153834,0.32978386,0.3350512,0.32468584,0.3527786,0.23747945,0.27200478,0.23376124,0.289437,0.34779358,0.28050548,0.32587877,0.2518752,0.27683124,0.32346642,0.30165112,172
0.35688072,0.37600428,0.24299587,0.28188485,0.2453432,0.34807605,0.2472628,0.26236016,0.2278651,0.2902123,0.33400628,0.29360005,0.27555442,0.31992134,0.40017763,0.27957344,0.29408836,0.38686633,0.2847757,0.2072618,0.3529716,0.22278494,0.29401663,0.32262677,0.4781868,0.32854393,0.36545414,0.2653472,0.45548356,0.2651074,0.3140864,0.30610454,0.28510702,0.26255894,0.3563715,0.28781378,0.2043911,0.31828383,0.29217756,0.28670633,0.33567357,0.29358593,0.22730216,0.33814672,0.2548418,0.29746997,0.29793552,0.31299266,0.21553558,0.32804808,0.33268395,0.3310594,0.35430345,0.24007615,0.26930785,0.23083876,0.29163152,0.3445176,0.2830304,0.33423468,0.25932273,0.2749812,0.32255667,0.29858822,173
