seed,group,flight_id,cohort,interval,axis,n_origins,n_direction,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vx,25,5,0.03471684216409216,0.1092930526495145,0.10379066260075517,0.009656450858948456,1.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vy,25,5,0.03363166001977517,0.1013125211949038,0.10724031663005584,-0.004685605915465722,1.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vz,25,20,0.06457910090511453,0.5671191875057936,0.5731356317948147,0.008592192132552344,1.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,p,25,21,0.5226003251248901,0.7160508466482515,0.48442164265319665,-0.137156148500824,1.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,q,25,22,0.14140076486656417,0.8660480620333637,0.838992478573629,0.0017357482948450887,1.0
17,low,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,r,25,14,0.0946153461409416,0.1276401241825123,0.09352886268039126,-0.04474491278545094,1.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vx,34,14,0.04560357593553599,0.12571452789945706,0.13438883610045416,0.01298572923704249,1.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vy,34,11,0.04346411700084802,0.1173551348184239,0.11930695790508788,-0.008164908906529362,1.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vz,34,26,0.07311636104143465,0.5944669606965495,0.5754826641276184,0.010811491993728049,1.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,p,34,27,0.5069734569535264,0.6825522696871102,0.5346691566001608,-0.04815877219138263,0.9259259259259259
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,q,34,28,0.17914634087339773,0.781231999637671,0.745562918396458,-0.03119931708693398,1.0
17,low,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,r,34,17,0.11193738945139042,0.15835463262044772,0.10137499182539204,-0.0029190376421685416,0.9411764705882353
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vx,29,14,0.03944337556934606,0.14893738506325704,0.14412295337998277,0.016231048938882005,1.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vy,29,9,0.03213907353202178,0.11676922024640471,0.1151426775880498,0.009731883206702234,1.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vz,29,20,0.07439361650528103,0.5604437361407071,0.5508078431566202,-0.004910256831570598,1.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,p,29,23,0.3936491990676492,0.5897008563953716,0.4296043838212746,0.013172947089858134,1.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,q,29,25,0.17670309547326438,0.688168572356642,0.6308376969828506,-0.012891677566925587,1.0
17,low,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,r,29,13,0.09407025477172304,0.11761150131386636,0.06858948688439633,0.021536281923386164,0.9230769230769231
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vx,19,7,0.05408799386068841,0.1154859051721541,0.12234103083718616,0.02460850688201419,1.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vy,19,7,0.03130343671910654,0.13183310059068307,0.12933379036401774,-0.008140797399966449,1.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vz,19,14,0.07708342044762569,0.5818379123798515,0.5720627563750497,-0.0031518863178623927,1.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,p,19,14,0.48980974948063855,0.8435938965284016,0.7653775843115204,0.03038103233414246,0.9285714285714286
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,q,19,16,0.2274245824267916,0.9428634904000552,0.8730814261338167,0.02640230148384994,1.0
17,low,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,r,19,11,0.1264313630321262,0.18581160611056224,0.10802656694531462,-0.021700051321735813,0.8181818181818182
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vx,34,15,0.042465241556348676,0.14661676106462254,0.1440098805698161,0.008325420645191222,1.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vy,34,10,0.027484104100909085,0.15653448022080552,0.1562241213365732,-0.0015670672475211807,1.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vz,34,27,0.06725815838075745,0.6016914735112958,0.6188540557120739,-0.00795788971729032,1.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,p,34,29,0.4036716087179926,0.6293951190104887,0.5354374427589162,-0.0372087391414001,1.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,q,34,30,0.1684578297522825,0.7761345562266737,0.7064197809056277,0.01709125483635928,1.0
17,low,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,r,34,18,0.09399121212008023,0.12391233783957187,0.09386174059821031,0.0036055798572373616,0.8888888888888888
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,vx,21,8,0.044050659047396946,0.10759398734746517,0.10670512099810679,0.002462593135972147,1.0
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,vy,21,4,0.03663253005989649,0.08411199348700492,0.08197875687050209,-0.006226736412536153,1.0
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,vz,21,16,0.07286581881566104,0.5740466242955566,0.551740062235982,-0.018697891312847808,1.0
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,p,21,16,0.41776622824405807,0.6486811898185011,0.5139807881685299,-0.04836569451897864,0.9375
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,q,21,17,0.1760129424804772,0.9179226189096072,0.8832643530962807,0.03162949671431685,1.0
17,low,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,early,r,21,14,0.09705579336590742,0.10285712484801349,0.06790286730386219,-0.05436790765479414,0.6428571428571429
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,vx,18,4,0.053519919144729707,0.11569350515622845,0.10975208110949691,0.008259219199535778,1.0
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,vy,18,5,0.03451495869406145,0.10291678873038702,0.10509947105469941,-0.007945294258250558,1.0
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,vz,18,16,0.09296403281246514,0.5922805191541186,0.5611865742959382,-0.01584749246217275,1.0
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,p,18,14,0.41360792673483204,0.6414975117822007,0.5649848330028123,0.010093012729132506,1.0
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,q,18,15,0.21681354735955105,0.74648349221107,0.6791191297336597,0.027532161783597155,1.0
17,low,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,early,r,18,8,0.09124793794015416,0.11250983093161174,0.08482643328074643,-0.019345004213624242,0.875
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,vx,21,5,0.03537531126794449,0.08910459586977751,0.08064668460796261,0.005893090026020536,1.0
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,vy,21,2,0.034462935484164785,0.07468307715324089,0.07304583662313502,0.006003362389214837,1.0
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,vz,21,19,0.07286793785705348,0.6263816246652507,0.6283480633402931,0.010137320967898825,1.0
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,p,21,18,0.49480014185633875,0.7953025942662093,0.6324799944299274,0.017203692339331344,0.9444444444444444
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,q,21,16,0.18524140991962082,0.8462984683332763,0.8310185190794033,-0.01963664991050567,1.0
17,low,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,early,r,21,7,0.10630170685999052,0.1117630124803021,0.08830804491901288,-0.020239563254142584,0.8571428571428571
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,vx,45,20,0.04060635779128216,0.14238489063300913,0.13949926040808566,0.009852305589918177,1.0
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,vy,45,16,0.03906425990605138,0.1734221175301875,0.16434332984294836,-0.000982998208507685,1.0
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,vz,45,35,0.07251481149672281,0.5074595184364595,0.5040238509997863,0.018642746209069423,1.0
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,p,45,36,0.5433465157202149,0.8759811745123098,0.6398690588751197,0.024590131383707605,0.9444444444444444
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,q,45,35,0.18708340161303091,0.7157067140458023,0.6732875283129711,0.008763156028688452,0.9714285714285714
17,middle,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,early,r,45,27,0.13804578156320402,0.12377662259803077,0.10355834214554303,0.05921639001139553,0.7407407407407407
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,vx,59,22,0.050278935226382736,0.16209914307913426,0.16072274370021858,0.009123455745632603,1.0
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,vy,59,13,0.03639952397414316,0.12205445902178251,0.12711373451745048,-0.0033327406553539923,1.0
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,vz,59,40,0.06928854234854802,0.5161266529633175,0.5415936738142809,-0.0010794915494240736,1.0
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,p,59,48,0.47475713077049553,0.8397417133572835,0.6831286508326325,0.003817754343025815,0.9375
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,q,59,50,0.22240800698075736,0.6442990003330085,0.63511425432479,-0.021026175099579655,0.98
17,middle,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,early,r,59,29,0.12536600991316363,0.1285946170568347,0.08547230721567299,-0.00851774981074736,0.7241379310344828
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,vx,84,34,0.03852502938381632,0.13699079307396053,0.1416436092310874,0.0047684880154345724,1.0
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,vy,84,28,0.03333833149106092,0.18008201333727708,0.17664631410412124,-0.0024252362608363927,1.0
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,vz,84,68,0.059708950560352844,0.5572634844641349,0.5795154044876268,-0.002234750806739094,1.0
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,p,84,66,0.5112703535272998,0.8538074114022857,0.6628059354438065,-0.018517435522156848,0.9545454545454546
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,q,84,69,0.1955790480411096,0.6334428478823648,0.5944619185465336,-0.006452469526973153,1.0
17,middle,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,early,r,84,50,0.11012684670133341,0.11800307456392176,0.08781864308473107,0.003445397209091874,0.72
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,vx,103,44,0.035398083460051785,0.13463552551597457,0.13532232159530122,-0.0002867759837510539,1.0
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,vy,103,26,0.04271671005969501,0.15702344181490535,0.15427132396875962,-0.004277060272412077,1.0
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,vz,103,85,0.06337506473103915,0.5743310203314164,0.5676950198494155,0.009577960588185854,1.0
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,p,103,86,0.5101297576559286,0.8557206229078745,0.6328534703809974,0.040249904167025535,0.9534883720930233
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,q,103,86,0.20572685396373247,0.6951835311311864,0.6451885051644369,-0.024021642815970006,1.0
17,middle,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,early,r,103,63,0.13114845324755955,0.13390323689221037,0.09630279117308346,0.026965422239941472,0.6825396825396826
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,vx,47,16,0.03309697338291281,0.11641941866154255,0.12122055618716812,0.0022933467737211014,1.0
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,vy,47,14,0.03295816453359147,0.14893506896964334,0.1467050656938796,-0.00024398561464477152,1.0
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,vz,47,38,0.0534769682271811,0.5841938817601343,0.5912091735210615,0.008564704220781426,1.0
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,p,47,37,0.4982919556537331,0.8615789669794622,0.7094768702947616,-0.02024938802572414,1.0
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,q,47,40,0.17762932185109775,0.6831304727479244,0.6629055777130857,-0.001468878516152157,1.0
17,middle,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,early,r,47,28,0.11353992719755855,0.13138204336119172,0.07759508785975103,0.007759268979533652,0.8928571428571429
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,vx,46,21,0.035093235265834216,0.17287893754482547,0.17444516502655108,0.002433275974552492,1.0
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,vy,46,18,0.0366486327725386,0.21542001808964492,0.21983416009639817,0.0016065346001072115,1.0
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,vz,46,32,0.057043701729967734,0.5203251563962854,0.5492366904351947,0.0016245627412851736,1.0
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,p,46,40,0.554207446816528,0.9338531848880012,0.697073630122895,-0.027036988966393456,0.95
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,q,46,39,0.20941424950834867,0.6435392781828408,0.6230337161457522,-0.023600400756552863,1.0
17,middle,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,early,r,46,26,0.09530958918275734,0.12768296143106594,0.1077198310723942,0.0037392108402421113,0.8846153846153846
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,vx,78,35,0.03851280862689605,0.16608278340860758,0.17187056051943955,-0.006999833973781293,1.0
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,vy,78,24,0.03735074591762541,0.14361676307248902,0.14792488186725417,-0.0023863727102660425,1.0
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,vz,78,66,0.0661059553716763,0.5706110758067316,0.5861682727795418,0.006465209592415715,1.0
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,p,78,59,0.4945810523929811,0.9361708466982387,0.7812273191766201,0.009770563866559497,1.0
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,q,78,70,0.1888686177855573,0.70283773434223,0.6840457870327608,-0.0008697542649104337,1.0
17,middle,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,early,r,78,50,0.11403189609144672,0.1104089533890987,0.09790537840694828,0.019477684191339533,0.78
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,vx,95,31,0.0366503154272423,0.12396541170208246,0.12726096713582355,0.002029194552523212,1.0
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,vy,95,29,0.032538208162062786,0.1388741544257967,0.13707486735076457,-0.004463330853351109,1.0
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,vz,95,79,0.0498391589706905,0.5876567438009866,0.6019960853910279,-0.0007002834266180505,1.0
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,p,95,88,0.4918833626264495,0.9655397774436256,0.7948090957360587,-0.0418515251251711,0.9772727272727273
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,q,95,77,0.18291468821258564,0.6318915033570027,0.6372166224252798,-0.04277317736435391,1.0
17,middle,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,early,r,95,56,0.0910947216626267,0.12593411377752306,0.09238227131719547,-0.00529949579499117,0.875
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,vx,52,21,0.05519850215831075,0.199440310904546,0.19443174093453214,0.00460359018649747,1.0
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,vy,52,18,0.04904533189075779,0.15429350998540428,0.1470674542060582,0.013287572844695717,1.0
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,vz,52,44,0.06740684280675713,0.5835042008205462,0.5777430473716963,0.010599558367632904,1.0
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,p,52,38,0.515646581809976,0.9209550671211831,0.7832295066105434,-0.04771155631547259,0.9736842105263158
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,q,52,42,0.18771653958856277,0.6483357294978549,0.6133203499034177,0.02046935512458353,1.0
17,middle,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,early,r,52,27,0.11212135182973504,0.13734555909537385,0.10176371860056611,-0.012221011115012115,0.9259259259259259
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vx,71,26,0.03705915298122927,0.14617157218852833,0.14836759885704384,0.006827843259836236,1.0
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vy,71,21,0.03989870663310284,0.15215621432280818,0.14864965096419322,0.0007736189563927451,1.0
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,vz,71,51,0.08174051939096313,0.5397818960996369,0.5459753217981831,0.011086250677438986,1.0
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,p,71,57,0.4386437177829398,0.7439175254690492,0.7088014796437454,-0.012952762463710257,0.9649122807017544
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,q,71,57,0.18042128501406793,0.7690787892089187,0.709534779398229,-0.02714834562401237,1.0
17,middle,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,early,r,71,48,0.1121047609105448,0.1493488231115264,0.09744179739120212,-0.0122536753065676,0.7708333333333334
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vx,77,19,0.040688456120037374,0.12151036119431839,0.11705964213819489,-2.782180168791449e-05,1.0
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vy,77,18,0.040524618594429504,0.1259976541719284,0.12871187648607102,0.006547979708448144,1.0
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,vz,77,61,0.06526883762019849,0.5304099324136048,0.5380594951166802,0.0012368005884734355,1.0
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,p,77,61,0.46824025134634434,0.7569263825352739,0.5732910644534518,-0.008770737189218794,0.9836065573770492
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,q,77,65,0.18709396835023576,0.7878929958571267,0.7487625889898564,-0.011185016237107282,1.0
17,middle,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,early,r,77,41,0.10682979142215336,0.12961111897824729,0.09166694985012029,-0.021218759188834892,0.7804878048780488
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vx,88,29,0.040284074981556284,0.13363176302967236,0.12784517737630732,0.010422374934242098,1.0
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vy,88,25,0.03632700632962406,0.13318711359029767,0.1304064596604417,0.007309973720476124,1.0
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,vz,88,66,0.07038898361993882,0.5269364255617571,0.5285827305748164,0.013920631164591963,1.0
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,p,88,67,0.452156610581115,0.6676987513756837,0.5175519110426668,-0.03280206877493131,0.9402985074626866
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,q,88,72,0.18003761238665802,0.7850138686036681,0.7618136277618947,-0.01673981102897038,1.0
17,middle,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,early,r,88,58,0.10463840961735882,0.14362905371617407,0.09353829429910382,-0.011283049895777131,0.8793103448275862
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vx,76,29,0.038678155133790526,0.13717961575996448,0.13915523206406313,0.005148251220989491,1.0
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vy,76,19,0.037717280785976644,0.14037350069085044,0.14507982724545954,0.005674204039746605,1.0
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,vz,76,60,0.09024567896578696,0.5718206164034125,0.581555644033013,0.013025853718494011,1.0
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,p,76,52,0.4410152531746776,0.6606160734952783,0.5132758227768719,-0.06393082893997834,0.9615384615384616
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,q,76,65,0.20509260735266424,0.7979230373717423,0.7394446589147177,-0.003529586254503934,0.9846153846153847
17,middle,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,early,r,76,48,0.09684861595080732,0.12835673402496184,0.10756205542710855,-0.006931433708618335,0.875
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vx,69,27,0.040079461796250715,0.12492001873765701,0.1270036596320056,0.0009754855665859209,1.0
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vy,69,23,0.037292938755258895,0.1453975573250855,0.14984418968216712,-0.0016588485799177038,1.0
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,vz,69,58,0.06700440407475744,0.5726919105076328,0.5798217574293127,-0.0031716124310364377,1.0
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,p,69,53,0.3900974651001878,0.7158830520789718,0.5868662692885247,-0.06392502170376878,1.0
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,q,69,53,0.18823747820345402,0.7648824164678071,0.7049609255286565,-0.0009044853983239857,1.0
17,middle,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,early,r,69,32,0.11817801639604836,0.13390665916074174,0.07985688583886191,-0.00534186472478261,0.78125
