group,step,condition,metric,cohort,value_mean,value_std
differential_high,39,autonomous,attitude_error_deg,ALL,6.452947794014438,0.03683434263709981
differential_high,39,autonomous,attitude_error_deg,Sep17,7.249073768413472,0.09199720598641643
differential_high,39,autonomous,attitude_error_deg,Sep7,5.7452802612152984,0.03438056775554389
differential_high,39,autonomous,body_rate_rmse_rad_s,ALL,0.6479895557135964,0.001753626454725388
differential_high,39,autonomous,body_rate_rmse_rad_s,Sep17,0.6568007456580055,0.00341185144497891
differential_high,39,autonomous,body_rate_rmse_rad_s,Sep7,0.6401573868741218,0.0019016319325042951
differential_high,39,autonomous,position_rmse_m,ALL,0.38782324948810043,0.005988958542633223
differential_high,39,autonomous,position_rmse_m,Sep17,0.3095035607500152,0.01552327730529056
differential_high,39,autonomous,position_rmse_m,Sep7,0.4574407505886205,0.0025231445448289378
differential_high,39,autonomous,velocity_rmse_m_s,ALL,0.6195508076678663,0.022163418629270886
differential_high,39,autonomous,velocity_rmse_m_s,Sep17,0.694801232332764,0.03548794856480875
differential_high,39,autonomous,velocity_rmse_m_s,Sep7,0.5526615412990684,0.016021871051970917
differential_high,40,autonomous,attitude_error_deg,ALL,6.564766310637087,0.030977735973292016
differential_high,40,autonomous,attitude_error_deg,Sep17,7.401132677648885,0.08951932322499091
differential_high,40,autonomous,attitude_error_deg,Sep7,5.821329539959934,0.026477033806326267
differential_high,40,autonomous,body_rate_rmse_rad_s,ALL,0.6356834662089677,0.001417383240845847
differential_high,40,autonomous,body_rate_rmse_rad_s,Sep17,0.6343528613560997,0.0019213070949083144
differential_high,40,autonomous,body_rate_rmse_rad_s,Sep7,0.6368662260781838,0.0043697230404251075
differential_high,40,autonomous,position_rmse_m,ALL,0.40014594873400355,0.006227545473806538
differential_high,40,autonomous,position_rmse_m,Sep17,0.3218589622644778,0.016158858551210447
differential_high,40,autonomous,position_rmse_m,Sep7,0.46973438115135974,0.0026048213708967094
differential_high,40,autonomous,velocity_rmse_m_s,ALL,0.636584239648119,0.023138594384509957
differential_high,40,autonomous,velocity_rmse_m_s,Sep17,0.7150468784745513,0.037369594972008424
differential_high,40,autonomous,velocity_rmse_m_s,Sep7,0.5668396718024016,0.017580045546438012
differential_high,40,local100ms,attitude_error_deg,ALL,1.5035832677288248,0.013213114968397666
differential_high,40,local100ms,attitude_error_deg,Sep17,1.6772365657964083,0.02074756821495538
differential_high,40,local100ms,attitude_error_deg,Sep7,1.3492247805576396,0.00961068978728906
differential_high,40,local100ms,body_rate_rmse_rad_s,ALL,0.56850300044652,0.0016129559795272843
differential_high,40,local100ms,body_rate_rmse_rad_s,Sep17,0.5556578398990984,0.004211060150855869
differential_high,40,local100ms,body_rate_rmse_rad_s,Sep7,0.579920920933117,0.0009930758553476837
differential_high,40,local100ms,position_rmse_m,ALL,0.03161713090356114,0.00019462283597498377
differential_high,40,local100ms,position_rmse_m,Sep17,0.020697387253244603,0.0003558663674006237
differential_high,40,local100ms,position_rmse_m,Sep7,0.04132356970384251,6.022182309508115e-05
differential_high,40,local100ms,velocity_rmse_m_s,ALL,0.15404687471875453,0.009279037245036514
differential_high,40,local100ms,velocity_rmse_m_s,Sep17,0.17991226423437504,0.003996985288783097
differential_high,40,local100ms,velocity_rmse_m_s,Sep7,0.13105541737153625,0.014424732031844486
differential_high,41,autonomous,attitude_error_deg,ALL,6.67287259405778,0.03195388657197992
differential_high,41,autonomous,attitude_error_deg,Sep17,7.530125866504754,0.08808654756182649
differential_high,41,autonomous,attitude_error_deg,Sep7,5.910869685216024,0.02379932037097118
differential_high,41,autonomous,body_rate_rmse_rad_s,ALL,0.6353749724095975,0.001872837407502245
differential_high,41,autonomous,body_rate_rmse_rad_s,Sep17,0.6262617332991458,0.004318929861556287
differential_high,41,autonomous,body_rate_rmse_rad_s,Sep7,0.6434756293966656,0.007149295054274756
differential_high,41,autonomous,position_rmse_m,ALL,0.41323091986061483,0.006559037699618089
differential_high,41,autonomous,position_rmse_m,Sep17,0.33515247148402555,0.016950813068368823
differential_high,41,autonomous,position_rmse_m,Sep7,0.48263398508424976,0.002685869943332656
differential_high,41,autonomous,velocity_rmse_m_s,ALL,0.6566342646024516,0.02410012645966656
differential_high,41,autonomous,velocity_rmse_m_s,Sep17,0.7454615165300019,0.039146687126887375
differential_high,41,autonomous,velocity_rmse_m_s,Sep7,0.5776767073335178,0.01889324462684783
differential_high,42,autonomous,attitude_error_deg,ALL,6.765673775166093,0.03076760000306599
differential_high,42,autonomous,attitude_error_deg,Sep17,7.618894345257897,0.08378856702944974
differential_high,42,autonomous,attitude_error_deg,Sep7,6.007255490640045,0.033468247238213615
differential_high,42,autonomous,body_rate_rmse_rad_s,ALL,0.6431568464117592,0.001434452637841402
differential_high,42,autonomous,body_rate_rmse_rad_s,Sep17,0.6436084878105462,0.0022099366808206507
differential_high,42,autonomous,body_rate_rmse_rad_s,Sep7,0.6427553873906152,0.002645109427783367
differential_high,42,autonomous,position_rmse_m,ALL,0.4269628740391321,0.006895666937365384
differential_high,42,autonomous,position_rmse_m,Sep17,0.34879571177309016,0.0177509055428408
differential_high,42,autonomous,position_rmse_m,Sep7,0.49644479605339153,0.002797613084848329
differential_high,42,autonomous,velocity_rmse_m_s,ALL,0.6813187496179687,0.025096295305109945
differential_high,42,autonomous,velocity_rmse_m_s,Sep17,0.7785767382518385,0.04064458296208095
differential_high,42,autonomous,velocity_rmse_m_s,Sep7,0.5948672041656398,0.020933274682432442
differential_high,43,autonomous,attitude_error_deg,ALL,6.87391270488416,0.031012590445450502
differential_high,43,autonomous,attitude_error_deg,Sep17,7.751928106569423,0.08388792179689607
differential_high,43,autonomous,attitude_error_deg,Sep7,6.093454570052813,0.0447434943266663
differential_high,43,autonomous,body_rate_rmse_rad_s,ALL,0.6652844045030836,0.0012457485322729667
differential_high,43,autonomous,body_rate_rmse_rad_s,Sep17,0.6715288283449884,0.008692232694479314
differential_high,43,autonomous,body_rate_rmse_rad_s,Sep7,0.6597338055325016,0.005651580001517573
differential_high,43,autonomous,position_rmse_m,ALL,0.44024055073102436,0.00720385550917954
differential_high,43,autonomous,position_rmse_m,Sep17,0.36210844263172565,0.018502278748462043
differential_high,43,autonomous,position_rmse_m,Sep7,0.5096913134859565,0.002934402939147366
differential_high,43,autonomous,velocity_rmse_m_s,ALL,0.7022678788193796,0.024089549439638362
differential_high,43,autonomous,velocity_rmse_m_s,Sep17,0.8052972310869504,0.0407964881535436
differential_high,43,autonomous,velocity_rmse_m_s,Sep7,0.6106862323593168,0.020839816016328477
differential_high,44,autonomous,attitude_error_deg,ALL,6.968837980339981,0.029372290903054554
differential_high,44,autonomous,attitude_error_deg,Sep17,7.862727704196241,0.07578460016585686
differential_high,44,autonomous,attitude_error_deg,Sep7,6.174269336912194,0.045937493303564794
differential_high,44,autonomous,body_rate_rmse_rad_s,ALL,0.6504105914826807,0.0027557713671545773
differential_high,44,autonomous,body_rate_rmse_rad_s,Sep17,0.6570868524738646,0.009954184300531998
differential_high,44,autonomous,body_rate_rmse_rad_s,Sep7,0.6444761372682949,0.004905086647105641
differential_high,44,autonomous,position_rmse_m,ALL,0.4550159818574233,0.007625903268354086
differential_high,44,autonomous,position_rmse_m,Sep17,0.37700954676314913,0.019543209015105107
differential_high,44,autonomous,position_rmse_m,Sep7,0.524355035274556,0.003135423442304653
differential_high,44,autonomous,velocity_rmse_m_s,ALL,0.7175887948018044,0.022849242574393684
differential_high,44,autonomous,velocity_rmse_m_s,Sep17,0.8172611566840063,0.0401858680248029
differential_high,44,autonomous,velocity_rmse_m_s,Sep7,0.6289911397954028,0.02043685976696777
differential_high,45,autonomous,attitude_error_deg,ALL,7.070939395446264,0.029251407086494263
differential_high,45,autonomous,attitude_error_deg,Sep17,7.9635788524581415,0.07189213184114704
differential_high,45,autonomous,attitude_error_deg,Sep7,6.277482100324597,0.03902609082676836
differential_high,45,autonomous,body_rate_rmse_rad_s,ALL,0.6188765638231777,0.001682499033472084
differential_high,45,autonomous,body_rate_rmse_rad_s,Sep17,0.6566683321922546,0.009742908980039704
differential_high,45,autonomous,body_rate_rmse_rad_s,Sep7,0.5852838808284427,0.005692177301856598
differential_high,45,autonomous,position_rmse_m,ALL,0.4696434715363036,0.00791845217740257
differential_high,45,autonomous,position_rmse_m,Sep17,0.3920962087446698,0.020394444692797446
differential_high,45,autonomous,position_rmse_m,Sep7,0.5385743717955336,0.003359003458485627
differential_high,45,autonomous,velocity_rmse_m_s,ALL,0.7294550249315609,0.02231212350226845
differential_high,45,autonomous,velocity_rmse_m_s,Sep17,0.8261923425199966,0.039515853342016426
differential_high,45,autonomous,velocity_rmse_m_s,Sep7,0.6434662981862846,0.02050217459754905
differential_high,45,local100ms,attitude_error_deg,ALL,1.5166167412934441,0.0102536186263525
differential_high,45,local100ms,attitude_error_deg,Sep17,1.6265775559235562,0.022609272797892082
differential_high,45,local100ms,attitude_error_deg,Sep7,1.4188737949555668,0.028279011440872494
differential_high,45,local100ms,body_rate_rmse_rad_s,ALL,0.5510823433459371,0.004775736644839742
differential_high,45,local100ms,body_rate_rmse_rad_s,Sep17,0.5521105747065365,0.007364835405406408
differential_high,45,local100ms,body_rate_rmse_rad_s,Sep7,0.5501683599142931,0.0025920452041296796
differential_high,45,local100ms,position_rmse_m,ALL,0.03421946027678002,4.411114929926534e-05
differential_high,45,local100ms,position_rmse_m,Sep17,0.023385506215228637,0.0002382467894348419
differential_high,45,local100ms,position_rmse_m,Sep7,0.043849641664825696,0.0001312172056975394
differential_high,45,local100ms,velocity_rmse_m_s,ALL,0.17292037907657853,0.004950469539112083
differential_high,45,local100ms,velocity_rmse_m_s,Sep17,0.22467309906126212,0.0063485570064600715
differential_high,45,local100ms,velocity_rmse_m_s,Sep7,0.12691796131241528,0.004369844999364255
differential_high,46,autonomous,attitude_error_deg,ALL,7.176689143798168,0.03182582216228307
differential_high,46,autonomous,attitude_error_deg,Sep17,8.090368660282264,0.08179008312738285
differential_high,46,autonomous,attitude_error_deg,Sep7,6.364529573590082,0.03533602461556087
differential_high,46,autonomous,body_rate_rmse_rad_s,ALL,0.6489873822855167,0.0018074557772365873
differential_high,46,autonomous,body_rate_rmse_rad_s,Sep17,0.6467427346692222,0.013417323716885515
differential_high,46,autonomous,body_rate_rmse_rad_s,Sep7,0.650982624611112,0.008525880532501738
differential_high,46,autonomous,position_rmse_m,ALL,0.48339788005645157,0.008158460570098905
differential_high,46,autonomous,position_rmse_m,Sep17,0.40620222136815537,0.021025982559262132
differential_high,46,autonomous,position_rmse_m,Sep7,0.552016243334937,0.0035226427275877772
differential_high,46,autonomous,velocity_rmse_m_s,ALL,0.7371858929513696,0.022961943300465377
differential_high,46,autonomous,velocity_rmse_m_s,Sep17,0.8282122964561346,0.03816328020500541
differential_high,46,autonomous,velocity_rmse_m_s,Sep7,0.6562735342804674,0.02034501809301621
differential_high,47,autonomous,attitude_error_deg,ALL,7.302931093485405,0.04250199070931576
differential_high,47,autonomous,attitude_error_deg,Sep17,8.247668472346804,0.09333202856881609
differential_high,47,autonomous,attitude_error_deg,Sep7,6.463164534497494,0.032609465893717667
differential_high,47,autonomous,body_rate_rmse_rad_s,ALL,0.6418118271289456,0.011858970151047333
differential_high,47,autonomous,body_rate_rmse_rad_s,Sep17,0.6571404156947653,0.02391626406605113
differential_high,47,autonomous,body_rate_rmse_rad_s,Sep7,0.6281864150704393,0.0022974566636858877
differential_high,47,autonomous,position_rmse_m,ALL,0.49805051288807284,0.00852712161725347
differential_high,47,autonomous,position_rmse_m,Sep17,0.421685690756342,0.021928268495594552
differential_high,47,autonomous,position_rmse_m,Sep7,0.5659303547829447,0.003712333389330875
differential_high,47,autonomous,velocity_rmse_m_s,ALL,0.744433837537839,0.02394126657245542
differential_high,47,autonomous,velocity_rmse_m_s,Sep17,0.8326857583199775,0.037258486430660376
differential_high,47,autonomous,velocity_rmse_m_s,Sep7,0.6659876857314934,0.02024889354780862
differential_high,48,autonomous,attitude_error_deg,ALL,7.420215182621071,0.04819867649638596
differential_high,48,autonomous,attitude_error_deg,Sep17,8.382055062599138,0.10325404186979535
differential_high,48,autonomous,attitude_error_deg,Sep7,6.565246400418345,0.026040832393999378
differential_high,48,autonomous,body_rate_rmse_rad_s,ALL,0.6615609057553659,0.0031036554286861364
differential_high,48,autonomous,body_rate_rmse_rad_s,Sep17,0.6940808893508863,0.007913124338512125
differential_high,48,autonomous,body_rate_rmse_rad_s,Sep7,0.6326542536704587,0.005309282434564364
differential_high,48,autonomous,position_rmse_m,ALL,0.5128210721531731,0.008730239675490884
differential_high,48,autonomous,position_rmse_m,Sep17,0.43683306072907263,0.022566100222895395
differential_high,48,autonomous,position_rmse_m,Sep7,0.580365971196818,0.003988865449799114
differential_high,48,autonomous,velocity_rmse_m_s,ALL,0.7519846442788863,0.025531059642276394
differential_high,48,autonomous,velocity_rmse_m_s,Sep17,0.8375247199502565,0.03750246980754678
differential_high,48,autonomous,velocity_rmse_m_s,Sep7,0.6759490214598906,0.020684569911305926
differential_high,49,autonomous,attitude_error_deg,ALL,7.548724271070292,0.05449453367977945
differential_high,49,autonomous,attitude_error_deg,Sep17,8.544631976831903,0.1190110373555455
differential_high,49,autonomous,attitude_error_deg,Sep7,6.663472977059972,0.017123263845574284
differential_high,49,autonomous,body_rate_rmse_rad_s,ALL,0.6344295271055093,0.007434051756784758
differential_high,49,autonomous,body_rate_rmse_rad_s,Sep17,0.6794443234361375,0.011278521262386322
differential_high,49,autonomous,body_rate_rmse_rad_s,Sep7,0.5944163748116175,0.005367672512406235
differential_high,49,autonomous,position_rmse_m,ALL,0.527614171033041,0.008924133833854311
differential_high,49,autonomous,position_rmse_m,Sep17,0.45245404614513035,0.023004683061114754
differential_high,49,autonomous,position_rmse_m,Sep7,0.594423170933406,0.004225219277323789
differential_high,49,autonomous,velocity_rmse_m_s,ALL,0.7596511067625503,0.026148520730986138
differential_high,49,autonomous,velocity_rmse_m_s,Sep17,0.8455827605469901,0.038321938035364496
differential_high,49,autonomous,velocity_rmse_m_s,Sep7,0.683267414509715,0.020776918290145985
differential_high,50,autonomous,attitude_error_deg,ALL,7.659098798115472,0.06573379668480094
differential_high,50,autonomous,attitude_error_deg,Sep17,8.6972158712908,0.13982073855437477
differential_high,50,autonomous,attitude_error_deg,Sep7,6.73632806640407,0.01702361666038893
differential_high,50,autonomous,body_rate_rmse_rad_s,ALL,0.6714988438214872,0.0076550338916884205
differential_high,50,autonomous,body_rate_rmse_rad_s,Sep17,0.6671946942033712,0.013061199215941345
differential_high,50,autonomous,body_rate_rmse_rad_s,Sep7,0.6753247545931459,0.006344674319306083
differential_high,50,autonomous,position_rmse_m,ALL,0.542337395354694,0.009180981682367313
differential_high,50,autonomous,position_rmse_m,Sep17,0.46765310706561913,0.023619217496109256
differential_high,50,autonomous,position_rmse_m,Sep7,0.6087234293894274,0.004498384308949671
