group,step,condition,metric,cohort,seed,value
common_high,50,autonomous,velocity_rmse_m_s,Sep7,17,0.7714287332253942
common_high,50,autonomous,velocity_rmse_m_s,Sep7,23,0.7385010608037333
common_high,50,autonomous,velocity_rmse_m_s,Sep7,42,0.7756831977373196
common_high,50,local100ms,attitude_error_deg,ALL,17,1.4974461925456894
common_high,50,local100ms,attitude_error_deg,ALL,23,1.529270204984731
common_high,50,local100ms,attitude_error_deg,ALL,42,1.497757080439984
common_high,50,local100ms,attitude_error_deg,Sep17,17,1.6623324347340245
common_high,50,local100ms,attitude_error_deg,Sep17,23,1.6991083993413403
common_high,50,local100ms,attitude_error_deg,Sep17,42,1.6094778773680531
common_high,50,local100ms,attitude_error_deg,Sep7,17,1.350880643933836
common_high,50,local100ms,attitude_error_deg,Sep7,23,1.3783029211121895
common_high,50,local100ms,attitude_error_deg,Sep7,42,1.3984497053928115
common_high,50,local100ms,body_rate_rmse_rad_s,ALL,17,0.5906617102715563
common_high,50,local100ms,body_rate_rmse_rad_s,ALL,23,0.5780956051364141
common_high,50,local100ms,body_rate_rmse_rad_s,ALL,42,0.5825946839510712
common_high,50,local100ms,body_rate_rmse_rad_s,Sep17,17,0.5445331007026661
common_high,50,local100ms,body_rate_rmse_rad_s,Sep17,23,0.5289161772226283
common_high,50,local100ms,body_rate_rmse_rad_s,Sep17,42,0.5321820170809554
common_high,50,local100ms,body_rate_rmse_rad_s,Sep7,17,0.6316649187772364
common_high,50,local100ms,body_rate_rmse_rad_s,Sep7,23,0.6218106521708903
common_high,50,local100ms,body_rate_rmse_rad_s,Sep7,42,0.6274059433911743
common_high,50,local100ms,position_rmse_m,ALL,17,0.02312206453461077
common_high,50,local100ms,position_rmse_m,ALL,23,0.02347519064162762
common_high,50,local100ms,position_rmse_m,ALL,42,0.02336015805740592
common_high,50,local100ms,position_rmse_m,Sep17,17,0.020969472726763267
common_high,50,local100ms,position_rmse_m,Sep17,23,0.02175685945656045
common_high,50,local100ms,position_rmse_m,Sep17,42,0.02104686603828421
common_high,50,local100ms,position_rmse_m,Sep7,17,0.025035479474919662
common_high,50,local100ms,position_rmse_m,Sep7,23,0.025002596139465108
common_high,50,local100ms,position_rmse_m,Sep7,42,0.025416417629958547
common_high,50,local100ms,velocity_rmse_m_s,ALL,17,0.15514216771968278
common_high,50,local100ms,velocity_rmse_m_s,ALL,23,0.16246420970353806
common_high,50,local100ms,velocity_rmse_m_s,ALL,42,0.17111844461680276
common_high,50,local100ms,velocity_rmse_m_s,Sep17,17,0.1788469633186012
common_high,50,local100ms,velocity_rmse_m_s,Sep17,23,0.19412178271239836
common_high,50,local100ms,velocity_rmse_m_s,Sep17,42,0.18980321056172686
common_high,50,local100ms,velocity_rmse_m_s,Sep7,17,0.13407123829842196
common_high,50,local100ms,velocity_rmse_m_s,Sep7,23,0.13432414480677335
common_high,50,local100ms,velocity_rmse_m_s,Sep7,42,0.15450976377687026
differential_high,1,autonomous,attitude_error_deg,ALL,17,0.4033563078465874
differential_high,1,autonomous,attitude_error_deg,ALL,23,0.4060225656086378
differential_high,1,autonomous,attitude_error_deg,ALL,42,0.4006008541093932
differential_high,1,autonomous,attitude_error_deg,Sep17,17,0.3826633071092327
differential_high,1,autonomous,attitude_error_deg,Sep17,23,0.38048745633834996
differential_high,1,autonomous,attitude_error_deg,Sep17,42,0.3804388246227835
differential_high,1,autonomous,attitude_error_deg,Sep7,17,0.4217500862797916
differential_high,1,autonomous,attitude_error_deg,Sep7,23,0.4287204405155604
differential_high,1,autonomous,attitude_error_deg,Sep7,42,0.41852265809749073
differential_high,1,autonomous,body_rate_rmse_rad_s,ALL,17,0.5059387913900326
differential_high,1,autonomous,body_rate_rmse_rad_s,ALL,23,0.5144517219260998
differential_high,1,autonomous,body_rate_rmse_rad_s,ALL,42,0.5077409198199005
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5052182903263276
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep17,23,0.500572844263154
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5056310904506491
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5065792367799926
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5267885020709406
differential_high,1,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5096163237036797
differential_high,1,autonomous,position_rmse_m,ALL,17,0.007839024949940427
differential_high,1,autonomous,position_rmse_m,ALL,23,0.007827987697597114
differential_high,1,autonomous,position_rmse_m,ALL,42,0.0078249110958989
differential_high,1,autonomous,position_rmse_m,Sep17,17,0.00521450935490728
differential_high,1,autonomous,position_rmse_m,Sep17,23,0.0051876255340265395
differential_high,1,autonomous,position_rmse_m,Sep17,42,0.005190512922145184
differential_high,1,autonomous,position_rmse_m,Sep7,17,0.010171927701081003
differential_high,1,autonomous,position_rmse_m,Sep7,23,0.010174976287437625
differential_high,1,autonomous,position_rmse_m,Sep7,42,0.010166598361457758
differential_high,1,autonomous,velocity_rmse_m_s,ALL,17,0.061549697282322936
differential_high,1,autonomous,velocity_rmse_m_s,ALL,23,0.06266058775834771
differential_high,1,autonomous,velocity_rmse_m_s,ALL,42,0.061726877778533376
differential_high,1,autonomous,velocity_rmse_m_s,Sep17,17,0.063151440302457
differential_high,1,autonomous,velocity_rmse_m_s,Sep17,23,0.06500727127071629
differential_high,1,autonomous,velocity_rmse_m_s,Sep17,42,0.06265677463728689
differential_high,1,autonomous,velocity_rmse_m_s,Sep7,17,0.060125925708870445
differential_high,1,autonomous,velocity_rmse_m_s,Sep7,23,0.060574646858464525
differential_high,1,autonomous,velocity_rmse_m_s,Sep7,42,0.06090030279297471
differential_high,2,autonomous,attitude_error_deg,ALL,17,0.7491801395813829
differential_high,2,autonomous,attitude_error_deg,ALL,23,0.7559927938087422
differential_high,2,autonomous,attitude_error_deg,ALL,42,0.7513300663081152
differential_high,2,autonomous,attitude_error_deg,Sep17,17,0.7468450768115571
differential_high,2,autonomous,attitude_error_deg,Sep17,23,0.729779004347614
differential_high,2,autonomous,attitude_error_deg,Sep17,42,0.752679093778537
differential_high,2,autonomous,attitude_error_deg,Sep7,17,0.751255750932339
differential_high,2,autonomous,attitude_error_deg,Sep7,23,0.7792939399964117
differential_high,2,autonomous,attitude_error_deg,Sep7,42,0.7501309307788513
differential_high,2,autonomous,body_rate_rmse_rad_s,ALL,17,0.520509763567695
differential_high,2,autonomous,body_rate_rmse_rad_s,ALL,23,0.5199725247364796
differential_high,2,autonomous,body_rate_rmse_rad_s,ALL,42,0.5285860222610472
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5266455117323605
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5294757230141376
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep17,42,0.54178643474783
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep7,17,0.5150557651991035
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5115252373785613
differential_high,2,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5168523222727958
differential_high,2,autonomous,position_rmse_m,ALL,17,0.016314813226755254
differential_high,2,autonomous,position_rmse_m,ALL,23,0.016316507188800906
differential_high,2,autonomous,position_rmse_m,ALL,42,0.016277739836672103
differential_high,2,autonomous,position_rmse_m,Sep17,17,0.008844105913883812
differential_high,2,autonomous,position_rmse_m,Sep17,23,0.008837317673470263
differential_high,2,autonomous,position_rmse_m,Sep17,42,0.008799501127749515
differential_high,2,autonomous,position_rmse_m,Sep7,17,0.022955441949307646
differential_high,2,autonomous,position_rmse_m,Sep7,23,0.022964675646872587
differential_high,2,autonomous,position_rmse_m,Sep7,42,0.022925063133492178
differential_high,2,autonomous,velocity_rmse_m_s,ALL,17,0.10359896795105204
differential_high,2,autonomous,velocity_rmse_m_s,ALL,23,0.10668950896862622
differential_high,2,autonomous,velocity_rmse_m_s,ALL,42,0.10445394223441813
differential_high,2,autonomous,velocity_rmse_m_s,Sep17,17,0.10510478129392443
differential_high,2,autonomous,velocity_rmse_m_s,Sep17,23,0.10937569953857187
differential_high,2,autonomous,velocity_rmse_m_s,Sep17,42,0.10505646574064409
differential_high,2,autonomous,velocity_rmse_m_s,Sep7,17,0.10226046720183214
differential_high,2,autonomous,velocity_rmse_m_s,Sep7,23,0.1043017840175634
differential_high,2,autonomous,velocity_rmse_m_s,Sep7,42,0.10391836578443953
differential_high,3,autonomous,attitude_error_deg,ALL,17,1.056182884011354
differential_high,3,autonomous,attitude_error_deg,ALL,23,1.0678940842586682
differential_high,3,autonomous,attitude_error_deg,ALL,42,1.0779154516037968
differential_high,3,autonomous,attitude_error_deg,Sep17,17,1.1141388254889422
differential_high,3,autonomous,attitude_error_deg,Sep17,23,1.1034158176165496
differential_high,3,autonomous,attitude_error_deg,Sep17,42,1.1490032956369467
differential_high,3,autonomous,attitude_error_deg,Sep7,17,1.004666491586831
differential_high,3,autonomous,attitude_error_deg,Sep7,23,1.0363192101627736
differential_high,3,autonomous,attitude_error_deg,Sep7,42,1.0147262569076634
differential_high,3,autonomous,body_rate_rmse_rad_s,ALL,17,0.606499702186681
differential_high,3,autonomous,body_rate_rmse_rad_s,ALL,23,0.5975435587354977
differential_high,3,autonomous,body_rate_rmse_rad_s,ALL,42,0.6115099585474839
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5890044297415561
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5800464929015048
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5972047147145667
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6220510554712366
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep7,23,0.6130965061434913
differential_high,3,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6242257308434104
differential_high,3,autonomous,position_rmse_m,ALL,17,0.023016164305160486
differential_high,3,autonomous,position_rmse_m,ALL,23,0.023034332438823333
differential_high,3,autonomous,position_rmse_m,ALL,42,0.022896942702627873
differential_high,3,autonomous,position_rmse_m,Sep17,17,0.01207908052638821
differential_high,3,autonomous,position_rmse_m,Sep17,23,0.012073654563814845
differential_high,3,autonomous,position_rmse_m,Sep17,42,0.011916138165618487
differential_high,3,autonomous,position_rmse_m,Sep7,17,0.03273801655295807
differential_high,3,autonomous,position_rmse_m,Sep7,23,0.032777157216608656
differential_high,3,autonomous,position_rmse_m,Sep7,42,0.03265765784663621
differential_high,3,autonomous,velocity_rmse_m_s,ALL,17,0.14396010023186692
differential_high,3,autonomous,velocity_rmse_m_s,ALL,23,0.15060906232059815
differential_high,3,autonomous,velocity_rmse_m_s,ALL,42,0.1466562996982124
differential_high,3,autonomous,velocity_rmse_m_s,Sep17,17,0.14257290452712587
differential_high,3,autonomous,velocity_rmse_m_s,Sep17,23,0.1517868681184048
differential_high,3,autonomous,velocity_rmse_m_s,Sep17,42,0.14442356114929988
differential_high,3,autonomous,velocity_rmse_m_s,Sep7,17,0.14519316308052568
differential_high,3,autonomous,velocity_rmse_m_s,Sep7,23,0.14956212383365888
differential_high,3,autonomous,velocity_rmse_m_s,Sep7,42,0.14864095618613468
differential_high,4,autonomous,attitude_error_deg,ALL,17,1.3071459531892622
differential_high,4,autonomous,attitude_error_deg,ALL,23,1.3225626925005822
differential_high,4,autonomous,attitude_error_deg,ALL,42,1.3454498291423589
differential_high,4,autonomous,attitude_error_deg,Sep17,17,1.4375261121217404
differential_high,4,autonomous,attitude_error_deg,Sep17,23,1.4466940752188713
differential_high,4,autonomous,attitude_error_deg,Sep17,42,1.4916828354642817
differential_high,4,autonomous,attitude_error_deg,Sep7,17,1.191252478582615
differential_high,4,autonomous,attitude_error_deg,Sep7,23,1.2122236856398807
differential_high,4,autonomous,attitude_error_deg,Sep7,42,1.2154649346339832
differential_high,4,autonomous,body_rate_rmse_rad_s,ALL,17,0.5886448574996157
differential_high,4,autonomous,body_rate_rmse_rad_s,ALL,23,0.5769152628423155
differential_high,4,autonomous,body_rate_rmse_rad_s,ALL,42,0.5930216352298359
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep17,17,0.5702874994323466
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep17,23,0.5594692861819541
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep17,42,0.5735951794303036
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep7,17,0.604962509114966
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5924227976515257
differential_high,4,autonomous,body_rate_rmse_rad_s,Sep7,42,0.6102895959405312
differential_high,4,autonomous,position_rmse_m,ALL,17,0.029048556840984632
differential_high,4,autonomous,position_rmse_m,ALL,23,0.029118255601148862
differential_high,4,autonomous,position_rmse_m,ALL,42,0.028860505334045224
differential_high,4,autonomous,position_rmse_m,Sep17,17,0.01566998807980351
differential_high,4,autonomous,position_rmse_m,Sep17,23,0.015779964677093437
differential_high,4,autonomous,position_rmse_m,Sep17,42,0.015479422924616699
differential_high,4,autonomous,position_rmse_m,Sep7,17,0.04094061796203451
differential_high,4,autonomous,position_rmse_m,Sep7,23,0.04097451420030924
differential_high,4,autonomous,position_rmse_m,Sep7,42,0.0407548008090928
differential_high,4,autonomous,velocity_rmse_m_s,ALL,17,0.1726943586829186
differential_high,4,autonomous,velocity_rmse_m_s,ALL,23,0.180929705800266
differential_high,4,autonomous,velocity_rmse_m_s,ALL,42,0.17600934357063597
differential_high,4,autonomous,velocity_rmse_m_s,Sep17,17,0.16995941005761359
differential_high,4,autonomous,velocity_rmse_m_s,Sep17,23,0.18307009213523845
differential_high,4,autonomous,velocity_rmse_m_s,Sep17,42,0.1734983903918944
differential_high,4,autonomous,velocity_rmse_m_s,Sep7,17,0.1751254241276342
differential_high,4,autonomous,velocity_rmse_m_s,Sep7,23,0.1790271401691794
differential_high,4,autonomous,velocity_rmse_m_s,Sep7,42,0.1782413019517396
differential_high,5,autonomous,attitude_error_deg,ALL,17,1.5391364147187399
differential_high,5,autonomous,attitude_error_deg,ALL,23,1.53973390215617
differential_high,5,autonomous,attitude_error_deg,ALL,42,1.598319639497319
differential_high,5,autonomous,attitude_error_deg,Sep17,17,1.7519180209612975
differential_high,5,autonomous,attitude_error_deg,Sep17,23,1.7469441760198714
differential_high,5,autonomous,attitude_error_deg,Sep17,42,1.826959706662605
differential_high,5,autonomous,attitude_error_deg,Sep7,17,1.3499972091697998
differential_high,5,autonomous,attitude_error_deg,Sep7,23,1.3555469920551022
differential_high,5,autonomous,attitude_error_deg,Sep7,42,1.395084024239287
differential_high,5,autonomous,body_rate_rmse_rad_s,ALL,17,0.6090288900135051
differential_high,5,autonomous,body_rate_rmse_rad_s,ALL,23,0.6104238470269268
differential_high,5,autonomous,body_rate_rmse_rad_s,ALL,42,0.6159137155793848
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep17,17,0.6170791768482821
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep17,23,0.6238101190029672
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep17,42,0.6358625952481483
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep7,17,0.6018730794937033
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep7,23,0.5985249386037798
differential_high,5,autonomous,body_rate_rmse_rad_s,Sep7,42,0.5981813780960394
differential_high,5,autonomous,position_rmse_m,ALL,17,0.036906492230476574
differential_high,5,autonomous,position_rmse_m,ALL,23,0.037055787662816114
differential_high,5,autonomous,position_rmse_m,ALL,42,0.036601812917576894
differential_high,5,autonomous,position_rmse_m,Sep17,17,0.020155136203104728
differential_high,5,autonomous,position_rmse_m,Sep17,23,0.020388543102751143
differential_high,5,autonomous,position_rmse_m,Sep17,42,0.01988066497524238
differential_high,5,autonomous,position_rmse_m,Sep7,17,0.05179658647702933
differential_high,5,autonomous,position_rmse_m,Sep7,23,0.05187111616065165
differential_high,5,autonomous,position_rmse_m,Sep7,42,0.05146505553298535
differential_high,5,autonomous,velocity_rmse_m_s,ALL,17,0.19463484476896414
differential_high,5,autonomous,velocity_rmse_m_s,ALL,23,0.20308592833751257
differential_high,5,autonomous,velocity_rmse_m_s,ALL,42,0.19898668977047324
differential_high,5,autonomous,velocity_rmse_m_s,Sep17,17,0.20107229445056568
differential_high,5,autonomous,velocity_rmse_m_s,Sep17,23,0.21593200414659716
differential_high,5,autonomous,velocity_rmse_m_s,Sep17,42,0.2066978728242523
differential_high,5,autonomous,velocity_rmse_m_s,Sep7,17,0.18891266727420725
differential_high,5,autonomous,velocity_rmse_m_s,Sep7,23,0.1916671942849929
differential_high,5,autonomous,velocity_rmse_m_s,Sep7,42,0.19213230483378071
differential_high,5,local100ms,attitude_error_deg,ALL,17,1.5391364087417208
differential_high,5,local100ms,attitude_error_deg,ALL,23,1.5397339015070493
differential_high,5,local100ms,attitude_error_deg,ALL,42,1.598319643531885
differential_high,5,local100ms,attitude_error_deg,Sep17,17,1.7519180082601318
differential_high,5,local100ms,attitude_error_deg,Sep17,23,1.74694417464049
differential_high,5,local100ms,attitude_error_deg,Sep17,42,1.8269597152360575
differential_high,5,local100ms,attitude_error_deg,Sep7,17,1.3499972091697998
differential_high,5,local100ms,attitude_error_deg,Sep7,23,1.3555469920551022
differential_high,5,local100ms,attitude_error_deg,Sep7,42,1.395084024239287
differential_high,5,local100ms,body_rate_rmse_rad_s,ALL,17,0.6090288891792488
differential_high,5,local100ms,body_rate_rmse_rad_s,ALL,23,0.6104238464041444
differential_high,5,local100ms,body_rate_rmse_rad_s,ALL,42,0.6159137163452152
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep17,17,0.6170791750754875
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep17,23,0.6238101176795545
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep17,42,0.635862596875538
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep7,17,0.6018730794937033
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep7,23,0.5985249386037798
differential_high,5,local100ms,body_rate_rmse_rad_s,Sep7,42,0.5981813780960394
differential_high,5,local100ms,position_rmse_m,ALL,17,0.036906492230476574
differential_high,5,local100ms,position_rmse_m,ALL,23,0.037055787662816114
