group,interval,axis,cohort,seed,waveform_rmse,true_amplitude,pred_amplitude,mean_change_bias,direction_agreement
common_high,early,q,Sep17,17,0.2728583980205554,0.8158734575875287,0.7373241628861098,-0.005531507509987247,0.976530616270812
common_high,early,q,Sep17,23,0.2823384737242931,0.8158734575875287,0.7208447752082234,0.024654227833585025,0.9692302891616393
common_high,early,q,Sep17,42,0.2757473313387929,0.8158734575875287,0.7395938422348219,0.028700398787311128,0.9712835806976895
common_high,early,q,Sep7,17,0.23976946887894426,0.7211089983091458,0.6641302493633039,-0.0068884340510304235,1.0
common_high,early,q,Sep7,23,0.23946627011936453,0.7211089983091458,0.6640220195980716,-0.0037203890655552654,0.9944444444444444
common_high,early,q,Sep7,42,0.24244317687623004,0.7211089983091458,0.6651313721995958,0.014621468393830455,0.9944444444444444
common_high,early,r,ALL,17,0.12966228388562553,0.1483276824174236,0.10134143613823288,0.004675966681731352,0.7745978618702167
common_high,early,r,ALL,23,0.1320243035948195,0.1483276824174236,0.10311867978520745,0.007477209271835513,0.779182465382611
common_high,early,r,ALL,42,0.12811864112228513,0.1483276824174236,0.10095391832058248,0.009185934239727184,0.8062344202368789
common_high,early,r,Sep17,17,0.12647990107425924,0.1550102298969482,0.10519027515485727,0.0013923286059416813,0.7738677897395003
common_high,early,r,Sep17,23,0.13035479233254343,0.1550102298969482,0.11103161062138568,0.006813676573863335,0.7659290271132376
common_high,early,r,Sep17,42,0.12549319434463455,0.1550102298969482,0.10565408092134951,0.007260422506995554,0.8128829412546518
common_high,early,r,Sep7,17,0.13249106860684,0.14238764021340178,0.09792024590123341,0.007594756082433281,0.7752468148752979
common_high,early,r,Sep7,23,0.13350831360573154,0.14238764021340178,0.09608496348638235,0.008067016114477448,0.790963299399832
common_high,early,r,Sep7,42,0.13045237159130785,0.14238764021340178,0.09677599600878957,0.010897500224377524,0.8003246237766362
common_high,early,vx,ALL,17,0.07070066203197925,0.1846135746366379,0.1630729777950185,0.004237262690981205,0.9875157282164203
common_high,early,vx,ALL,23,0.07371349592577987,0.1846135746366379,0.16771252600499598,0.0037209388665170244,0.9826137674321065
common_high,early,vx,ALL,42,0.07293739722750017,0.1846135746366379,0.16892587183250143,0.0028558527119771013,0.9826137674321065
common_high,early,vx,Sep17,17,0.06986473824430532,0.189232111959496,0.18043388992180187,0.004259724007056455,0.9848345588235294
common_high,early,vx,Sep17,23,0.07336660747495699,0.189232111959496,0.18926403256599006,0.0029878556225005535,0.9744178921568627
common_high,early,vx,Sep17,42,0.07452213781161661,0.189232111959496,0.18877683319920394,0.00255125043212195,0.9744178921568627
common_high,early,vx,Sep7,17,0.07144370539880052,0.1805082081274307,0.14764105590454438,0.004217297076692095,0.9898989898989898
common_high,early,vx,Sep7,23,0.0740218412154002,0.1805082081274307,0.14855563128411228,0.004372568416753887,0.9898989898989898
common_high,early,vx,Sep7,42,0.07152873893050778,0.1805082081274307,0.151280572839877,0.0031266102940705693,0.9898989898989898
common_high,early,vy,ALL,17,0.08145350984860127,0.18458140464705952,0.15664639641973524,0.008743648613457614,0.9841948900772431
common_high,early,vy,ALL,23,0.0857654702400834,0.18458140464705952,0.16426747454478918,0.007840974270668799,0.9881164587046941
common_high,early,vy,ALL,42,0.08692560114259897,0.18458140464705952,0.16452679950251803,0.007785424670636731,0.9822341057635176
common_high,early,vy,Sep17,17,0.0628871427709348,0.15900210300098647,0.15479572403821346,0.0066488144298471955,0.9803030303030303
common_high,early,vy,Sep17,23,0.06980875693411662,0.15900210300098647,0.167379178408831,0.007071005443807767,0.9886363636363636
common_high,early,vy,Sep17,42,0.06844124033944703,0.15900210300098647,0.16219304696797307,0.008786425422210462,0.9886363636363636
common_high,early,vy,Sep7,17,0.09795694725097145,0.20731856166579116,0.1582914385366435,0.010605723443333541,0.9876543209876544
common_high,early,vy,Sep7,23,0.09994921540094276,0.20731856166579116,0.16150151555452977,0.008525391005656384,0.9876543209876544
common_high,early,vy,Sep7,42,0.103356144078734,0.20731856166579116,0.16660124619989133,0.006895646224793416,0.9765432098765431
common_high,early,vz,ALL,17,0.09672937341400306,0.5749311964995252,0.5780360072479194,0.01014605537650319,0.9976470588235294
common_high,early,vz,ALL,23,0.10398368752225141,0.5749311964995252,0.58702693728633,0.010486222050713449,0.9976470588235294
common_high,early,vz,ALL,42,0.09859695555888222,0.5749311964995252,0.5863133268337053,0.010835067764727698,0.9976470588235294
common_high,early,vz,Sep17,17,0.10438255955268497,0.5883796050533245,0.5890692429179876,0.005135843440980497,0.995
common_high,early,vz,Sep17,23,0.11452966560171267,0.5883796050533245,0.5992851567797495,-0.002388955500939589,0.995
common_high,early,vz,Sep17,42,0.10466039892853396,0.5883796050533245,0.5966671564231482,0.007800909456210838,0.995
common_high,early,vz,Sep7,17,0.08992654129073026,0.5629770555628146,0.5682286866523031,0.014599577096967804,1.0
common_high,early,vz,Sep7,23,0.09460948478495253,0.5629770555628146,0.5761307421810684,0.02193082431884948,1.0
common_high,early,vz,Sep7,42,0.09320722811919177,0.5629770555628146,0.5771099227542007,0.01353209737229824,1.0
common_high,extended,p,ALL,17,0.5446836774752433,0.909445629433873,0.7484004152407583,-0.033409373025581425,0.9960912469562989
common_high,extended,p,ALL,23,0.5401664952613866,0.909445629433873,0.7487004658057268,-0.027028824656116862,0.9960912469562989
common_high,extended,p,ALL,42,0.5420488222672254,0.909445629433873,0.7541887572810366,-0.03982778264021029,0.9943611431500704
common_high,extended,p,Sep17,17,0.5102360710909797,0.85847903860338,0.7350518846833274,-0.06842831538640012,0.9916938997821351
common_high,extended,p,Sep17,23,0.502119304640639,0.85847903860338,0.7329931656392892,-0.0594882621078654,0.9916938997821351
common_high,extended,p,Sep17,42,0.5053107373981078,0.85847903860338,0.735026626313868,-0.07154937910740845,0.9880174291938998
common_high,extended,p,Sep7,17,0.575303772039033,0.9547492657276445,0.7602657757362523,-0.002281424260409256,1.0
common_high,extended,p,Sep7,23,0.5739862202576066,0.9547492657276445,0.762662510398116,0.0018240086343262818,1.0
common_high,extended,p,Sep7,42,0.5747048977064411,0.9547492657276445,0.7712217625851865,-0.0116308080027008,1.0
common_high,extended,q,ALL,17,0.3046126002820745,0.7459543173079832,0.7032656473244008,0.009290609722475422,1.0
common_high,extended,q,ALL,23,0.31987818375127514,0.7459543173079832,0.6953592254594793,0.015127719525397784,1.0
common_high,extended,q,ALL,42,0.2921409661884184,0.7459543173079832,0.6967659144264422,0.00860411429800495,0.9963235294117647
common_high,extended,q,Sep17,17,0.31081434814888126,0.8234651779819312,0.7643721246865942,0.017302180540526572,1.0
common_high,extended,q,Sep17,23,0.3428369578962326,0.8234651779819312,0.7551931485401036,0.024688387609447835,1.0
common_high,extended,q,Sep17,42,0.30793669929032186,0.8234651779819312,0.7609211648412337,0.01941412199595753,1.0
common_high,extended,q,Sep7,17,0.29909993551157954,0.6770557744866961,0.6489487785580065,0.002169213439763286,1.0
common_high,extended,q,Sep7,23,0.29947038451131286,0.6770557744866961,0.6421735160544798,0.006629347895131073,1.0
common_high,extended,q,Sep7,42,0.278100314542282,0.6770557744866961,0.6397390251688498,-0.0010047814335084582,0.9930555555555556
common_high,extended,r,ALL,17,0.18121407986546734,0.3213539742198077,0.2684401374523945,-0.03738379944232434,0.9112202029011698
common_high,extended,r,ALL,23,0.1746178060161429,0.3213539742198077,0.2651965156263485,-0.013120036604015572,0.9257603047735875
common_high,extended,r,ALL,42,0.17939011074479697,0.3213539742198077,0.2663151102401036,-0.030945650304773364,0.9063961049873929
common_high,extended,r,Sep17,17,0.19993731270974868,0.3719841614422822,0.31358539055026835,-0.06128852672833028,0.8890791062801933
common_high,extended,r,Sep17,23,0.1911399029106613,0.3719841614422822,0.30392485362469573,-0.026028940057680097,0.9314748677248678
common_high,extended,r,Sep17,42,0.19799277928551592,0.3719841614422822,0.31427229784911226,-0.049964948829015476,0.8751473717506326
common_high,extended,r,Sep7,17,0.16457120622610613,0.27634936335538596,0.22831102358761765,-0.01613515296587462,0.9309011776753712
common_high,extended,r,Sep7,23,0.1599314976654599,0.27634936335538596,0.2307713262944843,-0.0016454557563137702,0.9206806932613384
common_high,extended,r,Sep7,42,0.16285440537526905,0.27634936335538596,0.22368649903209592,-0.014039607172113706,0.934172756753402
common_high,extended,vx,ALL,17,0.3499032216818989,1.1787315689822149,1.2104049812197293,0.03406643672003117,0.9344351874394414
common_high,extended,vx,ALL,23,0.3689410871225802,1.1787315689822149,1.2305957032492425,0.015931719051003587,0.9274604408844728
common_high,extended,vx,ALL,42,0.3783551925949194,1.1787315689822149,1.2475655546685622,0.017248598976223557,0.939684572090327
common_high,extended,vx,Sep17,17,0.34617623817867615,1.3561004070726057,1.3943337311718897,0.04691166761551216,0.9451088960381724
common_high,extended,vx,Sep17,23,0.38348702774741983,1.3561004070726057,1.4216572431496683,0.010570448061953723,0.9266110890206285
common_high,extended,vx,Sep17,42,0.416977550298975,1.3561004070726057,1.4485013319274327,0.010695587868804425,0.9508290558126085
common_high,extended,vx,Sep7,17,0.35321609590698577,1.0210703795685343,1.0469127590400307,0.022648453701825846,0.9249474464627918
common_high,extended,vx,Sep7,23,0.3560113621227229,1.0210703795685343,1.0607632233377526,0.02069729326349236,0.928215420319001
common_high,extended,vx,Sep7,42,0.34402420796909217,1.0210703795685343,1.0689559748828996,0.0230734977383739,0.9297783643371879
common_high,extended,vy,ALL,17,0.4461401465786318,1.2771349289119844,1.2456467224123255,-0.01390083055180475,0.9473537591632673
common_high,extended,vy,ALL,23,0.43693582879569887,1.2771349289119844,1.2923697215434278,-0.016624950076896322,0.9610958111913233
common_high,extended,vy,ALL,42,0.45181176532356515,1.2771349289119844,1.3042851815106145,-0.014787129471960573,0.9550904396940655
common_high,extended,vy,Sep17,17,0.4137801390234475,1.2892749587529075,1.3497062114788996,-0.009767283659295363,0.9602839723277066
common_high,extended,vy,Sep17,23,0.43280496077209385,1.2892749587529075,1.3863095537155083,-0.006121521628718791,0.9681790147055076
common_high,extended,vy,Sep17,42,0.44772183875118365,1.2892749587529075,1.3807318450234838,-0.005385733069400768,0.9632301002738345
common_high,extended,vy,Sep7,17,0.4749045977387957,1.2663437912756086,1.153149398797593,-0.017575094456257538,0.9358602363504325
common_high,extended,vy,Sep7,23,0.44060771148334776,1.2663437912756086,1.2088676485015784,-0.02596133091972079,0.9547996302898264
common_high,extended,vy,Sep7,42,0.45544725561012644,1.2663437912756086,1.2363325917213974,-0.023143926274235956,0.9478551858453819
common_high,extended,vz,ALL,17,0.3437253986572842,0.97019427461315,0.8991681685016331,-0.009045112469887597,0.9659410501601172
common_high,extended,vz,ALL,23,0.3475024119777307,0.97019427461315,0.9354321927426235,-0.03515762498467963,0.9615769528225374
common_high,extended,vz,ALL,42,0.36019375940740994,0.97019427461315,0.9215924516960383,-0.012654367431967968,0.9459630826885435
common_high,extended,vz,Sep17,17,0.3633974760008182,1.1505045294614575,1.0481239867499086,-0.057747617940134055,0.9634305923961096
common_high,extended,vz,Sep17,23,0.3822666810020172,1.1505045294614575,1.0991382159580199,-0.12150286525360571,0.9498986437955111
common_high,extended,vz,Sep17,42,0.3783944824771086,1.1505045294614575,1.0751553362247441,-0.06250391966985148,0.9338291431207473
common_high,extended,vz,Sep7,17,0.326239107685254,0.8099184925257654,0.766762996725388,0.034246003503664815,0.9681725681725681
common_high,extended,vz,Sep7,23,0.3166008395116982,0.8099184925257654,0.789915727662271,0.04159369969881022,0.9719576719576719
common_high,extended,vz,Sep7,42,0.34401533890101105,0.8099184925257654,0.7850921098927444,0.03165634566837294,0.9567488067488067
common_high,late,p,ALL,17,0.5377992782213415,0.9114593146314481,0.7706077834348088,-0.04355654285588585,0.9810215851046301
common_high,late,p,ALL,23,0.5290728310836877,0.9114593146314481,0.7636071070730869,-0.03265830734547393,0.9757902435561531
common_high,late,p,ALL,42,0.5363838233495576,0.9114593146314481,0.7755191074188508,-0.04543332202184015,0.9820242589014214
common_high,late,p,Sep17,17,0.5119008272721512,0.8663207973983589,0.7587409408688265,-0.05052554951080687,0.9912202380952381
common_high,late,p,Sep17,23,0.5032017195120324,0.8663207973983589,0.7539301617174086,-0.03810818577591427,0.9801036373047243
common_high,late,p,Sep17,42,0.509077532569675,0.8663207973983589,0.7626292539483932,-0.05365162977109058,0.98553841991342
common_high,late,p,Sep7,17,0.5608201235095107,0.9515824410608609,0.7811560879379043,-0.037361870273733826,0.9719561157796451
common_high,late,p,Sep7,23,0.5520693747029369,0.9515824410608609,0.7722088362781343,-0.027813970962860295,0.9719561157796451
common_high,late,p,Sep7,42,0.5606560818205644,0.9515824410608609,0.7869767549481465,-0.038128159578061996,0.9789005602240896
common_high,late,q,ALL,17,0.29228876888304905,0.7904199187686439,0.7376699094750203,0.01369268592874133,0.9805903814855222
common_high,late,q,ALL,23,0.3046194022563341,0.7904199187686439,0.7260434927373843,0.026059193709899762,0.9854103696814694
common_high,late,q,ALL,42,0.28889353908182747,0.7904199187686439,0.728507647961046,0.015594697780103446,0.9841283183994182
common_high,late,q,Sep17,17,0.2891818736146679,0.8793623652778397,0.7902913653912439,0.01543955614346755,0.98534255599473
common_high,late,q,Sep17,23,0.31489902580742307,0.8793623652778397,0.7760323515061123,0.03147623857967959,0.9907773386034255
common_high,late,q,Sep17,42,0.2966268525190531,0.8793623652778397,0.7821770050439705,0.021472192825966702,0.9907773386034255
common_high,late,q,Sep7,17,0.29505045356605447,0.7113599663160254,0.6908952819939326,0.012139912404540243,0.9763662263662264
common_high,late,q,Sep7,23,0.29548195909981056,0.7113599663160254,0.6816089516096261,0.021244042714539915,0.9806397306397306
common_high,late,q,Sep7,42,0.28201948269318255,0.7113599663160254,0.680801552776224,0.010370257739336107,0.9782180782180782
common_high,late,r,ALL,17,0.16748874605856037,0.3042892680248324,0.2658677494005358,-0.02210855138101744,0.8973255974251195
common_high,late,r,ALL,23,0.16631980883881514,0.3042892680248324,0.2601051680831726,0.00065789220193756,0.9068223536578873
common_high,late,r,ALL,42,0.1662694750623632,0.3042892680248324,0.2637843839070944,-0.0125758099934629,0.9078428338447194
common_high,late,r,Sep17,17,0.18261266366472176,0.3649477604398583,0.3097123544817868,-0.027544345226415724,0.8866416205745474
common_high,late,r,Sep17,23,0.1802875598992313,0.3649477604398583,0.30450262357476554,0.0003538746667100809,0.8984888942358454
common_high,late,r,Sep17,42,0.18614198770852725,0.3649477604398583,0.3085360986679499,-0.0147947194686357,0.9024118005977763
common_high,late,r,Sep7,17,0.15404526374197247,0.250370608100365,0.2268947671060904,-0.017276734629552298,0.9068224657367393
common_high,late,r,Sep7,23,0.15390403011844522,0.250370608100365,0.22064076320175666,0.0009281300110286525,0.9142298731441466
common_high,late,r,Sep7,42,0.14860501937688406,0.250370608100365,0.22400508189744517,-0.010603446015531523,0.9126704189531135
common_high,late,vx,ALL,17,0.22458682863358853,0.7005598668873619,0.6928067842747624,0.025121690670648966,0.9492749743348341
common_high,late,vx,ALL,23,0.23499453228100367,0.7005598668873619,0.7083843592020517,0.015266131397168425,0.9440150926043642
common_high,late,vx,ALL,42,0.233088389151155,0.7005598668873619,0.7186604233602886,0.014105135079756014,0.94484874732229
common_high,late,vx,Sep17,17,0.23218305891832092,0.8109986169406168,0.8127753904819581,0.03286887461361803,0.9439440101377883
common_high,late,vx,Sep17,23,0.24963693272205495,0.8109986169406168,0.8414812515104628,0.012720540782163283,0.9568739043176824
common_high,late,vx,Sep17,42,0.25362255121322674,0.8109986169406168,0.8627230413366485,0.012203850819342556,0.9529502213179124
common_high,late,vx,Sep7,17,0.21783462393604858,0.6023920890622465,0.5861680232016995,0.01823530494356535,0.9540136091766526
common_high,late,vx,Sep7,23,0.2219790652222914,0.6023920890622465,0.590076010483464,0.017528878610506334,0.9325850377480811
common_high,late,vx,Sep7,42,0.21483580065153565,0.6023920890622465,0.5906047629368576,0.01579516553345687,0.9376474371039589
common_high,late,vy,ALL,17,0.22948029327663358,0.7492669210612484,0.706219958254817,0.007158043973594303,0.9706484043638023
common_high,late,vy,ALL,23,0.24397122418740813,0.7492669210612484,0.7333264132534224,0.004335691049541113,0.986188443909032
common_high,late,vy,ALL,42,0.2386875754203937,0.7492669210612484,0.7330279302085397,0.005167812019309965,0.9783367815049402
common_high,late,vy,Sep17,17,0.20816652154906384,0.7508700008019304,0.7521485352149659,-0.0025258395743185677,0.9787946428571429
common_high,late,vy,Sep17,23,0.24668808587970809,0.7508700008019304,0.7873117898342172,-0.00405460696817854,0.9955357142857143
common_high,late,vy,Sep17,42,0.23757845225072852,0.7508700008019304,0.770235739366808,0.00025581471875470597,0.9851009316770186
common_high,late,vy,Sep7,17,0.24842586814558448,0.7478419612917533,0.6653945565124624,0.015765940460627965,0.9634073034808329
common_high,late,vy,Sep7,23,0.24155623601647486,0.7478419612917533,0.6853394118482714,0.011793733731958581,0.9778797591297591
common_high,late,vy,Sep7,42,0.23967346268231834,0.7478419612917533,0.6999543220678568,0.00953403184202575,0.9723242035742037
common_high,late,vz,ALL,17,0.2879355404434291,0.8748282408365702,0.8279936606659121,0.026198306231593606,0.971885943488291
