model,seed,flight_id,cohort,horizon_s,n_windows,metric,value
B2_StandardGRU,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,velocity_z_rmse_m_s,0.1078301761943839
B2_StandardGRU,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,velocity_z_rmse_m_s,0.1305291365773733
B2_StandardGRU,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,velocity_z_rmse_m_s,0.2140718845193207
B2_StandardGRU,42,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,velocity_z_rmse_m_s,0.2764239684471071
B2_StandardGRU,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,velocity_z_rmse_m_s,0.1018412716681701
B2_StandardGRU,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,velocity_z_rmse_m_s,0.1434769260520053
B2_StandardGRU,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,velocity_z_rmse_m_s,0.2033580234906817
B2_StandardGRU,42,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,velocity_z_rmse_m_s,0.2876485169869424
B2_StandardGRU,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,velocity_z_rmse_m_s,0.1134049859840349
B2_StandardGRU,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,velocity_z_rmse_m_s,0.1480260468689006
B2_StandardGRU,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,velocity_z_rmse_m_s,0.2096702746168791
B2_StandardGRU,42,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,velocity_z_rmse_m_s,0.283804340872742
B2_StandardGRU,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,velocity_z_rmse_m_s,0.0971847477772101
B2_StandardGRU,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,velocity_z_rmse_m_s,0.1378078436205272
B2_StandardGRU,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,velocity_z_rmse_m_s,0.2420912775583024
B2_StandardGRU,42,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,velocity_z_rmse_m_s,0.3694098631491792
B2_StandardGRU,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,velocity_z_rmse_m_s,0.0892192444024336
B2_StandardGRU,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,velocity_z_rmse_m_s,0.1094357606563345
B2_StandardGRU,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,velocity_z_rmse_m_s,0.1703129235351833
B2_StandardGRU,42,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,velocity_z_rmse_m_s,0.2409202720373065
B2_StandardGRU,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,velocity_z_rmse_m_s,0.0887075583463602
B2_StandardGRU,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,velocity_z_rmse_m_s,0.1056476180343141
B2_StandardGRU,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,velocity_z_rmse_m_s,0.170194762575279
B2_StandardGRU,42,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,velocity_z_rmse_m_s,0.2278670425052888
B2_StandardGRU,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,velocity_z_rmse_m_s,0.0968985469770099
B2_StandardGRU,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,velocity_z_rmse_m_s,0.1300529994552309
B2_StandardGRU,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,velocity_z_rmse_m_s,0.1564874742723755
B2_StandardGRU,42,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,velocity_z_rmse_m_s,0.213727369766569
B2_StandardGRU,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,velocity_z_rmse_m_s,0.0878592272222892
B2_StandardGRU,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,velocity_z_rmse_m_s,0.1206247490175839
B2_StandardGRU,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,velocity_z_rmse_m_s,0.2414483273797808
B2_StandardGRU,42,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,velocity_z_rmse_m_s,0.2667457054033773
B2_StandardGRU,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,velocity_z_rmse_m_s,0.1007720080350563
B2_StandardGRU,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,velocity_z_rmse_m_s,0.1137065852413174
B2_StandardGRU,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,velocity_z_rmse_m_s,0.1846438089961542
B2_StandardGRU,42,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,velocity_z_rmse_m_s,0.2762664925041684
B0_ConstantVelocity,,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_p_rmse_rad_s,0.8773389900416959
B0_ConstantVelocity,,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_p_rmse_rad_s,0.7912345144376798
B0_ConstantVelocity,,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_p_rmse_rad_s,0.7153755600298292
B0_ConstantVelocity,,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_p_rmse_rad_s,0.7148153916087862
B0_ConstantVelocity,,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_p_rmse_rad_s,0.8650475224468621
B0_ConstantVelocity,,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_p_rmse_rad_s,0.7745015898449645
B0_ConstantVelocity,,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_p_rmse_rad_s,0.7622252444531765
B0_ConstantVelocity,,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_p_rmse_rad_s,0.6994099977703102
B0_ConstantVelocity,,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_p_rmse_rad_s,0.6665882561416911
B0_ConstantVelocity,,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_p_rmse_rad_s,0.6247012252415227
B0_ConstantVelocity,,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_p_rmse_rad_s,0.7084314759574368
B0_ConstantVelocity,,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_p_rmse_rad_s,0.6356055276497454
B0_ConstantVelocity,,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_p_rmse_rad_s,0.7877575925914172
B0_ConstantVelocity,,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_p_rmse_rad_s,0.741735993673305
B0_ConstantVelocity,,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_p_rmse_rad_s,0.7287659198467238
B0_ConstantVelocity,,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_p_rmse_rad_s,0.7443540081169869
B0_ConstantVelocity,,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_p_rmse_rad_s,0.8509012942190209
B0_ConstantVelocity,,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_p_rmse_rad_s,0.7317454584281097
B0_ConstantVelocity,,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_p_rmse_rad_s,0.6516069160072425
B0_ConstantVelocity,,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_p_rmse_rad_s,0.679325750646753
B0_ConstantVelocity,,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_p_rmse_rad_s,0.9678236325679294
B0_ConstantVelocity,,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_p_rmse_rad_s,0.8103930510284945
B0_ConstantVelocity,,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_p_rmse_rad_s,0.7672461124920347
B0_ConstantVelocity,,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_p_rmse_rad_s,0.8510015412941054
B0_ConstantVelocity,,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_p_rmse_rad_s,0.9071802683790098
B0_ConstantVelocity,,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_p_rmse_rad_s,0.7976808134897229
B0_ConstantVelocity,,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_p_rmse_rad_s,0.7622111717815893
B0_ConstantVelocity,,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_p_rmse_rad_s,0.7664489593600481
B0_ConstantVelocity,,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_p_rmse_rad_s,1.0434231977102808
B0_ConstantVelocity,,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_p_rmse_rad_s,0.859416111987502
B0_ConstantVelocity,,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_p_rmse_rad_s,0.8368142192566312
B0_ConstantVelocity,,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_p_rmse_rad_s,0.8767140336161297
B0_ConstantVelocity,,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_p_rmse_rad_s,0.8047182844607202
B0_ConstantVelocity,,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_p_rmse_rad_s,0.7584472268310232
B0_ConstantVelocity,,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_p_rmse_rad_s,0.6657911372829286
B0_ConstantVelocity,,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_p_rmse_rad_s,0.7056474726393767
B0_ConstantVelocity,,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_p_rmse_rad_s,0.8707830228562065
B0_ConstantVelocity,,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_p_rmse_rad_s,0.8828690446922408
B0_ConstantVelocity,,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_p_rmse_rad_s,0.8371737293302058
B0_ConstantVelocity,,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_p_rmse_rad_s,0.8863772398309056
B0_ConstantVelocity,,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_p_rmse_rad_s,0.9430872669831422
B0_ConstantVelocity,,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_p_rmse_rad_s,1.0646298931071931
B0_ConstantVelocity,,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_p_rmse_rad_s,0.9465085917700824
B0_ConstantVelocity,,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_p_rmse_rad_s,0.8416927706602553
B0_ConstantVelocity,,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_p_rmse_rad_s,0.8920329594771628
B0_ConstantVelocity,,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_p_rmse_rad_s,0.9373047826276955
B0_ConstantVelocity,,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_p_rmse_rad_s,0.8383354029588843
B0_ConstantVelocity,,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_p_rmse_rad_s,0.8351710705905036
B0_ConstantVelocity,,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_p_rmse_rad_s,0.7731966957325667
B0_ConstantVelocity,,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_p_rmse_rad_s,0.861368224275582
B0_ConstantVelocity,,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_p_rmse_rad_s,0.8384907078299192
B0_ConstantVelocity,,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_p_rmse_rad_s,0.7945044837421047
B0_ConstantVelocity,,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_p_rmse_rad_s,1.0309210076888176
B0_ConstantVelocity,,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_p_rmse_rad_s,1.0003416919242625
B0_ConstantVelocity,,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_p_rmse_rad_s,0.8607971350183131
B0_ConstantVelocity,,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_p_rmse_rad_s,0.9201735792860787
B0_ConstantVelocity,,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_p_rmse_rad_s,0.8854154956019682
B0_ConstantVelocity,,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_p_rmse_rad_s,0.8754214791066485
B0_ConstantVelocity,,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_p_rmse_rad_s,0.7844614088224083
B0_ConstantVelocity,,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_p_rmse_rad_s,0.9141485554036746
B0_ConstantVelocity,,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_p_rmse_rad_s,1.2190607737618826
B0_ConstantVelocity,,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_p_rmse_rad_s,1.0100118735043997
B0_ConstantVelocity,,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_p_rmse_rad_s,0.8321990611268734
B0_ConstantVelocity,,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_p_rmse_rad_s,1.0235757659093965
B0_ConstantVelocity,,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_p_rmse_rad_s,0.9459617754433083
B0_ConstantVelocity,,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_p_rmse_rad_s,0.9580100980806048
B0_ConstantVelocity,,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_p_rmse_rad_s,0.7863684268527685
B0_ConstantVelocity,,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_p_rmse_rad_s,0.9441095182533333
B1_MLP,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_p_rmse_rad_s,0.5418977345052082
B1_MLP,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_p_rmse_rad_s,0.5598682957261375
B1_MLP,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_p_rmse_rad_s,0.551240330760935
B1_MLP,17,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_p_rmse_rad_s,0.5142587454429
B1_MLP,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_p_rmse_rad_s,0.5807384091109687
B1_MLP,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_p_rmse_rad_s,0.5501104046934605
B1_MLP,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_p_rmse_rad_s,0.5666716099927341
B1_MLP,17,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_p_rmse_rad_s,0.5417777422349329
B1_MLP,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_p_rmse_rad_s,0.4985070116839354
B1_MLP,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_p_rmse_rad_s,0.5166811225858852
B1_MLP,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_p_rmse_rad_s,0.5445539568568949
B1_MLP,17,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_p_rmse_rad_s,0.4704478645123743
B1_MLP,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_p_rmse_rad_s,0.550382331781681
B1_MLP,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_p_rmse_rad_s,0.505366950025077
B1_MLP,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_p_rmse_rad_s,0.502762263854528
B1_MLP,17,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_p_rmse_rad_s,0.5576298745580168
B1_MLP,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.1,138,body_rate_p_rmse_rad_s,0.5288874834528847
B1_MLP,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.2,138,body_rate_p_rmse_rad_s,0.48575520192240856
B1_MLP,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,0.5,138,body_rate_p_rmse_rad_s,0.4477509509626909
B1_MLP,17,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,1.0,138,body_rate_p_rmse_rad_s,0.44528908510285053
B1_MLP,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.1,131,body_rate_p_rmse_rad_s,0.5115315805117434
B1_MLP,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.2,131,body_rate_p_rmse_rad_s,0.42271705821974404
B1_MLP,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,0.5,131,body_rate_p_rmse_rad_s,0.46906241985615743
B1_MLP,17,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,1.0,131,body_rate_p_rmse_rad_s,0.5637159544027032
B1_MLP,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.1,146,body_rate_p_rmse_rad_s,0.5290892658051096
B1_MLP,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.2,146,body_rate_p_rmse_rad_s,0.6148452571765386
B1_MLP,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,0.5,146,body_rate_p_rmse_rad_s,0.49891719519857436
B1_MLP,17,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,1.0,146,body_rate_p_rmse_rad_s,0.529237930095165
B1_MLP,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.1,114,body_rate_p_rmse_rad_s,0.5741796437064391
B1_MLP,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.2,114,body_rate_p_rmse_rad_s,0.5414140767635138
B1_MLP,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,0.5,114,body_rate_p_rmse_rad_s,0.5556790939655345
B1_MLP,17,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,1.0,114,body_rate_p_rmse_rad_s,0.5807493137723476
B1_MLP,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.1,168,body_rate_p_rmse_rad_s,0.5536206421025911
B1_MLP,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.2,168,body_rate_p_rmse_rad_s,0.5566547376487532
B1_MLP,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,0.5,168,body_rate_p_rmse_rad_s,0.5164290013428191
B1_MLP,17,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,1.0,168,body_rate_p_rmse_rad_s,0.5456381867864953
B1_MLP,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.1,182,body_rate_p_rmse_rad_s,0.5620653726512788
B1_MLP,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.2,182,body_rate_p_rmse_rad_s,0.575736485981198
B1_MLP,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,0.5,182,body_rate_p_rmse_rad_s,0.6006700313198257
B1_MLP,17,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,1.0,182,body_rate_p_rmse_rad_s,0.5540079175167425
B1_MLP,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.1,160,body_rate_p_rmse_rad_s,0.5176831269763431
B1_MLP,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.2,160,body_rate_p_rmse_rad_s,0.6260338984011538
B1_MLP,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,0.5,160,body_rate_p_rmse_rad_s,0.7659231507587482
B1_MLP,17,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,1.0,160,body_rate_p_rmse_rad_s,0.6431107420103772
B1_MLP,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.1,161,body_rate_p_rmse_rad_s,0.5846621194469289
B1_MLP,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.2,161,body_rate_p_rmse_rad_s,0.5797266416149472
B1_MLP,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,0.5,161,body_rate_p_rmse_rad_s,0.6325035450491903
B1_MLP,17,2026.9.7/log_24_2026-9-7-06-16-04.ulg,Sep7,1.0,161,body_rate_p_rmse_rad_s,0.598584732894997
B1_MLP,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.1,150,body_rate_p_rmse_rad_s,0.49081381717198663
B1_MLP,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.2,150,body_rate_p_rmse_rad_s,0.6357457039559018
B1_MLP,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,0.5,150,body_rate_p_rmse_rad_s,0.5749746514544615
B1_MLP,17,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,1.0,150,body_rate_p_rmse_rad_s,0.5438830601459461
B1_MLP,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.1,155,body_rate_p_rmse_rad_s,0.5384167877036594
B1_MLP,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.2,155,body_rate_p_rmse_rad_s,0.6086651445073676
B1_MLP,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,0.5,155,body_rate_p_rmse_rad_s,0.5934590750486454
B1_MLP,17,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,1.0,155,body_rate_p_rmse_rad_s,0.6129312817565774
B1_MLP,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.1,140,body_rate_p_rmse_rad_s,0.5460667334241914
B1_MLP,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.2,140,body_rate_p_rmse_rad_s,0.5802289393398891
B1_MLP,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,0.5,140,body_rate_p_rmse_rad_s,0.5532828517740818
B1_MLP,17,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,1.0,140,body_rate_p_rmse_rad_s,0.5706865798329002
B1_MLP,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.1,201,body_rate_p_rmse_rad_s,0.6347718956043839
B1_MLP,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.2,201,body_rate_p_rmse_rad_s,0.5600138430761322
B1_MLP,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,0.5,201,body_rate_p_rmse_rad_s,0.5750615956053022
B1_MLP,17,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,1.0,201,body_rate_p_rmse_rad_s,0.5660660715219767
B1_MLP,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.1,164,body_rate_p_rmse_rad_s,0.5134960001489229
B1_MLP,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.2,164,body_rate_p_rmse_rad_s,0.49510714439678943
B1_MLP,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,0.5,164,body_rate_p_rmse_rad_s,0.5227049580048069
B1_MLP,17,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,1.0,164,body_rate_p_rmse_rad_s,0.6325982812283091
B1_MLP,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.1,130,body_rate_p_rmse_rad_s,0.5398378952526363
B1_MLP,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.2,130,body_rate_p_rmse_rad_s,0.5711358627383624
B1_MLP,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,0.5,130,body_rate_p_rmse_rad_s,0.5380905168033024
B1_MLP,23,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,1.0,130,body_rate_p_rmse_rad_s,0.5305630321183541
B1_MLP,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.1,145,body_rate_p_rmse_rad_s,0.5815018517758508
B1_MLP,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.2,145,body_rate_p_rmse_rad_s,0.5535839782829315
B1_MLP,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,0.5,145,body_rate_p_rmse_rad_s,0.5641589076291097
B1_MLP,23,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,1.0,145,body_rate_p_rmse_rad_s,0.5428492697229849
B1_MLP,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.1,144,body_rate_p_rmse_rad_s,0.505079368977158
B1_MLP,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.2,144,body_rate_p_rmse_rad_s,0.5065831338656688
B1_MLP,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,0.5,144,body_rate_p_rmse_rad_s,0.5415201911629063
B1_MLP,23,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,1.0,144,body_rate_p_rmse_rad_s,0.48532964354916447
B1_MLP,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.1,153,body_rate_p_rmse_rad_s,0.5370209283251558
B1_MLP,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.2,153,body_rate_p_rmse_rad_s,0.5115109798457389
B1_MLP,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,0.5,153,body_rate_p_rmse_rad_s,0.5158275124137932
B1_MLP,23,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,1.0,153,body_rate_p_rmse_rad_s,0.5472348455051949
