variable,split,channel,step,output,bin,bin_edges,near_zero_fraction,positive_fraction,negative_fraction,count,mean,std,min,p1,median,p99,max
tail_magnitude,train,motor,1,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,1,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,motor,5,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,0.39452889999374746,0.12357692824361259,0.0489950142800807,0.061725672334432526,0.412289023399353,0.7213383316993712,0.7696449160575867
tail_magnitude,train,motor,5,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,0.39365096114575865,0.1221219905529254,0.0851750299334526,0.09043148905038827,0.39817389845848083,0.8401265144348142,0.8805691599845886
tail_magnitude,train,motor,5,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,0.40311793886125086,0.14373007641270777,0.0833272859454155,0.09009092301130292,0.3969371020793915,0.833103597164154,0.8470937013626099
tail_magnitude,train,motor,5,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.925,0.075,200,0.0472868956730235,0.03762447787904399,-0.1115798875689506,-0.030498502757400205,0.0433474741876125,0.14951467514038083,0.1762509196996688
tail_magnitude,train,motor,5,ay_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.855,0.145,200,0.038409678142052116,0.03681425393799546,-0.0782012939453125,-0.04828095063567161,0.03641843795776365,0.12067138411104666,0.1370906829833984
tail_magnitude,train,motor,5,ay_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.825,0.175,200,0.03916471999324128,0.04806842381294051,-0.0810623094439506,-0.07297039031982419,0.034093856811523396,0.19184349477291088,0.2263784259557724
tail_magnitude,train,motor,5,az_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.01,0.99,200,-0.350074376524426,0.12894724235330066,-0.6163120269775391,-0.6058609485626221,-0.37160512804985046,-0.04765808214433547,0.0157952308654785
tail_magnitude,train,motor,5,az_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.0,1.0,200,-0.35401062889024615,0.13398187558315472,-0.8527039885520935,-0.8180796504020691,-0.36382672190666193,-0.0692248344421387,-0.0566244088113307
tail_magnitude,train,motor,5,az_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.005,0.995,200,-0.36825081134215,0.14501724685662046,-0.8712112307548523,-0.7489251494407654,-0.3754570782184601,-0.06829917427152403,0.0165104866027832
tail_magnitude,train,motor,5,frequency_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,9.22889086008072,1.0284799718227382,5.15964412689209,5.442887296676636,9.555851459503174,10.622440023422241,10.805367469787598
tail_magnitude,train,motor,5,frequency_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,9.19805102109909,0.8695209078065651,5.757390975952148,6.186260671615601,9.466845035552979,10.690259847640991,10.713785171508787
tail_magnitude,train,motor,5,frequency_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,9.294494817256927,0.9655640154094379,6.091236591339111,6.2037156248092655,9.534468173980713,10.762361040115357,10.777487754821776
tail_magnitude,train,motor,5,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.43,0.57,200,-0.1399749442539178,0.877395678269087,-3.631591558456421,-2.378282544612884,-0.1133382245898246,1.7856644403934454,2.6343462467193604
tail_magnitude,train,motor,5,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.46,0.54,200,-0.06877508020028472,0.8245202140103999,-3.6840436458587646,-1.6025208246707916,-0.05659460648894305,1.6018627882003778,1.78903329372406
tail_magnitude,train,motor,5,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.005,0.485,0.51,200,0.007537786579632666,0.9435406984125464,-3.5457608699798584,-2.43016361951828,-0.0110864629969,2.1965628838539044,3.5548207759857178
tail_magnitude,train,motor,5,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.4,0.6,200,-0.06171372316079214,0.2681262398665502,-1.2992619276046753,-0.7041425406932831,-0.04774331673979755,0.5259203904867152,0.8707045912742615
tail_magnitude,train,motor,5,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.31,0.69,200,-0.13296938659099397,0.3143069433387119,-1.102447509765625,-0.7811784148216248,-0.11563300341367715,0.5103161185979835,1.035511493682861
tail_magnitude,train,motor,5,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.205,0.795,200,-0.19652006987307685,0.333567180969668,-1.60670268535614,-0.9325301057100296,-0.16140936315059662,0.825376451015472,1.302122950553894
tail_magnitude,train,motor,5,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,0.2144904916640371,0.10672446470365039,0.0223219376057386,0.0261068325489759,0.2052783817052841,0.5470550060272216,0.6316303610801697
tail_magnitude,train,motor,5,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.985,0.015,200,0.18799319402780384,0.10728613535529564,-0.0268667917698621,-0.005834996239282178,0.1952051967382431,0.5174066126346583,0.6896852850914001
tail_magnitude,train,motor,5,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.925,0.075,200,0.18772915548179298,0.13909194184744433,-0.1065656468272209,-0.07322192184627055,0.18370150029659266,0.5919858807325348,0.9025930762290956
tail_magnitude,train,rudder,0,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,ay_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,ay_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,az_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,az_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,az_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,frequency_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,frequency_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,frequency_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,0,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.99,0.01,200,0.2563625441165641,0.11934798443948336,-0.0592470131814479,0.0117063513305038,0.25759637355804443,0.5364963412284849,0.6348490118980408
tail_magnitude,train,rudder,1,ay_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,1.0,0.0,200,0.26922045717015863,0.10591176822319848,0.0385046005249023,0.04384278878569603,0.2697110176086426,0.4942032399773592,0.5654096603393555
tail_magnitude,train,rudder,1,ay_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.99,0.01,200,0.2794153843563981,0.11906600657175731,-0.0166893005371093,0.006038546101190121,0.28380751609802246,0.5589726567268368,0.5962848663330078
tail_magnitude,train,rudder,1,az_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,az_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,az_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,frequency_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,frequency_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,frequency_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,rudder,1,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.995,0.005,200,0.618907275707461,0.2895077539051725,-0.1453086733818054,0.014893113644793567,0.6006062030792236,1.3227075636386871,1.5281437635421753
tail_magnitude,train,rudder,1,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.99,0.01,200,0.6458092756569386,0.26162724927104386,-0.0473186336457729,0.041604932434856856,0.6373375058174133,1.2130969750881182,1.410603404045105
tail_magnitude,train,rudder,1,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.985,0.015,200,0.6752802543528378,0.2821053200485684,-0.1434683799743652,-0.011396407159045295,0.6961486637592316,1.3288294076919547,1.5147327184677124
tail_magnitude,train,rudder,5,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.505,0.495,200,-0.001959297737703308,0.011909529671938915,-0.0769197940826416,-0.041789110749959904,0.00011920928045580591,0.018522776663303295,0.0219345074146986
tail_magnitude,train,rudder,5,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",0.005,0.605,0.39,200,0.0010261032031394141,0.010906071976384562,-0.0386238098144531,-0.030998585764318617,0.0022053718566894,0.025613604113459552,0.0324845314025878
tail_magnitude,train,rudder,5,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.645,0.355,200,0.004044770980508458,0.013419334251435704,-0.0362992286682128,-0.030834076944738623,0.0027418134268373,0.04860281571745858,0.0610351525247097
tail_magnitude,train,rudder,5,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.98,0.02,200,0.5687670104950666,0.2375495823732068,-0.1213550493121147,-0.01698851585388178,0.569567084312439,1.0620933771133416,1.1811256408691406
tail_magnitude,train,rudder,5,ay_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.98,0.02,200,0.6227728372998536,0.24530511722845164,-0.1852512210607528,-0.07083028554916374,0.6548910737037659,1.0521042346954343,1.100301742553711
tail_magnitude,train,rudder,5,ay_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.99,0.01,200,0.6568753344379366,0.2643654476974543,-0.0902414247393608,0.012567042419686852,0.6966888308525085,1.0836857557296748,1.165926456451416
tail_magnitude,train,rudder,5,az_b,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.95,0.05,200,0.05500532370642755,0.03556800129092899,-0.052690502256155,-0.013694762261584394,0.05315243825316425,0.16043899953365318,0.1711845248937606
tail_magnitude,train,rudder,5,az_b,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.98,0.02,200,0.06030387875740411,0.030374523002325376,-0.0076293940655887,-0.005738734733313309,0.0578314028680324,0.13088345527648912,0.1646280139684677
tail_magnitude,train,rudder,5,az_b,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.985,0.015,200,0.06853028761688616,0.03738036768787265,-0.0092983245849609,-0.002274513242300556,0.06431341171264646,0.18454088270664204,0.2205371707677841
tail_magnitude,train,rudder,5,frequency_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.02,0.98,0.0,200,0.04334483193000773,0.018800752338899437,0.0,0.0,0.0477433167397975,0.08758533000946038,0.0955462381243705
tail_magnitude,train,rudder,5,frequency_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.005,0.995,0.0,200,0.044364547401200924,0.017347541170395,0.0,0.011861472395248662,0.04775821790099135,0.08359580487012858,0.0836253091692924
tail_magnitude,train,rudder,5,frequency_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.02,0.98,0.0,200,0.046725237739738024,0.02047367626170171,0.0,0.0,0.0477768443524837,0.09560094401240342,0.1274049282073974
tail_magnitude,train,rudder,5,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.885,0.115,200,0.131510536582864,0.15112774556303546,-0.3728866279125213,-0.1744365544617176,0.10603665560483924,0.6221389764547336,0.7896422743797302
tail_magnitude,train,rudder,5,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.84,0.16,200,0.14809063939203043,0.17794687235222084,-0.4177093207836151,-0.35769459605216974,0.1366138458251953,0.5877089500427246,0.6198883056640625
tail_magnitude,train,rudder,5,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.85,0.15,200,0.14282674716851035,0.1827657039676625,-0.3385543525218963,-0.28060436248779297,0.1120716258883476,0.6590937972068786,0.7061957716941833
tail_magnitude,train,rudder,5,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.03,0.97,200,-0.09748944019782353,0.07272318889844125,-0.463008850812912,-0.329956978559494,-0.09346007555723185,0.1254653855413193,0.1854896396398544
tail_magnitude,train,rudder,5,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.065,0.935,200,-0.08811596277868372,0.06663904498874647,-0.3255381882190704,-0.271407365500927,-0.0837445184588432,0.025215147081762118,0.0758171081542968
tail_magnitude,train,rudder,5,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.175,0.825,200,-0.06660946767056881,0.07587682388241804,-0.3407001197338104,-0.2505040168762207,-0.06815791130065915,0.1351594924926755,0.2603530883789062
tail_magnitude,train,rudder,5,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",0.0,0.935,0.065,200,0.7067648240446579,0.47537912010605454,-1.0595917701721191,-0.5418442189693451,0.7361117303371429,1.8809880614280694,1.981139063835144
tail_magnitude,train,rudder,5,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",0.0,0.925,0.075,200,0.8142057754099369,0.4839132789109718,-1.1326074600219729,-0.4979499879479408,0.8726938962936401,1.6812548339366904,1.8625258207321167
tail_magnitude,train,rudder,5,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",0.0,0.93,0.07,200,0.8834249891154468,0.5333452220308308,-0.9425281882286072,-0.7485186457633972,0.9857546091079712,1.8037607073783875,1.9265114068984983
tail_magnitude,train,tail_diff,0,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,ay_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,ay_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,az_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,az_b,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,az_b,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,frequency_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,frequency_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,frequency_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,p_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,p_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,p_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,q_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,q_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,q_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,r_dot,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,r_dot,1,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,0,r_dot,2,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tail_magnitude,train,tail_diff,1,ax_b,0,"[0.3260417977968843, 0.5383920470873371]",0.975,0.01,0.015,200,-5.77419961018677e-07,8.413693601598459e-06,-5.960464113741182e-05,-5.960464113741182e-05,0.0,3.725290071084851e-08,5.960464113741182e-05
tail_magnitude,train,tail_diff,1,ax_b,1,"[0.3260417977968843, 0.5383920470873371]",0.93,0.03,0.04,200,1.8626450355441192e-08,1.0178277182042184e-05,-5.960464113741182e-05,-3.010034377439297e-05,0.0,3.0100343774392697e-05,5.960464113741182e-05
tail_magnitude,train,tail_diff,1,ax_b,2,"[0.3260417977968843, 0.5383920470873371]",0.945,0.01,0.045,200,-7.636844668468257e-07,5.272272615871533e-06,-2.980232056870591e-05,-2.980232056870591e-05,0.0,1.49011602843394e-07,2.235173997178208e-05
tail_magnitude,train,tail_diff,1,ay_b,0,"[0.3260417977968843, 0.5383920470873371]",1.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
