point_index,role
39702,fit
39704,fit
39706,fit
39708,fit
39710,fit
39712,fit
39714,fit
39716,fit
39718,fit
39720,fit
39722,fit
39724,fit
39726,fit
39728,fit
39730,fit
39732,fit
39734,fit
39736,fit
39738,fit
39740,fit
39742,fit
39744,fit
39746,fit
39748,fit
39750,fit
39752,fit
39754,fit
39756,fit
39758,fit
39760,fit
39762,fit
39764,fit
39766,fit
39768,fit
39770,fit
39772,fit
39774,fit
39776,fit
39778,fit
39780,fit
39782,fit
39784,fit
39786,fit
39788,fit
39790,fit
39792,fit
39794,fit
39796,fit
39798,fit
39800,fit
39802,fit
39804,fit
39806,fit
39808,fit
39810,fit
39812,fit
39814,fit
39816,fit
39818,fit
39820,fit
39822,fit
39824,fit
39826,fit
39828,fit
39830,fit
39832,fit
39834,fit
39836,fit
39838,fit
39840,fit
39842,fit
39844,fit
39846,fit
39848,fit
39850,fit
39852,fit
39854,fit
39856,fit
39858,fit
39860,fit
39862,fit
39864,fit
39866,fit
39868,fit
39870,fit
39872,fit
39874,fit
39876,fit
39878,fit
39880,fit
39882,fit
39884,fit
39886,fit
39888,fit
39890,fit
39892,fit
39894,fit
39896,fit
39898,fit
39900,fit
39902,fit
39904,fit
39906,fit
39908,fit
39910,fit
39912,fit
39914,fit
39916,fit
39918,fit
39920,fit
39922,fit
39924,fit
39926,fit
39928,fit
39930,fit
39932,fit
39934,fit
39936,fit
39938,fit
39940,fit
39942,fit
39944,fit
39946,fit
39948,fit
39950,fit
39952,fit
39954,fit
39956,fit
39958,fit
39960,fit
39962,fit
39964,fit
39966,fit
39968,fit
39970,fit
39972,fit
39974,fit
39976,fit
39978,fit
39980,fit
39982,fit
39984,fit
39986,fit
39988,fit
39990,fit
39992,fit
39994,fit
39996,fit
39998,fit
40000,fit
40002,fit
40004,fit
40006,fit
40008,fit
40010,fit
40012,fit
40014,fit
40016,fit
40018,fit
40020,fit
40022,fit
40024,fit
40026,fit
40028,fit
40030,fit
40032,fit
40034,fit
40036,fit
40038,fit
40040,fit
40042,fit
40044,fit
40046,fit
40048,fit
40050,fit
40052,fit
40054,fit
40056,fit
40058,fit
40060,fit
40062,fit
40064,fit
40066,fit
40068,fit
40070,fit
40072,fit
40074,fit
40076,fit
40078,fit
40080,fit
40082,fit
40084,fit
40086,fit
40088,fit
40090,fit
40092,fit
40094,fit
40096,fit
40098,fit
40100,fit
40102,fit
40104,fit
40106,fit
40108,fit
40110,fit
40112,fit
40114,fit
40116,fit
40118,fit
40120,fit
40122,fit
40124,fit
40126,fit
40128,fit
40130,fit
40132,fit
40134,fit
40136,fit
40138,fit
40140,fit
40142,fit
40144,fit
40146,fit
40148,fit
40150,fit
40152,fit
40154,fit
40156,fit
40158,fit
40160,fit
40162,fit
40164,fit
40166,fit
40168,fit
40170,fit
40172,fit
40174,fit
40176,fit
40178,fit
40180,fit
40182,fit
40184,fit
40186,fit
40188,fit
40190,fit
40192,fit
40194,fit
40196,fit
40198,fit
40200,fit
40202,fit
40204,fit
40206,fit
40208,fit
40210,fit
40212,fit
40214,fit
40216,fit
40218,fit
40220,fit
40222,fit
40224,fit
40226,fit
40228,fit
40230,fit
40232,fit
40234,fit
40236,fit
40238,fit
40240,fit
40242,fit
40244,fit
40246,fit
40248,fit
40250,fit
40252,fit
40254,fit
40256,fit
40258,fit
40260,fit
40262,fit
40264,fit
40266,fit
40268,fit
40270,fit
40272,fit
40274,fit
40276,fit
40278,fit
40280,fit
40282,fit
40284,fit
40286,fit
40288,fit
40290,fit
40292,fit
40294,fit
40296,fit
40298,fit
40300,fit
40302,fit
40304,fit
40306,fit
40308,fit
40310,fit
40312,fit
40314,fit
40316,fit
40318,fit
40320,fit
40322,fit
40324,fit
40326,fit
40328,fit
40330,fit
40332,fit
40334,fit
40336,fit
40338,fit
40340,fit
40342,fit
40344,fit
40346,fit
40348,fit
40350,fit
40352,fit
40354,fit
40356,fit
40358,fit
40360,fit
40362,fit
40364,fit
40366,fit
40368,fit
40370,fit
40372,fit
40374,fit
40376,fit
40378,fit
40380,fit
40382,fit
40384,fit
40386,fit
40388,fit
40390,fit
40392,fit
40394,fit
40396,fit
40398,fit
40400,fit
40402,fit
40404,fit
40406,fit
40408,fit
40410,fit
40412,fit
40414,fit
40416,fit
40418,fit
40420,fit
40422,fit
40424,fit
40426,fit
40428,fit
40430,fit
40432,fit
40434,fit
40436,fit
40438,fit
40440,fit
40442,fit
40444,fit
40446,fit
40448,fit
40450,fit
40452,fit
40454,fit
40456,fit
40458,fit
40460,fit
40462,fit
40464,fit
40466,fit
40468,fit
40470,fit
40472,fit
40474,fit
40476,fit
40478,fit
40480,fit
40482,fit
40484,fit
40486,fit
40488,fit
40490,fit
40492,fit
40494,fit
40496,fit
40498,fit
40500,fit
40502,fit
40504,fit
40506,fit
40508,fit
40510,fit
40512,fit
40514,fit
40516,fit
40518,fit
40520,fit
40522,fit
40524,fit
40526,fit
40528,fit
40530,fit
40532,fit
40534,fit
40536,fit
40538,fit
40540,fit
40542,fit
40544,fit
40546,fit
40548,fit
40550,fit
40552,fit
40554,fit
40556,fit
40558,fit
40560,fit
40562,fit
40564,fit
40566,fit
40568,fit
40570,fit
40572,fit
40574,fit
40576,fit
40578,fit
40580,fit
40582,fit
40584,fit
40586,fit
40588,fit
40590,fit
40592,fit
40594,fit
40596,fit
40598,fit
40600,fit
40602,fit
40604,fit
40606,fit
40608,fit
40610,fit
40612,fit
40614,fit
40616,fit
40618,fit
40620,fit
40622,fit
40624,fit
40626,fit
40628,fit
40630,fit
40632,fit
40634,fit
40636,fit
40638,fit
40640,fit
40642,fit
40644,fit
40646,fit
40648,fit
40650,fit
40652,fit
40654,fit
40656,fit
40658,fit
40660,fit
40662,fit
40664,fit
40666,fit
40668,fit
40670,fit
40672,fit
40674,fit
40676,fit
40678,fit
40680,fit
40682,fit
40684,fit
40686,fit
40688,fit
40690,fit
40692,fit
40694,fit
40696,fit
40698,fit
40700,fit
40702,fit
40704,fit
40706,fit
40708,fit
40710,fit
40712,fit
40714,fit
40716,fit
40718,fit
40720,fit
40722,fit
40724,fit
40726,fit
40728,fit
40730,fit
40732,fit
40734,fit
40736,fit
40738,fit
40740,fit
40742,fit
40744,fit
40746,fit
40748,fit
40750,fit
40752,fit
40754,fit
40756,fit
40758,fit
40760,fit
40762,fit
40764,fit
40766,fit
40768,fit
40770,fit
40772,fit
40774,fit
40776,fit
40778,fit
40780,fit
40782,fit
40784,fit
40786,fit
40788,fit
40790,fit
40792,fit
40794,fit
40796,fit
40798,fit
40800,fit
40802,fit
40804,fit
40806,fit
40808,fit
40810,fit
40812,fit
40814,fit
40816,fit
40818,fit
40820,fit
40822,fit
40824,fit
40826,fit
40828,fit
40830,fit
40832,fit
40834,fit
40836,fit
40838,fit
40840,fit
40842,fit
40844,fit
40846,fit
40848,fit
40850,fit
40852,fit
40854,fit
40856,fit
40858,fit
40860,fit
40862,fit
40864,fit
40866,fit
40868,fit
40870,fit
40872,fit
40874,fit
40876,fit
40878,fit
40880,fit
40882,fit
40884,fit
40886,fit
40888,fit
40890,fit
40892,fit
40894,fit
40896,fit
40898,fit
40900,fit
40902,fit
40904,fit
40906,fit
40908,fit
40910,fit
40912,fit
40914,fit
40916,fit
40918,fit
40920,fit
40922,fit
40924,fit
40926,fit
40928,fit
40930,fit
40932,fit
40934,fit
40936,fit
40938,fit
40940,fit
40942,fit
40944,fit
40946,fit
40948,fit
40950,fit
40952,fit
40954,fit
40956,fit
40958,fit
40960,fit
40962,fit
40964,fit
40966,fit
40968,fit
40970,fit
40972,fit
40974,fit
40976,fit
40978,fit
40980,fit
40982,fit
40984,fit
40986,fit
40988,fit
40990,fit
40992,fit
40994,fit
40996,fit
40998,fit
41000,fit
41002,fit
41004,fit
41006,fit
41008,fit
41010,fit
41012,fit
41014,fit
41016,fit
41018,fit
41020,fit
41022,fit
41024,fit
41026,fit
41028,fit
41030,fit
41032,fit
41034,fit
41036,fit
41038,fit
41040,fit
41042,fit
41044,fit
41046,fit
41048,fit
41050,fit
41052,fit
41054,fit
41056,fit
41058,fit
41060,fit
41062,fit
41064,fit
41066,fit
41068,fit
41070,fit
41072,fit
41074,fit
41076,fit
41078,fit
41080,fit
41082,fit
41084,fit
41086,fit
41088,fit
41090,fit
41092,fit
41094,fit
41096,fit
41098,fit
41100,fit
41102,fit
41104,fit
41106,fit
41108,fit
41110,fit
41112,fit
41114,fit
41116,fit
41118,fit
41120,fit
41122,fit
41124,fit
41126,fit
41128,fit
41130,fit
41132,fit
41134,fit
41136,fit
41138,fit
41140,fit
41142,fit
41144,fit
