mode,pattern,step,cohort,condition,metric,seed,value
Mission,sustained,20,Sep17,continuous,velocity_m_s,23,0.27544660575442964
Mission,sustained,20,Sep17,continuous,velocity_m_s,42,0.26707768139843535
Mission,sustained,20,Sep17,local100ms,attitude_deg,17,1.324292480885133
Mission,sustained,20,Sep17,local100ms,attitude_deg,23,1.375824820584484
Mission,sustained,20,Sep17,local100ms,attitude_deg,42,1.3667349413629237
Mission,sustained,20,Sep17,local100ms,body_rate_rad_s,17,0.5084163103993525
Mission,sustained,20,Sep17,local100ms,body_rate_rad_s,23,0.49992405133632506
Mission,sustained,20,Sep17,local100ms,body_rate_rad_s,42,0.5072910899647087
Mission,sustained,20,Sep17,local100ms,p_rad_s,17,0.457031020776785
Mission,sustained,20,Sep17,local100ms,p_rad_s,23,0.43998851192241023
Mission,sustained,20,Sep17,local100ms,p_rad_s,42,0.45822259031960066
Mission,sustained,20,Sep17,local100ms,position_m,17,0.01680405026459367
Mission,sustained,20,Sep17,local100ms,position_m,23,0.01710758082370031
Mission,sustained,20,Sep17,local100ms,position_m,42,0.016541594654515535
Mission,sustained,20,Sep17,local100ms,q_rad_s,17,0.18702804614237328
Mission,sustained,20,Sep17,local100ms,q_rad_s,23,0.1967687226306025
Mission,sustained,20,Sep17,local100ms,q_rad_s,42,0.18057686697798583
Mission,sustained,20,Sep17,local100ms,r_rad_s,17,0.11935610384722205
Mission,sustained,20,Sep17,local100ms,r_rad_s,23,0.1303300468371132
Mission,sustained,20,Sep17,local100ms,r_rad_s,42,0.11890932441568818
Mission,sustained,20,Sep17,local100ms,roll_deg,17,0.9921396717142063
Mission,sustained,20,Sep17,local100ms,roll_deg,23,1.0156733144965866
Mission,sustained,20,Sep17,local100ms,roll_deg,42,1.0415729116306243
Mission,sustained,20,Sep17,local100ms,velocity_m_s,17,0.12796321807115316
Mission,sustained,20,Sep17,local100ms,velocity_m_s,23,0.13129727390941467
Mission,sustained,20,Sep17,local100ms,velocity_m_s,42,0.13055416647689697
Mission,sustained,20,Sep7,continuous,attitude_deg,17,2.698263618750618
Mission,sustained,20,Sep7,continuous,attitude_deg,23,2.9017895961201163
Mission,sustained,20,Sep7,continuous,attitude_deg,42,2.795361975544146
Mission,sustained,20,Sep7,continuous,body_rate_rad_s,17,0.6253395091651106
Mission,sustained,20,Sep7,continuous,body_rate_rad_s,23,0.6289108233746141
Mission,sustained,20,Sep7,continuous,body_rate_rad_s,42,0.6228649235164831
Mission,sustained,20,Sep7,continuous,p_rad_s,17,0.5829924456802789
Mission,sustained,20,Sep7,continuous,p_rad_s,23,0.5795820416570321
Mission,sustained,20,Sep7,continuous,p_rad_s,42,0.5836551809638468
Mission,sustained,20,Sep7,continuous,position_m,17,0.13232852610178938
Mission,sustained,20,Sep7,continuous,position_m,23,0.13088634145853423
Mission,sustained,20,Sep7,continuous,position_m,42,0.13103315608464772
Mission,sustained,20,Sep7,continuous,q_rad_s,17,0.18380167620377658
Mission,sustained,20,Sep7,continuous,q_rad_s,23,0.20331446496909406
Mission,sustained,20,Sep7,continuous,q_rad_s,42,0.17153407900064205
Mission,sustained,20,Sep7,continuous,r_rad_s,17,0.12429653566183807
Mission,sustained,20,Sep7,continuous,r_rad_s,23,0.12383073480449115
Mission,sustained,20,Sep7,continuous,r_rad_s,42,0.12854365984718902
Mission,sustained,20,Sep7,continuous,roll_deg,17,1.7572428289510025
Mission,sustained,20,Sep7,continuous,roll_deg,23,2.005598637478559
Mission,sustained,20,Sep7,continuous,roll_deg,42,1.8916765206159711
Mission,sustained,20,Sep7,continuous,velocity_m_s,17,0.2288453617152308
Mission,sustained,20,Sep7,continuous,velocity_m_s,23,0.24470736984277977
Mission,sustained,20,Sep7,continuous,velocity_m_s,42,0.2541341348461647
Mission,sustained,20,Sep7,local100ms,attitude_deg,17,1.3627816431556865
Mission,sustained,20,Sep7,local100ms,attitude_deg,23,1.428423810555155
Mission,sustained,20,Sep7,local100ms,attitude_deg,42,1.3928136643935884
Mission,sustained,20,Sep7,local100ms,body_rate_rad_s,17,0.6206189928202309
Mission,sustained,20,Sep7,local100ms,body_rate_rad_s,23,0.6195793103651377
Mission,sustained,20,Sep7,local100ms,body_rate_rad_s,42,0.623131025887979
Mission,sustained,20,Sep7,local100ms,p_rad_s,17,0.5803207216286528
Mission,sustained,20,Sep7,local100ms,p_rad_s,23,0.5766894472204283
Mission,sustained,20,Sep7,local100ms,p_rad_s,42,0.5812376782237269
Mission,sustained,20,Sep7,local100ms,position_m,17,0.02934835893367883
Mission,sustained,20,Sep7,local100ms,position_m,23,0.02897086985969173
Mission,sustained,20,Sep7,local100ms,position_m,42,0.02908311282060564
Mission,sustained,20,Sep7,local100ms,q_rad_s,17,0.16432724925217768
Mission,sustained,20,Sep7,local100ms,q_rad_s,23,0.17573504555431732
Mission,sustained,20,Sep7,local100ms,q_rad_s,42,0.17269786889159244
Mission,sustained,20,Sep7,local100ms,r_rad_s,17,0.14132744014125737
Mission,sustained,20,Sep7,local100ms,r_rad_s,23,0.13846875878810108
Mission,sustained,20,Sep7,local100ms,r_rad_s,42,0.13881818880661073
Mission,sustained,20,Sep7,local100ms,roll_deg,17,1.108557344558686
Mission,sustained,20,Sep7,local100ms,roll_deg,23,1.181330599374615
Mission,sustained,20,Sep7,local100ms,roll_deg,42,1.1356570601676026
Mission,sustained,20,Sep7,local100ms,velocity_m_s,17,0.10460278929664972
Mission,sustained,20,Sep7,local100ms,velocity_m_s,23,0.11095423726780157
Mission,sustained,20,Sep7,local100ms,velocity_m_s,42,0.11235611106534474
Mission,sustained,25,ALL,continuous,attitude_deg,17,3.9231853651583406
Mission,sustained,25,ALL,continuous,attitude_deg,23,3.9923314342659015
Mission,sustained,25,ALL,continuous,attitude_deg,42,4.046593459057199
Mission,sustained,25,ALL,continuous,body_rate_rad_s,17,0.5547297129000276
Mission,sustained,25,ALL,continuous,body_rate_rad_s,23,0.5500411132819104
Mission,sustained,25,ALL,continuous,body_rate_rad_s,42,0.5480061383332466
Mission,sustained,25,ALL,continuous,p_rad_s,17,0.48528487501442225
Mission,sustained,25,ALL,continuous,p_rad_s,23,0.4717899339092883
Mission,sustained,25,ALL,continuous,p_rad_s,42,0.4800249392550417
Mission,sustained,25,ALL,continuous,position_m,17,0.12623451050518208
Mission,sustained,25,ALL,continuous,position_m,23,0.12746639170270888
Mission,sustained,25,ALL,continuous,position_m,42,0.12365926388732913
Mission,sustained,25,ALL,continuous,q_rad_s,17,0.2139273757087584
Mission,sustained,25,ALL,continuous,q_rad_s,23,0.23609016148878928
Mission,sustained,25,ALL,continuous,q_rad_s,42,0.2119220401794126
Mission,sustained,25,ALL,continuous,r_rad_s,17,0.1560166841780639
Mission,sustained,25,ALL,continuous,r_rad_s,23,0.1502781204545185
Mission,sustained,25,ALL,continuous,r_rad_s,42,0.15193560204872
Mission,sustained,25,ALL,continuous,roll_deg,17,2.873775406696529
Mission,sustained,25,ALL,continuous,roll_deg,23,2.8117876083506474
Mission,sustained,25,ALL,continuous,roll_deg,42,3.022899311575408
Mission,sustained,25,ALL,continuous,velocity_m_s,17,0.3032874088473512
Mission,sustained,25,ALL,continuous,velocity_m_s,23,0.31135794408779655
Mission,sustained,25,ALL,continuous,velocity_m_s,42,0.3060681923133255
Mission,sustained,25,ALL,local100ms,attitude_deg,17,1.3234988956676905
Mission,sustained,25,ALL,local100ms,attitude_deg,23,1.3858143405675536
Mission,sustained,25,ALL,local100ms,attitude_deg,42,1.3502708050366155
Mission,sustained,25,ALL,local100ms,body_rate_rad_s,17,0.5148333527868406
Mission,sustained,25,ALL,local100ms,body_rate_rad_s,23,0.5101767525777384
Mission,sustained,25,ALL,local100ms,body_rate_rad_s,42,0.5109488140311468
Mission,sustained,25,ALL,local100ms,p_rad_s,17,0.4550415926878481
Mission,sustained,25,ALL,local100ms,p_rad_s,23,0.4459820209149578
Mission,sustained,25,ALL,local100ms,p_rad_s,42,0.45261199566678595
Mission,sustained,25,ALL,local100ms,position_m,17,0.021293074339419297
Mission,sustained,25,ALL,local100ms,position_m,23,0.02150913588975295
Mission,sustained,25,ALL,local100ms,position_m,42,0.02121713001031759
Mission,sustained,25,ALL,local100ms,q_rad_s,17,0.19819943729580702
Mission,sustained,25,ALL,local100ms,q_rad_s,23,0.20354937717866958
Mission,sustained,25,ALL,local100ms,q_rad_s,42,0.19338002085482642
Mission,sustained,25,ALL,local100ms,r_rad_s,17,0.12964609370450578
Mission,sustained,25,ALL,local100ms,r_rad_s,23,0.1342721787453951
Mission,sustained,25,ALL,local100ms,r_rad_s,42,0.1297384310591951
Mission,sustained,25,ALL,local100ms,roll_deg,17,1.0254386782229978
Mission,sustained,25,ALL,local100ms,roll_deg,23,1.0628284946908335
Mission,sustained,25,ALL,local100ms,roll_deg,42,1.0507184041336353
Mission,sustained,25,ALL,local100ms,velocity_m_s,17,0.12315602315000353
Mission,sustained,25,ALL,local100ms,velocity_m_s,23,0.12499204025384753
Mission,sustained,25,ALL,local100ms,velocity_m_s,42,0.12694861543875394
Mission,sustained,25,Sep17,continuous,attitude_deg,17,4.349382822446465
Mission,sustained,25,Sep17,continuous,attitude_deg,23,4.306587925582839
Mission,sustained,25,Sep17,continuous,attitude_deg,42,4.482240115578036
Mission,sustained,25,Sep17,continuous,body_rate_rad_s,17,0.5724844097987025
Mission,sustained,25,Sep17,continuous,body_rate_rad_s,23,0.5697479570163658
Mission,sustained,25,Sep17,continuous,body_rate_rad_s,42,0.5632768421046631
Mission,sustained,25,Sep17,continuous,p_rad_s,17,0.4984428339555852
Mission,sustained,25,Sep17,continuous,p_rad_s,23,0.48357574601979886
Mission,sustained,25,Sep17,continuous,p_rad_s,42,0.4895785593002122
Mission,sustained,25,Sep17,continuous,position_m,17,0.106721479514096
Mission,sustained,25,Sep17,continuous,position_m,23,0.10934028766018977
Mission,sustained,25,Sep17,continuous,position_m,42,0.10335040509782607
Mission,sustained,25,Sep17,continuous,q_rad_s,17,0.21891561975391033
Mission,sustained,25,Sep17,continuous,q_rad_s,23,0.25284379469674595
Mission,sustained,25,Sep17,continuous,q_rad_s,42,0.21921756698453737
Mission,sustained,25,Sep17,continuous,r_rad_s,17,0.17065105963604227
Mission,sustained,25,Sep17,continuous,r_rad_s,23,0.15921351082471594
Mission,sustained,25,Sep17,continuous,r_rad_s,42,0.16587903498073567
Mission,sustained,25,Sep17,continuous,roll_deg,17,3.3221896770324415
Mission,sustained,25,Sep17,continuous,roll_deg,23,3.0547427644336094
Mission,sustained,25,Sep17,continuous,roll_deg,42,3.439132622708483
Mission,sustained,25,Sep17,continuous,velocity_m_s,17,0.324311445783991
Mission,sustained,25,Sep17,continuous,velocity_m_s,23,0.32767629238030815
Mission,sustained,25,Sep17,continuous,velocity_m_s,42,0.3166315851594146
Mission,sustained,25,Sep17,local100ms,attitude_deg,17,1.3656039160123197
Mission,sustained,25,Sep17,local100ms,attitude_deg,23,1.398295690112195
Mission,sustained,25,Sep17,local100ms,attitude_deg,42,1.3853372314708041
Mission,sustained,25,Sep17,local100ms,body_rate_rad_s,17,0.5221056302178034
Mission,sustained,25,Sep17,local100ms,body_rate_rad_s,23,0.5183953238223561
Mission,sustained,25,Sep17,local100ms,body_rate_rad_s,42,0.516275712827315
Mission,sustained,25,Sep17,local100ms,p_rad_s,17,0.46201613111446704
Mission,sustained,25,Sep17,local100ms,p_rad_s,23,0.45432057060362135
Mission,sustained,25,Sep17,local100ms,p_rad_s,42,0.45916833394051787
Mission,sustained,25,Sep17,local100ms,position_m,17,0.01674180553979873
Mission,sustained,25,Sep17,local100ms,position_m,23,0.01713169245597989
Mission,sustained,25,Sep17,local100ms,position_m,42,0.016666487196857482
Mission,sustained,25,Sep17,local100ms,q_rad_s,17,0.20216300133782583
Mission,sustained,25,Sep17,local100ms,q_rad_s,23,0.2059151227073006
Mission,sustained,25,Sep17,local100ms,q_rad_s,42,0.192974079429623
Mission,sustained,25,Sep17,local100ms,r_rad_s,17,0.1250299841127658
Mission,sustained,25,Sep17,local100ms,r_rad_s,23,0.13282691275524933
Mission,sustained,25,Sep17,local100ms,r_rad_s,42,0.12613430585457747
Mission,sustained,25,Sep17,local100ms,roll_deg,17,1.0325306062468382
Mission,sustained,25,Sep17,local100ms,roll_deg,23,1.0330567598542801
Mission,sustained,25,Sep17,local100ms,roll_deg,42,1.06219040712985
Mission,sustained,25,Sep17,local100ms,velocity_m_s,17,0.1293091284520963
Mission,sustained,25,Sep17,local100ms,velocity_m_s,23,0.13207461849226027
Mission,sustained,25,Sep17,local100ms,velocity_m_s,42,0.1301832308011859
Mission,sustained,25,Sep7,continuous,attitude_deg,17,3.0707904505820913
Mission,sustained,25,Sep7,continuous,attitude_deg,23,3.363818451632026
Mission,sustained,25,Sep7,continuous,attitude_deg,42,3.175300146015525
Mission,sustained,25,Sep7,continuous,body_rate_rad_s,17,0.5192203191026779
Mission,sustained,25,Sep7,continuous,body_rate_rad_s,23,0.5106274258129997
Mission,sustained,25,Sep7,continuous,body_rate_rad_s,42,0.5174647307904136
Mission,sustained,25,Sep7,continuous,p_rad_s,17,0.4589689571320962
Mission,sustained,25,Sep7,continuous,p_rad_s,23,0.44821830968826726
Mission,sustained,25,Sep7,continuous,p_rad_s,42,0.46091769916470066
Mission,sustained,25,Sep7,continuous,position_m,17,0.16526057248735426
Mission,sustained,25,Sep7,continuous,position_m,23,0.16371859978774705
Mission,sustained,25,Sep7,continuous,position_m,42,0.1642769814663353
Mission,sustained,25,Sep7,continuous,q_rad_s,17,0.20395088761845442
Mission,sustained,25,Sep7,continuous,q_rad_s,23,0.202582895072876
Mission,sustained,25,Sep7,continuous,q_rad_s,42,0.1973309865691631
Mission,sustained,25,Sep7,continuous,r_rad_s,17,0.12674793326210723
Mission,sustained,25,Sep7,continuous,r_rad_s,23,0.13240733971412363
Mission,sustained,25,Sep7,continuous,r_rad_s,42,0.12404873618468863
Mission,sustained,25,Sep7,continuous,roll_deg,17,1.9769468660247043
Mission,sustained,25,Sep7,continuous,roll_deg,23,2.325877296184723
Mission,sustained,25,Sep7,continuous,roll_deg,42,2.1904326893092585
Mission,sustained,25,Sep7,continuous,velocity_m_s,17,0.26123933497407165
Mission,sustained,25,Sep7,continuous,velocity_m_s,23,0.2787212475027733
Mission,sustained,25,Sep7,continuous,velocity_m_s,42,0.2849414066211473
Mission,sustained,25,Sep7,local100ms,attitude_deg,17,1.2392888549784322
Mission,sustained,25,Sep7,local100ms,attitude_deg,23,1.3608516414782705
Mission,sustained,25,Sep7,local100ms,attitude_deg,42,1.2801379521682388
Mission,sustained,25,Sep7,local100ms,body_rate_rad_s,17,0.500288797924915
Mission,sustained,25,Sep7,local100ms,body_rate_rad_s,23,0.49373961008850287
Mission,sustained,25,Sep7,local100ms,body_rate_rad_s,42,0.5002950164388105
Mission,sustained,25,Sep7,local100ms,p_rad_s,17,0.4410925158346101
Mission,sustained,25,Sep7,local100ms,p_rad_s,23,0.4293049215376308
Mission,sustained,25,Sep7,local100ms,p_rad_s,42,0.439499319119322
Mission,sustained,25,Sep7,local100ms,position_m,17,0.03039561193866044
Mission,sustained,25,Sep7,local100ms,position_m,23,0.030264022757299072
Mission,sustained,25,Sep7,local100ms,position_m,42,0.03031841563723781
Mission,sustained,25,Sep7,local100ms,q_rad_s,17,0.19027230921176946
Mission,sustained,25,Sep7,local100ms,q_rad_s,23,0.19881788612140747
Mission,sustained,25,Sep7,local100ms,q_rad_s,42,0.19419190370523326
Mission,sustained,25,Sep7,local100ms,r_rad_s,17,0.13887831288798577
Mission,sustained,25,Sep7,local100ms,r_rad_s,23,0.13716271072568664
Mission,sustained,25,Sep7,local100ms,r_rad_s,42,0.13694668146843045
Mission,sustained,25,Sep7,local100ms,roll_deg,17,1.0112548221753173
Mission,sustained,25,Sep7,local100ms,roll_deg,23,1.1223719643639405
Mission,sustained,25,Sep7,local100ms,roll_deg,42,1.0277743981412057
Mission,sustained,25,Sep7,local100ms,velocity_m_s,17,0.11084981254581802
Mission,sustained,25,Sep7,local100ms,velocity_m_s,23,0.11082688377702206
Mission,sustained,25,Sep7,local100ms,velocity_m_s,42,0.12047938471389003
Mission,sustained,30,ALL,continuous,attitude_deg,17,4.525222088840342
Mission,sustained,30,ALL,continuous,attitude_deg,23,4.536776188135822
Mission,sustained,30,ALL,continuous,attitude_deg,42,4.655110238056106
Mission,sustained,30,ALL,continuous,body_rate_rad_s,17,0.5644786606824227
Mission,sustained,30,ALL,continuous,body_rate_rad_s,23,0.566794979258908
Mission,sustained,30,ALL,continuous,body_rate_rad_s,42,0.5762834537448035
Mission,sustained,30,ALL,continuous,p_rad_s,17,0.49356912380818646
Mission,sustained,30,ALL,continuous,p_rad_s,23,0.48783765574385524
Mission,sustained,30,ALL,continuous,p_rad_s,42,0.5083722624902779
Mission,sustained,30,ALL,continuous,position_m,17,0.1589387687524409
Mission,sustained,30,ALL,continuous,position_m,23,0.16081735662285082
Mission,sustained,30,ALL,continuous,position_m,42,0.1555200622447682
Mission,sustained,30,ALL,continuous,q_rad_s,17,0.21040535167049665
Mission,sustained,30,ALL,continuous,q_rad_s,23,0.23122713035424966
Mission,sustained,30,ALL,continuous,q_rad_s,42,0.20714974976775816
Mission,sustained,30,ALL,continuous,r_rad_s,17,0.1668630491423653
Mission,sustained,30,ALL,continuous,r_rad_s,23,0.15942178742355984
Mission,sustained,30,ALL,continuous,r_rad_s,42,0.16337349897576284
Mission,sustained,30,ALL,continuous,roll_deg,17,3.377804789248026
Mission,sustained,30,ALL,continuous,roll_deg,23,3.224785014872
Mission,sustained,30,ALL,continuous,roll_deg,42,3.5525625764373583
Mission,sustained,30,ALL,continuous,velocity_m_s,17,0.3516410093794717
Mission,sustained,30,ALL,continuous,velocity_m_s,23,0.369069031550755
Mission,sustained,30,ALL,continuous,velocity_m_s,42,0.3537001441880587
Mission,sustained,30,ALL,local100ms,attitude_deg,17,1.354948270357039
Mission,sustained,30,ALL,local100ms,attitude_deg,23,1.4124503942954518
Mission,sustained,30,ALL,local100ms,attitude_deg,42,1.3857494385903506
Mission,sustained,30,ALL,local100ms,body_rate_rad_s,17,0.52567698716061
Mission,sustained,30,ALL,local100ms,body_rate_rad_s,23,0.5208094914042275
Mission,sustained,30,ALL,local100ms,body_rate_rad_s,42,0.5306690779698727
Mission,sustained,30,ALL,local100ms,p_rad_s,17,0.47116185592346255
Mission,sustained,30,ALL,local100ms,p_rad_s,23,0.4605052928103075
Mission,sustained,30,ALL,local100ms,p_rad_s,42,0.47624065940336946
Mission,sustained,30,ALL,local100ms,position_m,17,0.021533639129209584
Mission,sustained,30,ALL,local100ms,position_m,23,0.02152833567857941
Mission,sustained,30,ALL,local100ms,position_m,42,0.021197573111628922
Mission,sustained,30,ALL,local100ms,q_rad_s,17,0.18514461024310377
Mission,sustained,30,ALL,local100ms,q_rad_s,23,0.1921462226512577
Mission,sustained,30,ALL,local100ms,q_rad_s,42,0.1876275526847687
Mission,sustained,30,ALL,local100ms,r_rad_s,17,0.1344638053565935
Mission,sustained,30,ALL,local100ms,r_rad_s,23,0.14175423284970393
Mission,sustained,30,ALL,local100ms,r_rad_s,42,0.13417586013072935
Mission,sustained,30,ALL,local100ms,roll_deg,17,1.0323044305109592
Mission,sustained,30,ALL,local100ms,roll_deg,23,1.0556831744277984
Mission,sustained,30,ALL,local100ms,roll_deg,42,1.0643526522570903
Mission,sustained,30,ALL,local100ms,velocity_m_s,17,0.11843855422620626
Mission,sustained,30,ALL,local100ms,velocity_m_s,23,0.12329560954803893
Mission,sustained,30,ALL,local100ms,velocity_m_s,42,0.12336997910034363
Mission,sustained,30,Sep17,continuous,attitude_deg,17,5.063772918217106
