seed,tau_s,interval,group,flight_id,cohort,n_origins,axis,component,error_mse,rmse,true_amplitude,pred_amplitude,cross_term
17,0.05,0_500ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,q,fast,0.020412539151036288,0.14287245763629983,0.32167913561163347,0.2988661516898952,0.012050800257344759
17,0.05,0_500ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,raw,0.01864779989339725,0.13655694743731367,0.17467549682367317,0.15092447787525876,0.003374089187876286
17,0.05,0_500ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,slow,0.010299772837975537,0.1014877964977836,0.14541319663057975,0.13367649409863994,0.003374089187876286
17,0.05,0_500ms,ALL,2026.9.7/log_26_2026-9-7-06-30-26.ulg,Sep7,150,r,fast,0.004973937867545431,0.07052615023908104,0.06547825020800492,0.039474016397969616,0.003374089187876286
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,raw,0.2709652584821937,0.5205432340182645,0.9814872051221645,0.8333021646325844,0.07824882951269023
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,slow,0.04649179348516083,0.2156195572882034,0.7638465098185396,0.7245296769921005,0.07824882951269023
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,p,fast,0.14622463548434264,0.3823932994762626,0.4680140511905959,0.285085379733504,0.07824882951269023
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,raw,0.05081560846814779,0.2254231764219194,0.6498350256080394,0.6464668569647497,0.012166484322987456
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,slow,0.017502866266492046,0.13229839857871314,0.49360974623749004,0.5008133245628542,0.012166484322987456
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,q,fast,0.021146257878668286,0.14541752947519182,0.3167093637133591,0.3059956886204169,0.012166484322987456
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,raw,0.01147001950870358,0.1070981769625589,0.14869938027012328,0.13425919077295553,0.002305902815158899
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,slow,0.006023765760579293,0.07761292263907663,0.12419374156704838,0.11824001422850226,0.002305902815158899
17,0.05,0_500ms,ALL,2026.9.7/log_27_2026-9-7-06-37-24.ulg,Sep7,155,r,fast,0.003140350932965389,0.05603883415066189,0.05535906827452734,0.03836582419748592,0.002305902815158899
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,raw,0.27967775701658215,0.5288456835567273,0.8963168832919655,0.7354805853661192,0.08231012077365939
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,slow,0.04606216402921575,0.21462097760753898,0.688346903787417,0.6514718521874452,0.08231012077365939
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,p,fast,0.15130547221370705,0.38898004089375465,0.43932181547805543,0.22516867965953188,0.08231012077365939
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,raw,0.04419181062519424,0.2102184830722414,0.6567281104759632,0.6482627938227927,0.010718066942937877
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,slow,0.015140041033241187,0.12304487406325054,0.5025726239618624,0.5061725092734427,0.010718066942937877
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,q,fast,0.01833370264901518,0.13540200385893547,0.32096879829896036,0.3075619495758155,0.010718066942937877
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,raw,0.016693446703207406,0.12920312187872013,0.1556825297788134,0.14304439205016015,0.0029321281803371623
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,slow,0.009774940889594658,0.09886830073180512,0.12826553050701966,0.124914866002769,0.0029321281803371623
17,0.05,0_500ms,ALL,2026.9.7/log_28_2026-9-7-06-44-02.ulg,Sep7,140,r,fast,0.00398637763327559,0.06313776709130273,0.06027637507352072,0.04272633936483399,0.0029321281803371623
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,raw,0.2629607489095747,0.5127969860574209,1.0088195380495038,0.8430591953755745,0.07556273567093201
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,slow,0.047589249498310206,0.21814960347960802,0.7850001045072745,0.7310242258042972,0.07556273567093201
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,p,fast,0.13980876374033252,0.3739101011477659,0.48239335159169666,0.29188927465417186,0.07556273567093201
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,raw,0.04138828497868655,0.2034411093626029,0.6172672143707012,0.6120453997355565,0.009833669000071092
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,slow,0.015559158001568492,0.12473635396935608,0.4604548111484358,0.46242923078396786,0.009833669000071092
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,q,fast,0.015995457977046976,0.12647315121023503,0.31132645689332533,0.3030322656176199,0.009833669000071092
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,raw,0.01175619687723673,0.10842599723883903,0.17498454734313906,0.15303248845042636,0.0023862241344901752
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,slow,0.00653704592803989,0.08085200014866602,0.14749300921638736,0.1358945606521733,0.0023862241344901752
17,0.05,0_500ms,ALL,2026.9.7/log_29_2026-9-7-06-51-04.ulg,Sep7,201,r,fast,0.0028329268147066623,0.05322524602767621,0.06136236497318872,0.03976455125494446,0.0023862241344901752
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,raw,0.268250243869931,0.5179288019312414,0.9301675078476882,0.773648421544987,0.07647771740557939
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,slow,0.051620076420967394,0.22720052029202617,0.7342128633419668,0.6894957654220061,0.07647771740557939
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,p,fast,0.14015245004338425,0.37436940318806006,0.43410713321153205,0.23277096521152832,0.07647771740557939
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,raw,0.042158762099251054,0.2053259898289816,0.6718040616557168,0.6608643750758418,0.009609299226056746
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,slow,0.017518197471437926,0.13235632765923178,0.5224549281782171,0.5166651485131574,0.009609299226056746
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,q,fast,0.015031265401756382,0.12260206116438818,0.3223658370305925,0.3140179494245581,0.009609299226056746
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,raw,0.014905116602859873,0.12208651278032259,0.17464842816172976,0.15472891487995807,0.0026866196006806015
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,slow,0.008707266154034905,0.09331273307558248,0.14707639526047878,0.13696404336977522,0.0026866196006806015
17,0.05,0_500ms,ALL,2026.9.7/log_30_2026-9-7-06-58-22.ulg,Sep7,164,r,fast,0.0035112308481443657,0.05925563980031239,0.06281478765690374,0.04003062615551922,0.0026866196006806015
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,raw,0.2617603458134351,0.5116252005261617,0.7899259926137292,0.6629528474017863,0.07103674188594168
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,slow,0.06348334003960644,0.25195900468053617,0.6145675906562256,0.5734331760402268,0.07103674188594168
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,p,fast,0.12724026388788698,0.3567075327041566,0.3807976510194117,0.236674450652716,0.07103674188594168
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,raw,0.05480356043813401,0.23410160280983555,0.8236314662127157,0.7654133336473444,0.011447390904059633
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,slow,0.02447674869247202,0.15645046721717396,0.6556494310705128,0.619810010537886,0.011447390904059633
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,q,fast,0.018879420841602355,0.13740240478828,0.37977252746354456,0.33848448576925694,0.011447390904059633
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,raw,0.02196585496992213,0.14820882217304787,0.2657884681671491,0.22327397679710637,0.004048702153243882
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,slow,0.01339632397774836,0.11574248994102537,0.23121113185306347,0.19934421849153222,0.004048702153243882
17,0.05,0_500ms,ALL,9.17数据/log_10_2026-9-17-06-34-34.ulg,Sep17,130,r,fast,0.004520828838929887,0.06723710909111044,0.07891776576043671,0.047410670098910715,0.004048702153243882
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,raw,0.24795062549539507,0.49794640825634545,0.7584546030187392,0.6153210827467229,0.06750285122361299
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,slow,0.061515466691786765,0.24802311725278103,0.5840120765295849,0.5345905123250512,0.06750285122361299
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,p,fast,0.11893230757999529,0.34486563699504086,0.3597012306109618,0.2017595805981009,0.06750285122361299
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,raw,0.04626966505335691,0.21510384713750916,0.8127448760538463,0.7639762296279926,0.010451298551194066
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,slow,0.0199315494123606,0.14117913943766833,0.6555930308812539,0.6260612138145887,0.010451298551194066
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,q,fast,0.015886817089802243,0.12604291765030767,0.35965146826217304,0.3248770269944323,0.010451298551194066
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,raw,0.021786753177925538,0.1476033643855232,0.29439607484423064,0.25145238585631996,0.003593958747195168
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,slow,0.014261171797410132,0.11942014820544368,0.26073596697165946,0.22531538249603686,0.003593958747195168
17,0.05,0_500ms,ALL,9.17数据/log_11_2026-9-17-06-40-30.ulg,Sep17,145,r,fast,0.00393162263332024,0.06270265252220387,0.07450225285119629,0.048398792969163905,0.003593958747195168
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,raw,0.2262470525554997,0.4756543414660479,0.6810798905304615,0.5263556565167807,0.06237531552787442
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,slow,0.049874837276255,0.22332675002393915,0.5040338697091027,0.4497043843668421,0.06237531552787442
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,p,fast,0.11399689975137031,0.33763426921947703,0.35094401963768873,0.19000466145102887,0.06237531552787442
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,raw,0.04917286582226684,0.221749556532289,0.8306160540655498,0.7692086454606664,0.010751091095031995
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,slow,0.020425515194934355,0.14291786170711607,0.6600360743580745,0.6235353751780699,0.010751091095031995
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,q,fast,0.017996259532300486,0.1341501380256483,0.37159103699239127,0.3276175052651026,0.010751091095031995
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,raw,0.020926894701331706,0.1446613103125079,0.2563898114976808,0.20525327806818988,0.0034797654602262387
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,slow,0.01356612015346404,0.11647368867458452,0.22542802778661802,0.18392702657481463,0.0034797654602262387
17,0.05,0_500ms,ALL,9.17数据/log_12_2026-9-17-06-46-02.ulg,Sep17,144,r,fast,0.0038810090876414314,0.0622977454458942,0.07096767811243071,0.042236554354342974,0.0034797654602262387
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,raw,0.24344490799233592,0.4934013660219598,0.7399037759007654,0.6172334261190779,0.06545507465331071
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,slow,0.06416590216932222,0.2533098935480457,0.572260286026715,0.5273388700874196,0.06545507465331071
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,p,fast,0.11382393116970302,0.3373780241356912,0.3531925298603863,0.22463050321525782,0.06545507465331071
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,raw,0.05791296621853346,0.2406511296847232,0.8282165600869491,0.7582892124345142,0.012264753195130216
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,slow,0.02653236501153817,0.16288758396985992,0.6533403455666011,0.6126172648692354,0.012264753195130216
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,q,fast,0.019115848011865076,0.13826007381693775,0.3831838927340052,0.3334294977495214,0.012264753195130216
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,raw,0.020467421706581643,0.14306439706153884,0.25993716285647617,0.22155496258948293,0.003466441257757863
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,slow,0.013297505142503298,0.1153148088603684,0.22846525954521513,0.19885886224584562,0.003466441257757863
17,0.05,0_500ms,ALL,9.17数据/log_13_2026-9-17-06-52-30.ulg,Sep17,153,r,fast,0.003703475306320483,0.06085618544010529,0.07193318200514708,0.04663072349237935,0.003466441257757863
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,raw,0.18673911881493294,0.43213321882832956,0.7288103239917328,0.6330984921675802,0.05084666384877415
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,slow,0.044461649489557685,0.21085931207693362,0.570040342969013,0.5390268269947424,0.05084666384877415
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,p,fast,0.09143080547660111,0.30237527259450486,0.3449101983344432,0.2363662115380509,0.05084666384877415
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,raw,0.05278587585010972,0.22975177006958994,0.7825180264836257,0.7189086934973433,0.01020676249987357
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,slow,0.02627540317998739,0.16209689441808375,0.6163159193633492,0.5742457546959339,0.01020676249987357
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,q,fast,0.016303710170248766,0.12768598266939393,0.36638889129544683,0.3258680390518287,0.01020676249987357
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,raw,0.02175740244579956,0.1475039065441982,0.25526262774447595,0.2117916116714939,0.003446292726780522
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,slow,0.014592878498058128,0.12080098715680318,0.2260864420602491,0.18870083612116836,0.003446292726780522
17,0.05,0_500ms,ALL,9.17数据/log_6_2026-9-17-06-02-24.ulg,Sep17,138,r,fast,0.003718231220960909,0.06097730086647743,0.06716509558644036,0.04480599000232171,0.003446292726780522
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,raw,0.1814236910676351,0.42593860011465867,0.8255998026752855,0.7240146722902404,0.049767853640740045
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,slow,0.042827361622168984,0.20694772678666704,0.6627825313188479,0.6203314949299232,0.049767853640740045
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,p,fast,0.08882847580472605,0.29804106395717694,0.36654821982388336,0.2617151108150163,0.049767853640740045
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,raw,0.04412065173019508,0.21004916503094004,0.7816533805878065,0.7279199125407224,0.010089246435343053
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,slow,0.01850887280327579,0.1360473182509519,0.6130598088874933,0.5826068343614814,0.010089246435343053
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,q,fast,0.015522532491576244,0.12458945578007893,0.3697110679070903,0.328542468335234,0.010089246435343053
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,raw,0.018702440226685962,0.1367568653731357,0.2381269982970641,0.19311822747928442,0.003101520354730802
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,slow,0.012201305897774361,0.11045952153515043,0.21036717241397573,0.17357917859058472,0.003101520354730802
17,0.05,0_500ms,ALL,9.17数据/log_7_2026-9-17-06-12-16.ulg,Sep17,131,r,fast,0.003399613974180803,0.05830620871040067,0.06451113748694592,0.04281998644683916,0.003101520354730802
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,raw,0.20679759600179068,0.45475003683539234,0.7656937448353682,0.6595306370845735,0.056227944952179504
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,slow,0.05013804310765156,0.22391525876467544,0.5980700171961668,0.5667702168155003,0.056227944952179504
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,p,fast,0.10043160794195959,0.31690946332029846,0.36086335181924534,0.23687896229351185,0.056227944952179504
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,raw,0.04655538405993876,0.2157669670267874,0.7368651012428334,0.6828338483346142,0.010333871388779926
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,slow,0.0197082079393639,0.1403859250044815,0.5644379903186828,0.5345454052915366,0.010333871388779926
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,q,fast,0.016513304731794937,0.12850410394923167,0.358835789826445,0.3185043356834035,0.010333871388779926
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,raw,0.021174302927596686,0.14551392691971682,0.25853135658367715,0.2322083151909218,0.0036756457608679073
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,slow,0.014150311119207547,0.11895508025808543,0.22733533380111567,0.208740496447667,0.0036756457608679073
17,0.05,0_500ms,ALL,9.17数据/log_8_2026-9-17-06-17-52.ulg,Sep17,146,r,fast,0.0033483460475212316,0.05786489477672306,0.06567655136895062,0.046045867187450705,0.0036756457608679073
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,raw,0.25637197121076755,0.5063318785251107,0.8823074933659564,0.7540270327769903,0.07159691904408644
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,slow,0.05420076124807333,0.2328105694509451,0.7090605582820091,0.6573162520053917,0.07159691904408644
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,p,fast,0.1305742909186078,0.3613506481502528,0.392811895928905,0.24617206100272918,0.07159691904408644
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,raw,0.054554756942529155,0.23356959764175036,0.8562093002553959,0.7928261838641506,0.012026597819302176
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,slow,0.022723010519220883,0.15074153548117017,0.7026918116831752,0.6560944943274702,0.012026597819302176
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,q,fast,0.019805148604006086,0.14073076637326354,0.3629530789740752,0.32502806495553316,0.012026597819302176
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,raw,0.023358274638342915,0.15283414094482592,0.2935522311642323,0.24757599312622433,0.0038924573309780676
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,slow,0.015080696401962704,0.1228034869291695,0.25717038758761945,0.2211897218673918,0.0038924573309780676
17,0.05,0_500ms,ALL,9.17数据/log_9_2026-9-17-06-28-10.ulg,Sep17,114,r,fast,0.0043851209054021414,0.06622024543447526,0.07449106954391482,0.048039471367059355,0.0038924573309780676
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,raw,0.27900466446833344,0.5282089212312998,0.702178762493732,0.5507484795930964,0.08042448060840124
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,slow,0.05340423768700764,0.231093569116511,0.5041739167876127,0.4692062213843965,0.08042448060840124
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,p,fast,0.14517594617292456,0.3810196138953014,0.381619217478357,0.1996789896977913,0.08042448060840124
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,raw,0.0440640988206856,0.20991450359774,0.7270358619602295,0.7245367971429285,0.010858989645896128
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,slow,0.014867675640882115,0.12193307853442442,0.577679787374957,0.5757444037283973,0.010858989645896128
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,q,fast,0.01833743353390735,0.13541578022485912,0.3403401314754302,0.3399910993467924,0.010858989645896128
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,raw,0.023604678208433105,0.15363814047440533,0.19309185036113916,0.1838121995672203,0.004282511500086646
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,slow,0.013401709923900416,0.11576575453863899,0.16611247679144353,0.1647395009931002,0.004282511500086646
17,0.05,0_500ms,low,2026.9.7/log_21_2026-9-7-05-54-56.ulg,Sep7,99,r,fast,0.005920456784446045,0.07694450457599974,0.062066778890913124,0.04567006194341057,0.004282511500086646
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,raw,0.2847908009474926,0.5336579437687521,0.8026153893077681,0.6554819444213706,0.08078536348339405
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,slow,0.0562422177218941,0.23715441746232369,0.595197134652895,0.5655988542037511,0.08078536348339405
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,p,fast,0.14776321974220444,0.38439981756265756,0.4137981105545908,0.22709287251013377,0.08078536348339405
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,raw,0.04790463374124155,0.21887127207845608,0.6693660442905959,0.658015267644597,0.011237786231600648
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,slow,0.01760239416481787,0.13267401465553785,0.5129579057292684,0.5116290838538532,0.011237786231600648
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,q,fast,0.019064453344823026,0.13807408643486666,0.32232144283296155,0.31086891461902183,0.011237786231600648
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,r,raw,0.019543224530049554,0.1397970834103829,0.18330405448444645,0.1672364757358111,0.0035926941064733215
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,r,slow,0.011110074985157752,0.1054043404474301,0.15671940201904952,0.14786151423382865,0.0035926941064733215
17,0.05,0_500ms,low,2026.9.7/log_22_2026-9-7-06-01-40.ulg,Sep7,93,r,fast,0.004840455438418485,0.06957338168019782,0.05974928679367228,0.04100765720739457,0.0035926941064733215
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,p,raw,0.2593040843062676,0.5092190926372141,0.9868852566842531,0.8458479864291087,0.07400333924678079
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,p,slow,0.04808573914811389,0.21928460764065016,0.7881531786908905,0.743856209239292,0.07400333924678079
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,p,fast,0.13721500591137295,0.37042543907158015,0.4515455290467176,0.26639745296338957,0.07400333924678079
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,q,raw,0.04464977531725755,0.21130493443660409,0.6469642145308808,0.6450689995261734,0.010051132242179019
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,q,slow,0.017595288042269376,0.13264723156654787,0.49788341971448535,0.5001647547904747,0.010051132242179019
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,q,fast,0.017003355032809146,0.13039691343283072,0.31432548071590993,0.31073187656029005,0.010051132242179019
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,r,raw,0.01616986794576334,0.12716079563200028,0.16957542880748505,0.15838174459471285,0.0027523374941699763
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,r,slow,0.009232046786791214,0.09608354066535649,0.1426999800263269,0.13903199381331846,0.0027523374941699763
17,0.05,0_500ms,low,2026.9.7/log_23_2026-9-7-06-09-22.ulg,Sep7,46,r,fast,0.004185483664802147,0.06469531408689617,0.059597241550753945,0.04210253249052469,0.0027523374941699763
